lgcode,n_firms,rev_total,exp_total,wage_bill_total,value_added_total,profit_proxy_total,cap_total,cap_fixed_total,emp_total,log_rev_total,log_exp_total,log_value_added_total,log_profit_proxy_total,log_cap_total,log_emp_total,mean_rev_per_worker,median_rev_per_worker,p90_rev_per_worker,mean_value_added_per_worker,median_value_added_per_worker,mean_profit_per_worker,median_profit_per_worker,mean_capital_per_worker,median_capital_per_worker,mean_revenue_per_capital,median_revenue_per_capital,mean_profit_margin,median_profit_margin,wage_share_of_revenue,value_added_share_of_revenue,capital_intensity_aggregate,share_positive_revenue,share_positive_capital
70501,376,257738700,207914388,78788028,49824312,49824312,286473714,185678558,1012,19.367456842849066,19.15263696159247,17.724013635709166,17.724013635709166,19.473157344709524,6.920671504248683,294144.08737518877,180000,648000,64651.27950834557,37500,64651.27950834557,37500,293958.1274287461,160000,2.0372198290589343,1.0714610519909336,0.25360225035953277,0.23076923076923078,0.3056895530240511,0.19331327425799852,283076.7924901186,0.9627659574468085,0.9707446808510638
70502,1250,2299450776,2030039028,310256772,269411748,269411748,2287195685,1635146739,4329,21.555936138757325,21.431320855923662,19.411751432719345,19.411751432719345,21.550592312821593,8.373322820996535,559141.4354936378,240000,1080000,79030.02440061708,54000,79030.02440061708,54000,429529.90546541644,166666.66666666666,3.432624103016576,1.2,0.23643483406085897,0.2222222222222222,0.13492646819763887,0.1171635204423267,528342.7315777316,0.94,0.9384
70503,324,292236096,267667188,86966040,24568908,24568908,1002709529,894455806,839,19.49307258490085,19.405254934673152,17.016992339767082,17.016992339767082,20.725971702787273,6.733401891837359,383024.8650547405,240000,855000,41415.23539975289,60000,41415.23539975289,60000,1872498.1235430038,250000,1.8029228418686607,0.9432494279176201,0.25259280318976557,0.2907429168298733,0.29758828970942725,0.08407211955089901,1195124.5876042908,0.9753086419753086,0.9753086419753086
70504,357,106960080,122218692,61348788,-15258612,-15258612,320201555,256277182,719,18.48796624805012,18.621322563543067,0,0,19.584461217977918,6.579251212010101,110001.35242990594,60000,240000,30687.927423558896,22842,30687.927423558896,22842,356157.2977246559,150000,0.8862111496566085,0.40052204176334105,0.42272272926066884,0.5115710189617608,0.5735671476685508,-0.1426570735549188,445342.9137691238,0.9803921568627451,0.9775910364145658
70505,987,879115164,670071600,152092896,209043564,209043564,1279008886,933937589,2475,20.59442646526982,20.322895131803577,19.158053233183526,19.158053233183526,20.969351307916163,7.814399633804487,374252.0233225902,178945.2272727273,751579.1600000028,101578.79644803543,36000,101578.79644803543,36000,471364.9874867361,250000,1.496560551280166,0.6,0.2690629145671363,0.2222222222222222,0.17300679390851686,0.23778859990179854,516771.26707070705,0.9706180344478217,0.9797365754812564
70506,401,214108668,161495736,69522492,52612932,52612932,533805630,293288364,1079,19.18199424316523,18.899989303993767,17.778472522010468,17.778472522010468,20.095542343773776,6.984716320118266,238056.10940353564,150000,480000,80591.93359896514,36000,80591.93359896514,36000,460547.626624942,200000,1.5190181742359645,0.6857142857142857,0.3529025971162579,0.3333333333333333,0.3247065737665511,0.24573004209245747,494722.5486561631,0.970074812967581,0.972568578553616
70507,359,256658304,202120320,59926716,54537984,54537984,355350521,257825477,1016,19.363256205691144,19.124373726552168,17.81440798933802,17.81440798933802,19.68861524621035,6.92461239604856,269555.9332960354,144000,600000,67117.29245726025,36000,67117.29245726025,36000,299387.7786769022,150000,2.760287217339504,0.9341902291241171,0.27943871079401067,0.25,0.23348831916227422,0.21249257534250673,349754.4498031496,0.9860724233983287,0.9860724233983287
70601,279,238304280,565401120,76036596,-327096840,-327096840,763306634,505638500,801,19.28905890665792,20.153045985888937,0,0,20.453170389250243,6.687108607866515,384096.6520180123,185166.6666666667,615000,-598557.2819911918,30000,-598557.2819911918,30000,421070.82595907367,190000,2.0791917666269013,1.0285714285714285,-0.21029107681249118,0.2,0.31907356426833794,-1.372601616722956,952942.1148564295,0.953405017921147,0.953405017921147
70602,203,463614468,1165996308,81647424,-702381840,-702381840,263278040,153153090,509,19.954563879037757,20.876841759346547,0,0,19.388721221824184,6.234410725718371,482735.5164795642,180000,732000.0000000028,-275179.77345238935,28127.5,-275179.77345238935,28127.5,270670.0732445515,85000,3.6207506146401593,2.499194139194139,-0.017832629054591504,0.16666666666666666,0.1761106040374909,-1.5150127713443144,517245.6581532417,0.9753694581280788,0.9753694581280788
70603,320,211596660,188367420,71719224,23229240,23229240,625784778,448567069,751,19.170192478050758,19.053904980524898,16.960922430945484,16.960922430945484,20.25451706643602,6.62273632394984,288098.09728339844,180000,600000,42902.79867133945,24000,42902.79867133945,24000,513570.86940898007,150000,1.320430508982785,0.96,0.12491877142573102,0.2,0.3389430816157495,0.10978074984737472,833268.6790945407,0.9625,0.965625
70604,506,398759760,320821860,84322944,77937900,77937900,9172168537,306820896,1079,19.80386969076059,19.586396576896696,18.17142292653965,18.17142292653965,22.939439577045814,6.984716320118266,431665.5838916601,240000,900000,102200.67343574608,60000,102200.67343574608,60000,958525.3466673088,195000,2.0554777954365804,1.3846153846153846,0.21439010405555667,0.23666666666666666,0.21146302224677835,0.1954507646408454,8500619.589434661,0.9723320158102767,0.9762845849802372
70605,1115,2779519752,2997632352,442241232,-218112600,-218112600,3787738204,2378968178,3479,21.745543999006408,21.821088598353217,0,0,22.055034898213496,8.15478757276852,738139.6408649918,360000,1500000,128527.72813174475,60000,128527.72813174475,60000,832655.6724149461,225000,3.0971969472607834,1.6,0.15307243805503784,0.20126319818813998,0.15910706577342573,-0.07847132579038424,1088743.3756826674,0.9506726457399103,0.9506726457399103
70606,287,248572212,218311392,70401444,30260820,30260820,442840760,390470858,818,19.331243956859684,19.201433009805616,17.225364397483197,17.225364397483197,19.908720807407683,6.70808408385307,452118.75423871726,270000,720000,92006.69232965699,60000,92006.69232965699,60000,357444.9015146997,150000,2.4219226545574752,1.8,0.15315298157767893,0.2,0.2832233073582658,0.12173854734816457,541370.1222493887,0.9860627177700348,0.9860627177700348
70607,271,143127228,119794560,61888104,23332668,23332668,136518530,87514270,704,18.779244505950633,18.601288841947202,16.96536503951163,16.96536503951163,18.731970921616732,6.558197802812269,223776.79338371553,150000,419043.78461538465,47237.31195241079,24000,47237.31195241079,24000,159802.01981187754,107631.57894736843,2.5510863082253263,1.308121240288788,0.1624860386040416,0.2,0.4323992357345173,0.163020470151214,193918.36647727274,0.966789667896679,0.966789667896679
70608,261,248746056,189995736,110357736,58750320,58750320,359448100,224782448,726,19.331943082621063,19.062512193030944,17.888807174803404,17.888807174803404,19.70008036030884,6.588926477533519,330051.63204696425,192000,624000.0000000002,120152.11197288254,60000,120152.11197288254,60000,363067.3655284722,250000,1.7881668239992827,0.8571428571428571,0.20240973721792616,0.4,0.4436562242418027,0.23618593574806268,495107.57575757575,0.9846743295019157,0.9846743295019157
70609,425,459057204,364766796,59378316,94290408,94290408,592803091,269110148,959,19.94468538988882,19.71476879502654,18.361890035114072,18.361890035114072,20.200372847856976,6.866933284461882,463006.3336384385,240000,1068000.0000000007,114197.64537592145,60000,114197.64537592145,60000,362620.1647052873,152727.27272727274,3.6513389593780268,1.565217391304348,0.1225247347031211,0.2222222222222222,0.12934840251412327,0.20540012699593752,618147.1230448384,0.9811764705882353,0.9811764705882353
70701,396,1167610704,1107917940,579106056,59692764,59692764,594293283,442018529,1154,20.878225365281786,20.825748362059578,17.904721381739083,17.904721381739083,20.202883499583148,7.051855622955894,431838.533253253,170410,540000,94167.76609718012,36000,94167.76609718012,36000,557900.976592016,200000,1292365.634575388,0.8,0.2010705587017543,0.3333333333333333,0.4959752886951951,0.05112385814510313,514985.51386481803,0.9646464646464646,0.9570707070707071
70702,379,244846452,195905796,83299500,48940656,48940656,369839933,246946250,1002,19.316141849587414,19.093144474105326,17.706119040490243,17.706119040490243,19.72858085918868,6.910750787961936,192424.87080781537,123000,311538,65192.670973229666,42000,65192.670973229666,42000,249984.09730535888,125000,1.3968246675759708,1.056,0.2994338188563174,0.4,0.34021117855528493,0.19988305160329625,369101.72954091814,0.9709762532981531,0.9683377308707124
70703,270,179699208,146152332,64666200,33546876,33546876,293042347,239230430,647,19.006794949963354,18.80016001244578,17.328454332101455,17.328454332101455,19.495827688960745,6.473890696352274,274916.42916291684,180000,540000,84733.23414525998,61200,84733.23414525998,61200,300295.4601906798,150000,1.7999012040399924,1.5,0.33152749411445226,0.4,0.35985801339758827,0.18668349389720182,452924.80216383305,0.9666666666666667,0.9666666666666667
70704,963,1736459316,1516005684,235351968,220453632,220453632,1395986673,1079129741,4540,21.275114001713867,21.13934487415956,19.21119794955985,19.21119794955985,21.056867295395758,8.420902531097951,674829.1668884153,270000,1200000,125804.69878898124,60000,125804.69878898124,60000,379176.5363927057,166666.66666666666,2.3071452001032737,1.68,0.2771770261883485,0.25,0.13553554974276172,0.12695582900716806,307486.0513215859,0.9501557632398754,0.9501557632398754
70705,358,211691076,183382596,74591220,28308480,28308480,360538578,216209291,791,19.170638585948957,19.02708522233546,17.15867199969659,17.15867199969659,19.703109524220142,6.674561391814426,231397.11564756223,147000,513059,59147.235389049914,40554.8,59147.235389049914,40554.8,330593.05461843236,150000,1.3179361861653554,0.8470588235294118,0.2960680297880107,0.3333333333333333,0.35235883065755685,0.13372542921932146,455800.98356510745,0.9664804469273743,0.9664804469273743
70706,672,1011720612,1236754920,419027784,-225034308,-225034308,1297198546,504909312,2350,20.73491829558554,20.935756787041335,0,0,20.983472812291968,7.762596048540069,364112.5686568592,150000,627642.8999999994,87284.52835426446,36000,87284.52835426446,36000,497329.24787400034,150000,3.1686892412044747,0.96,0.12076449659421842,0.25,0.41417341806613306,-0.22242732364140072,551999.3812765958,0.9404761904761905,0.9404761904761905
70707,237,342882672,332517900,91349712,10364772,10364772,433990129,351598526,646,19.65289888538944,19.622204254204977,16.153923402985086,16.153923402985086,19.888532349870594,6.472346294500901,586129.0363625289,360000,1200000,-41895.4451689323,66000,-41895.4451689323,66000,555377.4306139855,300000,1.6970324025503667,1.2,-0.5366522621392326,0.2,0.26641682260338895,0.0302283341982356,671811.3452012384,0.9578059071729957,0.9578059071729957
70708,337,196989312,171759528,87028908,25229784,25229784,200401094076,200319341198,930,19.098660036499783,18.961605969332624,17.04353579897966,17.04353579897966,26.023586665608285,6.836259277277067,209174.84113289922,120000,399880,43892.0351307462,36000,43892.0351307462,36000,615682734.5318203,150000,1.2816476386204623,0.7964824,0.010315063084006882,0.3333333333333333,0.4417950756638005,0.12807691820356223,215485047.3935484,0.9614243323442137,0.9643916913946587
70709,371,403586556,372709524,52947060,30877032,30877032,313316037,173470323,785,19.815901538158588,19.736309920870973,17.2455231968985,17.2455231968985,19.562722945164413,6.666956792429207,332498.35480072413,174000,420000,57872.89652180232,34500,57872.89652180232,34500,370715.18882326235,213259.61538461538,1.4618773127409308,0.72,0.15104189020645642,0.25,0.1311913373051009,0.07650659205803674,399128.7095541401,0.9757412398921833,0.9757412398921833
70710,301,210018720,188012208,76082076,22006512,22006512,1549994542,159405769,835,19.162707232327378,19.052017460174977,16.906849012964326,16.906849012964326,21.161517247226207,6.728628613084702,242253.16731744772,144000,480000,40561.389183966094,24000,40561.389183966094,24000,1316014.3993354298,160000,1.3199445198090307,0.8666666666666667,0.18413426334079852,0.2,0.3622633068137926,0.10478357357858385,1856280.8886227545,0.9667774086378738,0.9667774086378738
70801,295,217963908,167585496,48802536,50378412,50378412,344080150,191008700,802,19.199840052001743,18.937004208855136,17.73507332779711,17.73507332779711,19.65638518529109,6.688354713946762,401202.9598860679,176181.81818181818,600000,131516.27650947956,36000,131516.27650947956,36000,398625.2311508075,157500,1.894166788469994,0.8,0.1887294452965026,0.25,0.22390191315527339,0.2311318991399255,429027.61845386535,0.9796610169491525,0.9796610169491525
70802,396,539251224,1427992152,69676800,-888740928,-888740928,629983565,467710951,1204,20.10569211490458,21.079535205750666,0,0,20.26120429129533,7.094234845924755,294244.1006989922,144000,540000,-34875.176173486376,36000,-34875.176173486376,36000,400501.8653285583,200000,2.601419659681362,0.72,0.2583206358914534,0.3127777777777778,0.1292102769524729,-1.6481018279524573,523242.1636212625,0.98989898989899,0.98989898989899
70803,2681,20262856140,6573685044,633318636,13689171096,13689171096,112985721311,4060529175,8531,23.732055300214014,22.606340401853046,23.33987092634938,23.33987092634938,25.450527287603848,9.05157907959124,1125368.8771891182,288000,1440000,603106.0686285975,84000,603106.0686285975,84000,13464356.858278828,250000,3.2065773907894215,1.44,0.2794395430700945,0.3055555555555556,0.03125515137768727,0.6755795432499182,13244135.6594772,0.9701603879149571,0.9709063782170831
70804,1296,46921656396,16347606360,65680416,30574050036,30574050036,4674251417,1283513337,2578,24.57174516268742,23.51734732363332,24.143417448110558,24.143417448110558,22.265334862373788,7.8551570058813445,12314601.44400044,360000,1200000,11462472.315049818,144000,11462472.315049818,144000,1132071.244868306,571428.5714285715,1.598460610523804,0.7,0.3003832524092713,0.3797979797979798,0.001399788947041502,0.6515978416867311,1813130.8832428239,0.9953703703703703,0.9953703703703703
70805,1576,9238979664,6758228040,351658284,2480751624,2480751624,3607924313,1322841069,4081,22.94669729063682,22.634026568528327,21.631827425802246,21.631827425802246,22.006398461654037,8.31434234336979,1315704.4975526468,300000,1800000,431800.68008005404,120000,431800.68008005404,120000,707607.2843445793,250000,3.6941540612680788,1.6,0.34113665607086796,0.375,0.03806245892825682,0.26850926338395714,884078.4888507719,0.9860406091370558,0.9866751269035533
70806,602,663291756,735987624,35649600,-72695868,-72695868,1472748302,593775404,1509,20.312725507160913,20.4167238626931,0,0,21.11039608609924,7.31986492980897,473947.9803754052,180000,1200000,37541.42752646638,60000,37541.42752646638,60000,798187.7974296386,250000,1.639760889560455,0.9,0.15554999724308918,0.25,0.05374648437512014,-0.1095986303800827,975976.3432736911,0.9883720930232558,0.9867109634551495
70807,2062,4452667968,4044921972,387494712,407745996,407745996,13184075511,1841565777,6476,22.216769297065607,22.120728097530396,19.8261549821272,19.8261549821272,23.30227553764567,8.776012719182917,515283.48751689936,216000,900000,212638.69714017963,90000,212638.69714017963,90000,525511.4388399184,100000,4.298443797213135,2,0.37558003575570575,0.4,0.0870252879363135,0.09157341147607438,2035836.2432056826,0.9907856450048497,0.9907856450048497
70808,878,1291545324,901924788,382014492,389620536,389620536,7391746326,1097122341,2516,20.979105264735306,20.620041692067016,19.780683841382384,19.780683841382384,22.723629853462096,7.830822995135316,369596.9814580073,180000,720000,117961.7375701724,72000,117961.7375701724,72000,554641.3258637474,75000,5.0522084019574365,2.88,0.3854981300901433,0.4,0.29578094155989526,0.30167004499177763,2937895.996025437,0.989749430523918,0.989749430523918
70809,817,6749082108,904753068,128198064,5844329040,5844329040,1366453443,337243253,2535,22.632672348732356,20.623172612499637,22.4887376333224,22.4887376333224,21.035484493231344,7.8383433155571165,436049.92126969836,180000,720000,147870.42719564907,36000,147870.42719564907,36000,364227.933625969,150000,2.3009203272967214,1.2,0.16645657940866232,0.25,0.018994888778733465,0.8659442790112815,539034.8887573965,0.9742962056303549,0.9742962056303549
70810,3102,8146959024,4678705644,577181268,3468253380,3468253380,6318495328,3749928487,9207,22.820910568803573,22.266287337041796,21.966916955767854,21.966916955767854,22.566746935905,9.127827950401718,838128.0109631786,210000,1200000,375694.97074058483,60000,375694.97074058483,60000,389861.28064704634,100000,5.937545789062117,2.4,-0.08589725274340408,0.3333333333333333,0.07084622204428556,0.4257114059102208,686270.807863582,0.9729206963249516,0.9729206963249516
70811,767,516140796,514902876,94627416,1237920,1237920,543798155,268376516,1863,20.061890148628763,20.059488852493477,14.028943917589599,14.028943917589599,20.114088699204338,7.530479995245536,325845.28807838884,180000,600000,88103.22886398302,78000,88103.22886398302,78000,209915.21624164208,90000,3.7573992416783506,2.4,0.37374380836922527,0.4,0.18333643985002882,0.002398415334718087,291893.8030059045,0.9791395045632334,0.9791395045632334
70812,983,581910264,506821812,76840608,75088452,75088452,825722572,421594726,2542,20.181826809959365,20.043670046132235,18.13417734991951,18.13417734991951,20.531769407030207,7.841099765422119,275873.5011771931,180000,600000,2349.9468926660898,60000,2349.9468926660898,60000,326577.132336934,133333.33333333334,2.3851947838586938,1.44,0.1395645760833022,0.3333333333333333,0.13204889611639503,0.1290378545376543,324831.85365853657,0.9837232960325534,0.9816887080366226
70813,6089,42152453508,34598750640,1976474136,7553702868,7553702868,19257840099,9298665997,22909,24.464558728691895,24.267083409716538,22.74530372620307,22.74530372620307,23.681184092687143,10.039328775447542,1084291.5453152633,360000,1800000,146138.76019176934,90000,146138.76019176934,90000,737435.601768865,175000,5.171659093275375,2.4,0.22479679488171814,0.25,0.046888709233138474,0.17919960143165578,840623.3401283339,0.972573493184431,0.9743800295615044
70901,715,1217919576,823812096,139173564,394107480,394107480,1151318635,702950627,2253,20.920409975318492,20.529453024247854,19.792134224476822,19.792134224476822,20.86417376243202,7.720461694599722,722956.0698435103,270000,960000,225710.75971399675,60000,225710.75971399675,60000,338404.88419595145,125000,3.6086547048470137,2.4,0.152765106126046,0.27222222222222225,0.11427155515234119,0.3235907261580957,511015.8166888593,0.9902097902097902,0.9902097902097902
70902,1033,3233904264,2186852520,281662764,1047051744,1047051744,2040092898,1234690817,2913,21.896955995003914,21.50572914198224,20.769244189772124,20.769244189772124,21.43626118249117,7.97728198675515,709606.4707875412,240000,1200000,198897.5856616306,60000,198897.5856616306,60000,521855.8952222605,230000,3.042597702345028,1.2,0.16314240491380888,0.25,0.08709681580110004,0.32377326554030605,700340.850669413,0.9777347531461762,0.9825750242013552
70903,1033,1286968872,957399540,184407600,329569332,329569332,1516554808,940516647,3211,20.975555579564737,20.67973135549913,19.61329730858829,19.61329730858829,21.13970702621363,8.074649075066652,451277.23522090155,240000,900000,124110.7665078883,60300,124110.7665078883,60300,392758.7536400508,150000,2.4555797137020328,1.8,0.2960173483585143,0.3333333333333333,0.14328831412481902,0.2560818207575109,472299.84677670506,0.995159728944821,0.995159728944821
70904,4610,18683399220,11987495652,4019803860,6695903568,6695903568,63405928833,11478210976,14114,23.65090122433798,23.207129914528164,22.624761768745536,22.624761768745536,24.87282320874922,9.55499334068759,846089.8209166543,300000,1560000,307496.10309276235,96000,307496.10309276235,96000,613771.9878915488,184210.52631578947,6.965566460954079,2.1176470588235294,0.27423709815963443,0.3333333333333333,0.21515377435691277,0.35838786556743074,4492413.832577582,0.9787418655097614,0.9789587852494577
70905,816,499075752,401028492,90617940,98047260,98047260,723989860,567239996,2468,20.028268451813116,19.80954303760941,18.400960175489267,18.400960175489267,20.400287946108286,7.81156848934518,262352.74103594717,140000,540000,52605.40564328566,40000,52605.40564328566,40000,176038.521531227,104250,4.534764009932075,1.2,0.29371634444628764,0.3,0.18157151421774545,0.1964576712194184,293350.8346839546,0.9877450980392157,0.9877450980392157
70906,476,551929488,483372540,59706228,68556948,68556948,568492523,356706850,1135,20.12893085876342,19.996298220731138,18.04317533009673,18.04317533009673,20.15849872067262,7.035268599281097,602100.1146023499,240000,1245000,4600.9200769376575,60000,4600.9200769376575,60000,349060.3534068271,177500,2.7586791721948014,1.6666666666666667,0.016884173421333023,0.25,0.10817727499277952,0.12421323645603077,500874.46960352425,1,1
70907,1326,8796631464,2252559132,407470284,6544072332,6544072332,13355482354,4445655812,5071,22.897634697080335,21.535332799266445,22.601825489517065,22.601825489517065,23.315192800789458,8.531490496117062,638185.874715592,270000,1110000,193881.1943672906,84000,193881.1943672906,84000,893057.123340508,200000,3.340019435395184,1.3714285714285714,0.2143754559409462,0.2857142857142857,0.0463211725610607,0.7439293505453146,2633697.959771248,0.9879336349924586,0.9871794871794872
