hhid,year,any_shock,n_shocks,total_loss_rs,cope_private_transfer,cope_sell_assets,cope_savings,cope_borrow,cope_gov_transfer,cope_remittance,cope_other_mech,primary_savings,primary_borrow,primary_sell_assets,primary_gov_transfer,primary_private_transfer,primary_remittance,primary_none,shock_type_economic_price,shock_type_natural_disaster,shock_type_other_shock,shock_type_agricultural,shock_type_illness,shock_type_death,shock_type_economic_job
2850,2016,1,3,515000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
2850,2017,1,1,50000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2851,2016,1,4,17500,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
2851,2018,1,1,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2852,2016,1,2,1405000,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2853,2016,1,1,25000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2854,2016,1,5,92500,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
2855,2016,1,1,70000,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2855,2017,1,1,7000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2857,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2858,2016,1,1,800000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2858,2018,1,1,100000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2860,2016,1,2,3000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2861,2016,1,6,274500,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
2861,2017,1,1,25000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2862,2016,1,1,100000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2863,2016,1,3,59000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2863,2017,1,1,20000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2865,2016,1,1,300000,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2865,2017,1,1,8560,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2867,2016,1,1,130000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2868,2017,1,2,30000,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2869,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2869,2018,1,1,200000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2871,2016,1,1,25000,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2871,2017,1,1,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2872,2016,1,1,5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2873,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2874,2016,1,1,200000,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2874,2018,1,1,22000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2875,2016,1,1,8000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2875,2017,1,2,37000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2876,2016,1,3,902000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2877,2016,1,1,100000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2878,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2880,2016,1,2,30000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2880,2018,1,1,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2881,2016,1,4,75700,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
2882,2016,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2882,2017,1,1,5000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2882,2018,1,1,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2885,2016,1,1,350000,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2885,2017,1,1,8000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2886,2016,1,3,15000,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0
2886,2018,1,1,46000,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2888,2018,1,1,600000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2889,2016,1,3,159000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
2889,2017,1,2,320000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2891,2016,1,2,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2891,2017,1,2,42000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2892,2017,1,1,14000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2893,2016,1,2,11500,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2893,2017,1,1,8000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2894,2016,1,3,9500,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
2894,2017,1,2,6300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2894,2018,1,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2895,2016,1,1,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2895,2017,1,2,15400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2895,2018,1,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2897,2016,1,1,40000,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2898,2016,1,1,600000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2899,2017,1,1,100000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2900,2016,1,1,50000,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2901,2016,1,2,13500,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
2902,2016,1,2,33000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2902,2017,1,1,150000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2903,2016,1,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2904,2016,1,4,27000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
2905,2016,1,1,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2906,2016,1,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2907,2016,1,1,10000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2908,2016,1,2,25000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2909,2017,1,2,24900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2909,2018,1,2,21000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2911,2016,1,1,200000,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2911,2017,1,1,50000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2912,2016,1,1,48600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2912,2017,1,1,17010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2914,2016,1,2,400000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2915,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2916,2016,1,1,30000,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2917,2016,1,4,78000,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
2917,2017,1,1,17000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2918,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2919,2016,1,1,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2919,2017,1,1,30000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2920,2016,1,2,706000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2920,2018,1,2,85000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
2921,2016,1,3,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
2922,2016,1,2,3000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2923,2016,1,1,6000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2925,2017,1,1,7850,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2926,2018,1,1,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2927,2016,1,1,200000,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2927,2017,1,1,4100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2927,2018,1,1,4000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2928,2016,1,2,100998,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
2928,2017,1,2,120250,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
2928,2018,1,1,150000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2929,2016,1,1,100000,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2929,2017,1,1,6000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2929,2018,1,1,200000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2930,2016,1,1,35000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2931,2016,1,1,250000,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2931,2018,1,1,135000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2932,2016,1,2,4500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2933,2017,1,1,7000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2933,2018,1,1,70000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2934,2016,1,1,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2935,2017,1,1,300000,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2938,2016,1,1,5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2939,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2941,2016,1,1,3000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2942,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2943,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2945,2016,1,1,1000000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2946,2016,1,1,40000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2947,2016,1,1,150000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2948,2016,1,1,60000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2949,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2951,2016,1,1,8000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2951,2017,1,1,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2952,2016,1,3,960000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
2953,2016,1,3,36300,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
2953,2018,1,1,30000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2955,2016,1,1,6000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2956,2016,1,1,12000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2957,2016,1,2,20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2957,2017,1,1,7000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2958,2016,1,1,150000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2959,2018,1,1,262200,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2960,2016,1,2,15000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2960,2018,1,1,64600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2961,2016,1,2,215000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2961,2017,1,2,27300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2961,2018,1,1,170000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2962,2016,1,1,16000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2963,2016,1,2,10000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2963,2018,1,2,11000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2964,2016,1,2,35000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2964,2017,1,1,25200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2965,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2966,2016,1,2,51500,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
2967,2016,1,1,5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2967,2017,1,1,8000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2967,2018,1,1,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2968,2016,1,3,95000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
2968,2017,1,1,34000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2969,2016,1,3,11500,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
2970,2016,1,4,32000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
2970,2017,1,2,62000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2971,2016,1,2,20000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2972,2016,1,1,1200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2973,2016,1,1,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2974,2016,1,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2975,2016,1,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2975,2018,1,2,110000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2976,2016,1,2,240000,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
2976,2017,1,1,6800,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2976,2018,1,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2977,2016,1,1,250000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2978,2016,1,2,39000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2979,2016,1,1,5000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2980,2016,1,2,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2981,2016,1,2,2500,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2982,2016,1,1,15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2982,2017,1,1,15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2983,2016,1,2,800000,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
2983,2017,1,1,160000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2984,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2984,2018,1,1,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2985,2016,1,1,300000,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2986,2016,1,1,5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2987,2018,1,1,15000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2988,2016,1,1,10000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2988,2017,1,1,5000,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2989,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2990,2016,1,1,32000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2991,2016,1,1,12000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2991,2018,1,1,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2993,2016,1,3,100000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0
2993,2017,1,1,75000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2994,2016,1,2,51500,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
2994,2018,1,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2995,2016,1,5,13000,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
2996,2018,1,1,9500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2997,2016,1,1,60000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2998,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2998,2018,1,1,150000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2999,2016,1,1,25000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2999,2018,1,1,65500,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3000,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3000,2018,1,1,7000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3001,2016,1,2,65000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
3001,2018,1,1,48000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3002,2016,1,1,30000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3003,2017,1,2,26500,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
3005,2016,1,1,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3006,2016,1,1,8500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3007,2017,1,2,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3008,2016,1,2,55000,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
3009,2016,1,1,250000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3010,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3010,2018,1,1,43000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3011,2016,1,1,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3012,2017,1,2,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
3014,2016,1,2,95000,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
3016,2016,1,1,30000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3017,2016,1,2,30000,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3019,2016,1,1,12000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3020,2016,1,1,1300,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3021,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3021,2018,1,1,13500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3022,2016,1,3,622000,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0
3023,2016,1,1,300000,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
3025,2016,1,1,800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3025,2017,1,1,40000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3025,2018,1,1,4500,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3026,2016,1,1,30000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3027,2016,1,1,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3028,2018,1,1,5000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3029,2016,1,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3029,2017,1,1,100000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3029,2018,1,1,90000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
3030,2016,1,3,37500,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0
3031,2016,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
3032,2016,1,4,62000,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0
3033,2016,1,1,300000,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3033,2017,1,1,32000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3034,2016,1,5,38000,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0
3034,2017,1,1,10000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3035,2017,1,1,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3036,2016,1,1,600000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3037,2016,1,1,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3038,2016,1,1,300000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3039,2017,1,1,1650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3040,2016,1,1,30000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
3041,2016,1,1,900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3042,2016,1,2,170000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
3042,2017,1,1,3500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3042,2018,1,1,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3043,2016,1,2,23700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
3043,2017,1,1,9000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
3043,2018,1,2,85000,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3045,2016,1,1,200000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3045,2017,1,2,19255,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
3046,2016,1,1,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3046,2017,1,1,4000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3048,2016,1,1,12000,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3048,2017,1,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3049,2016,1,1,100000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
