"dname","year","population_2001","total_migrants_2001","migrants_per_capita_2001","avg_fx_shock_2001","ssiv_per_capita_2001","total_fx_exposure_2001"
"Arghakhanchi",2005,208291,937,0.00449851409806473,0.973623651175454,0.00437985972102203,912.2853611514
"Arghakhanchi",2006,208291,937,0.00449851409806473,0.994324363744397,0.00447298216835341,931.6819288285
"Arghakhanchi",2007,208291,937,0.00449851409806473,0.91635760695667,0.00412224761376344,858.6270777184
"Arghakhanchi",2008,208291,937,0.00449851409806473,0.961743048533298,0.00432641466254279,901.1532364757
"Arghakhanchi",2009,208291,937,0.00449851409806473,1.05459394189562,0.00474410571535112,988.1545235562
"Arghakhanchi",2010,208291,937,0.00449851409806473,1.00943854666126,0.00454097353328564,945.8439182216
"Arghakhanchi",2011,208291,937,0.00449851409806473,1.03285762145197,0.00464632457139531,967.7875913005
"Arghakhanchi",2012,208291,937,0.00449851409806473,1.18479864594034,0.00532983341213062,1110.1563312461
"Arghakhanchi",2013,208291,937,0.00449851409806473,1.28149052890982,0.00576480321083724,1200.7566255885
"Arghakhanchi",2014,208291,937,0.00449851409806473,1.33655114931441,0.00601249418797548,1252.3484269076
"Arghakhanchi",2015,208291,937,0.00449851409806473,1.37064979227375,0.00616588741405294,1284.2988553605
"Arghakhanchi",2016,208291,937,0.00449851409806473,1.43154157576105,0.00643980996052686,1341.3544564881
"Arghakhanchi",2017,208291,937,0.00449851409806473,1.39087044254173,0.00625685029435549,1303.2456046616
"Arghakhanchi",2018,208291,937,0.00449851409806473,1.45235383167705,0.00653343418717755,1360.8555402814
"Arghakhanchi",2019,208291,937,0.00449851409806473,1.49051631884098,0.0067051086737017,1396.613790754
"Arghakhanchi",2020,208291,937,0.00449851409806473,1.56399812812508,0.00703566762871752,1465.4662460532
"Arghakhanchi",2021,208291,937,0.00449851409806473,1.56931407830747,0.00705958150555761,1470.4472913741
"Arghakhanchi",2022,208291,937,0.00449851409806473,1.63348869314504,0.00734827191514228,1530.5789054769
"Arghakhanchi",2023,208291,937,0.00449851409806473,1.71168874763991,0.00770005596275691,1603.8523565386
"Baglung",2000,268240,5134,0.0191395764986579,0.960586357660732,0.0183852160760148,4931.6503602302
"Baglung",2001,268240,5134,0.0191395764986579,1,0.0191395764986579,5134
"Baglung",2002,268240,5134,0.0191395764986579,1.03958001553835,0.0198971212338723,5337.2037997739
"Baglung",2003,268240,5134,0.0191395764986579,1.02664484568662,0.0196495475609719,5270.7946377551
"Baglung",2004,268240,5134,0.0191395764986579,1.00382298062483,0.0192127467287798,5153.6271825279
"Baglung",2005,268240,5134,0.0191395764986579,0.974210685259155,0.0186459799363275,5001.5976581205
"Baglung",2006,268240,5134,0.0191395764986579,0.995922920123042,0.0190615429164618,5113.0682719117
"Baglung",2007,268240,5134,0.0191395764986579,0.919911901272887,0.0176067242064383,4722.827701135
"Baglung",2008,268240,5134,0.0191395764986579,0.970837879354032,0.0185814258596913,4984.2816726036
