outcome_group,dataset,outcome,spec,threshold,lag,treatment_kind,c_mig_log_flag,scale_form,beta,stars,se,pval,mean_y,sd_y,n,n_muni,interpret,err
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag8,100,8,log_int,TRUE,log/log,-1127.06132041138,*,638.949237625323,0.0842430484658283,1369,3717.10053789547,305,313,-1127.061 units (-82% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag9,0,9,log_int,TRUE,log/log,-500.010625902539,**,217.295993682603,0.0241682475420201,859,2518.29344557608,714,714,-500.011 units (-58% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag9,25,9,log_int,TRUE,log/log,-951.078549353959,*,497.494069212506,0.0609413000197683,1110,3053.13835314381,469,475,-951.079 units (-86% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag9,50,9,log_int,TRUE,log/log,-961.825296929642,*,528.525570871403,0.074131686872919,1208,3308.58786049064,399,401,-961.825 units (-80% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag9,100,9,log_int,TRUE,log/log,-1127.55542759582,*,630.664588809462,0.0802427110184642,1369,3717.10053789547,305,313,-1127.555 units (-82% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag10,0,10,log_int,TRUE,log/log,-506.400320217719,**,205.010541618458,0.0157796243383252,859,2518.29344557608,714,714,-506.400 units (-59% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag10,25,10,log_int,TRUE,log/log,-1003.68050246155,**,490.421857713652,0.045322350826152,1110,3053.13835314381,469,475,-1003.681 units (-90% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag10,50,10,log_int,TRUE,log/log,-1048.2709039484,*,532.501060166134,0.0539585678435055,1208,3308.58786049064,399,401,-1048.271 units (-87% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_log_log_lag10,100,10,log_int,TRUE,log/log,-1187.04760636239,*,637.487171403801,0.0688513761568945,1369,3717.10053789547,305,313,-1187.048 units (-87% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag0,0,0,lin_int,FALSE,lin/lin,-3613.50798938593,**,1808.98348391296,0.0493941686182958,859,2518.29344557608,714,714,-3613.508 units (-421% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag0,25,0,lin_int,FALSE,lin/lin,-1496.40937036287,"",942.827284920517,0.118010850350105,1110,3053.13835314381,469,475,-1496.409 units (-135% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag0,50,0,lin_int,FALSE,lin/lin,-1291.00141572461,"",835.299721392931,0.127845120258943,1208,3308.58786049064,399,401,-1291.001 units (-107% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag0,100,0,lin_int,FALSE,lin/lin,-1198.28767217052,"",803.284410034043,0.142450676280553,1369,3717.10053789547,305,313,-1198.288 units (-88% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag1,0,1,lin_int,FALSE,lin/lin,-3419.88393441701,*,1720.7055097064,0.0505193509964085,859,2518.29344557608,714,714,-3419.884 units (-398% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag1,25,1,lin_int,FALSE,lin/lin,-1471.48076970766,"",919.96955700086,0.115240969981477,1110,3053.13835314381,469,475,-1471.481 units (-133% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag1,50,1,lin_int,FALSE,lin/lin,-1305.37596602503,"",834.089242108844,0.123209487368993,1208,3308.58786049064,399,401,-1305.376 units (-108% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag1,100,1,lin_int,FALSE,lin/lin,-1255.02228343323,"",814.010436004888,0.129834581625621,1369,3717.10053789547,305,313,-1255.022 units (-92% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag2,0,2,lin_int,FALSE,lin/lin,-3498.50499427893,**,1747.0385396522,0.048842238519628,859,2518.29344557608,714,714,-3498.505 units (-407% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag2,25,2,lin_int,FALSE,lin/lin,-1464.5723112686,"",909.308489471569,0.112781849483476,1110,3053.13835314381,469,475,-1464.572 units (-132% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag2,50,2,lin_int,FALSE,lin/lin,-1318.64487741404,"",844.954825525764,0.124249865044112,1208,3308.58786049064,399,401,-1318.645 units (-109% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag2,100,2,lin_int,FALSE,lin/lin,-1226.50571095185,"",814.639772544749,0.138866542376746,1369,3717.10053789547,305,313,-1226.506 units (-90% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag3,0,3,lin_int,FALSE,lin/lin,-3608.65645142987,**,1650.06166084923,0.0318616102583936,859,2518.29344557608,714,714,-3608.656 units (-420% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag3,25,3,lin_int,FALSE,lin/lin,-1638.53123587294,*,930.065420976589,0.0834760168041147,1110,3053.13835314381,469,475,-1638.531 units (-148% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag3,50,3,lin_int,FALSE,lin/lin,-1450.0868892234,*,855.296048073953,0.0955494988131281,1208,3308.58786049064,399,401,-1450.087 units (-120% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag3,100,3,lin_int,FALSE,lin/lin,-1353.99763217636,"",854.421493041638,0.119741894209875,1369,3717.10053789547,305,313,-1353.998 units (-99% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag4,0,4,lin_int,FALSE,lin/lin,-2971.78290239037,**,1348.31843854338,0.0305878231127494,859,2518.29344557608,714,714,-2971.783 units (-346% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag4,25,4,lin_int,FALSE,lin/lin,-1519.04986127934,*,851.847214787739,0.0798714426933634,1110,3053.13835314381,469,475,-1519.050 units (-137% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag4,50,4,lin_int,FALSE,lin/lin,-1412.17296241717,*,800.768047397984,0.0832674009838747,1208,3308.58786049064,399,401,-1412.173 units (-117% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag4,100,4,lin_int,FALSE,lin/lin,-1374.68583947014,"",828.735921014537,0.103821080926839,1369,3717.10053789547,305,313,-1374.686 units (-100% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag5,0,5,lin_int,FALSE,lin/lin,-2861.10114727364,**,1338.23508876419,0.0357772830730106,859,2518.29344557608,714,714,-2861.101 units (-333% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag5,25,5,lin_int,FALSE,lin/lin,-1468.71895707495,*,844.248186189135,0.0873133365404485,1110,3053.13835314381,469,475,-1468.719 units (-132% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag5,50,5,lin_int,FALSE,lin/lin,-1380.81360805783,*,790.680318325979,0.0862316467127438,1208,3308.58786049064,399,401,-1380.814 units (-114% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag5,100,5,lin_int,FALSE,lin/lin,-1366.60841478648,*,813.207824457099,0.0994924926537241,1369,3717.10053789547,305,313,-1366.608 units (-100% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag6,0,6,lin_int,FALSE,lin/lin,-2587.77934121535,**,1264.37233110802,0.0441927261900007,859,2518.29344557608,714,714,-2587.779 units (-301% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag6,25,6,lin_int,FALSE,lin/lin,-1336.71774493417,*,794.768083245053,0.0980603570782472,1110,3053.13835314381,469,475,-1336.718 units (-120% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag6,50,6,lin_int,FALSE,lin/lin,-1346.94431843968,*,772.54501406272,0.0867315459445395,1208,3308.58786049064,399,401,-1346.944 units (-112% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag6,100,6,lin_int,FALSE,lin/lin,-1355.34644913448,*,797.09137306191,0.0956713449172994,1369,3717.10053789547,305,313,-1355.346 units (-99% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag7,0,7,lin_int,FALSE,lin/lin,-2464.19236794977,**,1196.71131840921,0.0429531074343803,859,2518.29344557608,714,714,-2464.192 units (-287% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag7,25,7,lin_int,FALSE,lin/lin,-1339.37302674422,*,790.099502215772,0.0954952053797076,1110,3053.13835314381,469,475,-1339.373 units (-121% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag7,50,7,lin_int,FALSE,lin/lin,-1377.66660262772,*,778.30847765991,0.0821578314724806,1208,3308.58786049064,399,401,-1377.667 units (-114% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag7,100,7,lin_int,FALSE,lin/lin,-1385.77286710735,*,805.196049448494,0.0918215139523142,1369,3717.10053789547,305,313,-1385.773 units (-101% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag8,0,8,lin_int,FALSE,lin/lin,-2583.67843854726,**,1239.21497460221,0.0404791244639946,859,2518.29344557608,714,714,-2583.678 units (-301% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag8,25,8,lin_int,FALSE,lin/lin,-1421.25379321262,*,826.387880381322,0.0908877203262455,1110,3053.13835314381,469,475,-1421.254 units (-128% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag8,50,8,lin_int,FALSE,lin/lin,-1419.80870394906,*,798.211708341307,0.0807109362648386,1208,3308.58786049064,399,401,-1419.809 units (-118% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag8,100,8,lin_int,FALSE,lin/lin,-1430.20772821517,*,819.620510268395,0.0875272049879974,1369,3717.10053789547,305,313,-1430.208 units (-104% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag9,0,9,lin_int,FALSE,lin/lin,-2693.53652144441,**,1272.46009454305,0.0375940724366515,859,2518.29344557608,714,714,-2693.537 units (-314% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag9,25,9,lin_int,FALSE,lin/lin,-1506.31555286064,*,853.798317744739,0.0830476620227837,1110,3053.13835314381,469,475,-1506.316 units (-136% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag9,50,9,lin_int,FALSE,lin/lin,-1467.74115403633,*,814.875100230048,0.0770586202824424,1208,3308.58786049064,399,401,-1467.741 units (-122% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag9,100,9,lin_int,FALSE,lin/lin,-1491.26309588726,*,833.317864105423,0.0799707760667622,1369,3717.10053789547,305,313,-1491.263 units (-109% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag10,0,10,lin_int,FALSE,lin/lin,-2672.20293576912,**,1174.4957327075,0.0257519179585207,859,2518.29344557608,714,714,-2672.203 units (-311% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag10,25,10,lin_int,FALSE,lin/lin,-1566.19122591176,*,835.118406153161,0.0658613199731012,1110,3053.13835314381,469,475,-1566.191 units (-141% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag10,50,10,lin_int,FALSE,lin/lin,-1539.32228569632,*,810.808796688202,0.0627874080335057,1208,3308.58786049064,399,401,-1539.322 units (-127% of mean),""
Firm count & scale (cohort),nec_cs_post2011,n_firms,S_lin_lin_lag10,100,10,lin_int,FALSE,lin/lin,-1540.69085838194,*,849.883023027563,0.0762479979725212,1369,3717.10053789547,305,313,-1540.691 units (-113% of mean),""
Firm count & scale (cohort),nec_cs_post2011,rev_total,S0_baseline,0,0,log_int,FALSE,log/lin,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253783362447,"",,,4344897636,36308538702.5263,714,714,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,rev_total,S0_baseline,25,0,log_int,FALSE,log/lin,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253910165323,"",,,5906650573,44248320125.6296,469,475,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,rev_total,S0_baseline,50,0,log_int,FALSE,log/lin,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253910141664,"",,,6723303200,48110192415.5548,399,401,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,rev_total,S0_baseline,100,0,log_int,FALSE,log/lin,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253928213787,"",,,7903620020,54265493511.119,305,313,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,rev_total,S_log_lin_lag1,0,1,log_int,FALSE,log/lin,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253792915141,"",,,4344897636,36308538702.5263,714,714,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,rev_total,S_log_lin_lag1,25,1,log_int,FALSE,log/lin,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253912790988,"",,,5906650573,44248320125.6296,469,475,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,rev_total,S_log_lin_lag1,50,1,log_int,FALSE,log/lin,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253918575948,"",,,6723303200,48110192415.5548,399,401,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,rev_total,S_log_lin_lag1,100,1,log_int,FALSE,log/lin,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253952400018,"",,,7903620020,54265493511.119,305,313,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,rev_total,S_log_lin_lag2,0,2,log_int,FALSE,log/lin,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253794777303,"",,,4344897636,36308538702.5263,714,714,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,rev_total,S_log_lin_lag2,25,2,log_int,FALSE,log/lin,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253910616929,"",,,5906650573,44248320125.6296,469,475,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,rev_total,S_log_lin_lag2,50,2,log_int,FALSE,log/lin,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253919571233,"",,,6723303200,48110192415.5548,399,401,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,rev_total,S_log_lin_lag2,100,2,log_int,FALSE,log/lin,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253940004064,"",,,7903620020,54265493511.119,305,313,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,rev_total,S_log_lin_lag3,0,3,log_int,FALSE,log/lin,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253796435159,"",,,4344897636,36308538702.5263,714,714,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,rev_total,S_log_lin_lag3,25,3,log_int,FALSE,log/lin,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253936261833,"",,,5906650573,44248320125.6296,469,475,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,rev_total,S_log_lin_lag3,50,3,log_int,FALSE,log/lin,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253950805352,"",,,6723303200,48110192415.5548,399,401,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2011,rev_total,S_log_lin_lag3,100,3,log_int,FALSE,log/lin,-0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011125397431469,"",,,7903620020,54265493511.119,305,313,0 units (+0% of mean),""
