estimator,outcome,lag,threshold,beta,stars,se,pval,mean_y,sd_y,n,n_muni
ppml,new_firms_manufacturing,4,25,0.0428817549534985,"",0.077974657773358,0.582357258206487,10.192701754386,31.0827634497589,7080,475
ppml,new_firms_construction,4,25,-0.355354939472012,"",0.4814339081148,0.460442865013416,0.131087719298246,0.703281399087164,3285,475
ppml,new_firms_trade_retail,4,25,0.055023602777397,"",0.0622700251561457,0.376896495355282,50.4698947368421,198.240259686115,7125,475
ppml,new_firms_transport_storage,4,25,-0.889152183414863,**,0.432370044178279,0.0397380906209319,0.167578947368421,1.12185118235746,3045,475
ppml,new_firms_agriculture,4,25,0.273541673213278,"",0.171719582094633,0.111170147568853,1.78301754385965,3.17018113758315,6810,475
ppml,new_firms_finance_prof_realestate,4,25,-0.112087243156463,"",0.129500190762859,0.386743962244803,2.61277192982456,11.1179339631255,6990,475
ppml,new_firms,5,25,0.081059509654993,"",0.0624851386335039,0.194541529309871,95.7992481203008,360.651303144679,6650,475
ppml,new_firms_size_1_worker,5,25,0.102233765258405,"",0.0752692284952094,0.174387169638467,36.4545864661654,130.956574567627,6650,475
ppml,new_firms_size_2_9_workers,5,25,0.0694088817060827,"",0.0672173478179596,0.30178939842843,56.0227067669173,219.308923452838,6650,475
ppml,new_firms_size_10_50_workers,5,25,0.0170482576269593,"",0.0957246344564993,0.858646901360303,3.06421052631579,13.7795940407327,6594,475
ppml,new_firms_size_51plus_workers,5,25,-0.209136636144303,"",0.317833799690927,0.510534095896643,0.257744360902256,1.35269466228075,3220,475
ppml,new_firms_hospitality_food,5,25,0.220528962792399,**,0.108178358151933,0.0414931398992642,15.1615037593985,73.3491830477809,6636,475
ppml,new_firms_manufacturing,5,25,-0.0382079734597426,"",0.0756887681278126,0.613696686556074,10.8066165413534,32.0744155345083,6608,475
ppml,new_firms_construction,5,25,0.957187953891763,**,0.414591197066369,0.0209573873669024,0.138496240601504,0.724851073268649,3038,475
