outcome_group,dataset,outcome,spec,threshold,beta,stars,se,pval,mean_y,sd_y,n,n_muni,interpret,err
Other,hh,remit_received,S0_baseline,25,0.0361713420891883,"",0.0388888161826528,0.353488182809115,0.722495338192914,0.447805558640017,5646,191,+3.62pp (+5% of mean),
Other,hh,remit_received,S_levels,25,0.0249442987614361,"",0.0190391766133402,0.191724649387495,0.722495338192914,0.447805558640017,5646,191,+2.49pp (+3% of mean),""
Other,hh,remit_use_business_investment_any,S0_baseline,25,0.000887094821674717,"",0.0314778701503684,0.977546939678064,0.0730632310561112,0.260262325412192,5646,191,+0.09pp (+1% of mean),
Other,hh,remit_use_business_investment_any,S_levels,25,-0.0188764287509951,"",0.0167141679873282,0.260166904504152,0.0730632310561112,0.260262325412192,5646,191,-1.89pp (-26% of mean),""
Other,hh,remit_use_consumption_any,S0_baseline,25,-0.0245140377338028,"",0.051364268114457,0.633726517842802,0.638921851161214,0.480353863673558,5646,191,-2.45pp (-4% of mean),
Other,hh,remit_use_consumption_any,S_levels,25,-0.00785573280683683,"",0.0271416678243892,0.772564546121776,0.638921851161214,0.480353863673558,5646,191,-0.79pp (-1% of mean),""
Other,hh,remit_use_debt_any,S0_baseline,25,-0.0139380981286023,"",0.0375839130405694,0.711160345458412,0.279199864383794,0.44864398066873,5646,191,-1.39pp (-5% of mean),
Other,hh,remit_use_debt_any,S_levels,25,-0.0031695041252908,"",0.0194736265602402,0.870881320936765,0.279199864383794,0.44864398066873,5646,191,-0.32pp (-1% of mean),""
Other,hh,remit_use_human_capital_any,S0_baseline,25,0.108594181056927,**,0.0486782855579854,0.0268603092877227,0.378538735378878,0.485063961882855,5646,191,+10.86pp (+29% of mean),
Other,hh,remit_use_human_capital_any,S_levels,25,0.0281633800638104,"",0.0255527397454723,0.271783351429114,0.378538735378878,0.485063961882855,5646,191,+2.82pp (+7% of mean),""
Other,hh,remit_use_investment_any_hh,S0_baseline,25,0.0571894921619063,"",0.0416720369067037,0.171565917954953,0.137819969486354,0.344740151799977,5646,191,+5.72pp (+41% of mean),
Other,hh,remit_use_investment_any_hh,S_levels,25,-0.00704863234165954,"",0.0236092104761954,0.765606369031025,0.137819969486354,0.344740151799977,5646,191,-0.70pp (-5% of mean),""
Other,hh,remit_use_land_housing_any,S0_baseline,25,0.0632338820581013,**,0.0311775703170858,0.0439375167527738,0.0717070689947449,0.25802412931373,5646,191,+6.32pp (+88% of mean),
Other,hh,remit_use_land_housing_any,S_levels,25,0.0087232673271729,"",0.0176076940955563,0.620873634908946,0.0717070689947449,0.25802412931373,5646,191,+0.87pp (+12% of mean),""
Other,hh,remit_via_formal_any,S0_baseline,25,0.0673832610338264,*,0.0374359493875615,0.0734531514209925,0.641803695541617,0.479510886050076,5646,191,+6.74pp (+10% of mean),
Other,hh,remit_via_formal_any,S_levels,25,0.0324098864955362,*,0.0180433440784979,0.074047598501047,0.641803695541617,0.479510886050076,5646,191,+3.24pp (+5% of mean),""
Other,hh,remit_via_hundi_any,S0_baseline,25,0.00130534851983644,"",0.00325208464263723,0.688585387674298,0.00254280386506187,0.0503663384329127,5646,191,+0.13pp (+51% of mean),
Other,hh,remit_via_hundi_any,S_levels,25,0.00144386130103759,"",0.00115645009865003,0.21337369100469,0.00254280386506187,0.0503663384329127,5646,191,+0.14pp (+57% of mean),""
Other,hh,remit_via_informal_any,S0_baseline,25,-0.00950102773981703,"",0.0305041801834399,0.755787554753956,0.127987794541448,0.334104537280376,5646,191,-0.95pp (-7% of mean),
Other,hh,remit_via_informal_any,S_levels,25,0.0166277957807309,"",0.0160311692758107,0.30095312004219,0.127987794541448,0.334104537280376,5646,191,+1.66pp (+13% of mean),""
Other,hh,remittance_amt,S0_baseline,25,628.81762601799,"",448.272489005112,0.162321056127124,980.933800818098,6639.37196534542,11844,191,+628.818 (mean 980.934),
Other,hh,remittance_amt,S_levels,25,-219.496564000706,"",165.60465106202,0.186621714115193,980.933800818098,6639.37196534542,11844,191,-219.497 (mean 980.934),""
Other,hh,remittance_any,S0_baseline,25,0.00614971660303627,"",0.0444859056753448,0.890197408891909,0.712496869521663,0.452617037041383,11844,191,+0.61pp (+1% of mean),
Other,hh,remittance_any,S_levels,25,0.00535823539949258,"",0.0225223477729278,0.812209202907575,0.712496869521663,0.452617037041383,11844,191,+0.54pp (+1% of mean),""
Other,hh,rented_in_area_sqm,S0_baseline,25,491.431296658994,"",394.821953571531,0.215186587913153,1214.67640975573,3090.75849272239,1502,161,+491.431 (mean 1214.676),
Other,hh,rented_in_area_sqm,S_levels,25,305.496549285863,*,162.512809278449,0.0620704657098669,1214.67640975573,3090.75849272239,1502,161,+305.497 (mean 1214.676),""
Other,hh,revenue_12m,S0_baseline,25,10547.4993918935,"",33423.6307228554,0.752675165597099,89252.864012021,576325.082999193,11844,191,+10547.499 (mean 89252.864),
Other,hh,revenue_12m,S_levels,25,-15769.4116601548,"",17682.8178837967,0.373631928627677,89252.864012021,576325.082999193,11844,191,-15769.412 (mean 89252.864),""
Other,hh,scholarship_amt_12m,S0_baseline,25,-581.312923362543,*,340.194421683531,0.089127091592892,303.544141252006,5909.56388370197,11561,191,-581.313 (mean 303.544),
Other,hh,scholarship_amt_12m,S_levels,25,-235.602909892017,*,121.680152866646,0.0543210612532715,303.544141252006,5909.56388370197,11561,191,-235.603 (mean 303.544),""
Other,hh,sector_hotels,S0_baseline,25,-0.00155177273507293,"",0.00799654223638779,0.846339767619743,0.00859838049920695,0.092331793156161,11844,191,-0.16pp (-18% of mean),
Other,hh,sector_hotels,S_levels,25,-0.00295252781670975,"",0.00446856416617348,0.509583872682153,0.00859838049920695,0.092331793156161,11844,191,-0.30pp (-34% of mean),""
Other,hh,sector_manufacturing,S0_baseline,25,0.0116507402618125,"",0.00815161056371096,0.154572679133969,0.0133567075715836,0.114801594691199,11844,191,+1.17pp (+87% of mean),
Other,hh,sector_manufacturing,S_levels,25,0.00530186749038539,"",0.00445040979976758,0.235013572237382,0.0133567075715836,0.114801594691199,11844,191,+0.53pp (+40% of mean),""
Other,hh,sector_other,S0_baseline,25,-0.00567396506147245,"",0.0224414149031835,0.80066939956377,0.0922447616662493,0.289383234483213,11844,191,-0.57pp (-6% of mean),
Other,hh,sector_other,S_levels,25,-0.00421854326044441,"",0.0137604691786722,0.759506598642932,0.0922447616662493,0.289383234483213,11844,191,-0.42pp (-5% of mean),""
Other,hh,sector_services,S0_baseline,25,-0.00132924157739968,"",0.00333084933480946,0.690289902715773,0.0033391768928959,0.057691460681128,11844,191,-0.13pp (-40% of mean),
Other,hh,sector_services,S_levels,25,0.00056790968348377,"",0.00174693740113456,0.745471591356933,0.0033391768928959,0.057691460681128,11844,191,+0.06pp (+17% of mean),""
Other,hh,sector_trade,S0_baseline,25,-0.00126972455941664,"",0.0143093997199714,0.929387087568162,0.0534268302863344,0.224892476973837,11844,191,-0.13pp (-2% of mean),
Other,hh,sector_trade,S_levels,25,0.00538832192276572,"",0.00943714855843844,0.568695170582246,0.0534268302863344,0.224892476973837,11844,191,+0.54pp (+10% of mean),""
Other,hh,sector_transport,S0_baseline,25,0.000697500090680431,"",0.00513736893616813,0.892146920302653,0.00500876533934385,0.0705981138443536,11844,191,+0.07pp (+14% of mean),
Other,hh,sector_transport,S_levels,25,0.0022159052874475,"",0.00262074577279465,0.398881476046417,0.00500876533934385,0.0705981138443536,11844,191,+0.22pp (+44% of mean),""
Other,hh,selfprod_nonfood_count,S0_baseline,25,0.0392638907956797,"",0.0340531944934154,0.250352156797321,0.116620752984389,0.320981235830516,11844,191,0 Rs (+34% of mean),
Other,hh,selfprod_nonfood_count,S_levels,25,0.0213213630902933,"",0.0186413445264407,0.254159069515361,0.116620752984389,0.320981235830516,11844,191,0 Rs (+18% of mean),""
Other,hh,severe_loss_any,S0_baseline,25,-0.230280068497264,**,0.10374856072281,0.0277092353867981,0.489454683640509,0.499936281561787,3142,191,-23.03pp (-47% of mean),
Other,hh,severe_loss_any,S_levels,25,0.0809484231102434,"",0.0648346530345374,0.213474348179088,0.489454683640509,0.499936281561787,3142,191,+8.09pp (+17% of mean),""
Other,hh,share_irr_groundwater_dry,S0_baseline,25,-0.0331696968516927,"",0.0337829725885106,0.327430603440472,0.157984217759454,0.361230349693463,6908,190,-3.32pp (-21% of mean),
Other,hh,share_irr_groundwater_dry,S_levels,25,-0.0207388451625714,"",0.0228038949870133,0.36427456265825,0.157984217759454,0.361230349693463,6908,190,-2.07pp (-13% of mean),""
Other,hh,share_irr_groundwater_wet,S0_baseline,25,-0.022868048954131,"",0.0236247129820682,0.334295632796648,0.128613627309136,0.330560083695224,8787,191,-2.29pp (-18% of mean),
Other,hh,share_irr_groundwater_wet,S_levels,25,-0.0135980174618713,"",0.0152221858672836,0.37283121158215,0.128613627309136,0.330560083695224,8787,191,-1.36pp (-11% of mean),""
Other,hh,share_irr_rainfed_dry,S0_baseline,25,0.11356397496625,**,0.0508323004741395,0.0266490064226415,0.646336423916554,0.459593903426928,6908,190,+11.36pp (+18% of mean),
Other,hh,share_irr_rainfed_dry,S_levels,25,0.0742677258678865,***,0.0284273934643867,0.0097099225949825,0.646336423916554,0.459593903426928,6908,190,+7.43pp (+11% of mean),""
Other,hh,share_irr_rainfed_wet,S0_baseline,25,0.0877382676198889,**,0.0441402932199148,0.0482871987847291,0.639185237129425,0.445500590293721,8787,191,+8.77pp (+14% of mean),
Other,hh,share_irr_rainfed_wet,S_levels,25,0.0521215746665785,**,0.0216889484308407,0.0172219329620887,0.639185237129425,0.445500590293721,8787,191,+5.21pp (+8% of mean),""
Other,hh,share_irr_surface_dry,S0_baseline,25,-0.0849959052640273,**,0.0430378776489951,0.0497345378668006,0.191625184453353,0.372146629764801,6908,190,-8.50pp (-44% of mean),
Other,hh,share_irr_surface_dry,S_levels,25,-0.055332156270633,**,0.0233576162533012,0.0188489538281637,0.191625184453353,0.372146629764801,6908,190,-5.53pp (-29% of mean),""
Other,hh,share_irr_surface_wet,S0_baseline,25,-0.0706311023049732,*,0.0389343580128023,0.0712470508883799,0.230512137637303,0.382273506032431,8787,191,-7.06pp (-31% of mean),
Other,hh,share_irr_surface_wet,S_levels,25,-0.0404864224052639,**,0.0190056136704827,0.0344454473380151,0.230512137637303,0.382273506032431,8787,191,-4.05pp (-18% of mean),""
Other,hh,share_long_term_migrants,S0_baseline,25,-0.041966383697727,"",0.0418391130124664,0.317116354582836,0.421682623538519,0.463160790627967,5041,191,-4.20pp (-10% of mean),
Other,hh,share_long_term_migrants,S_levels,25,0.0129348282665128,"",0.0201329965499319,0.521343120989514,0.421682623538519,0.463160790627967,5041,191,+1.29pp (+3% of mean),""
Other,hh,share_male_migrants,S0_baseline,25,0.0306422525298865,"",0.0244586290900202,0.211811028350605,0.785918230777529,0.350327165921644,5646,191,+3.06pp (+4% of mean),
Other,hh,share_male_migrants,S_levels,25,0.0305918816926824,**,0.0136307497258985,0.0259647595974385,0.785918230777529,0.350327165921644,5646,191,+3.06pp (+4% of mean),""
Other,hh,share_migrants_sending,S0_baseline,25,0.0128181097443586,"",0.0335157176410245,0.702554555986617,0.679952690367462,0.424199852335122,5042,191,+1.28pp (+2% of mean),
Other,hh,share_migrants_sending,S_levels,25,0.0206114998101793,"",0.0161274526885185,0.202795141047793,0.679952690367462,0.424199852335122,5042,191,+2.06pp (+3% of mean),""
Other,hh,share_rented_out_wet,S0_baseline,25,0.0167020935524791,"",0.0129421206861995,0.198437655328419,0.0711100559956446,0.237335339452482,9967,191,+1.67pp (+23% of mean),
Other,hh,share_rented_out_wet,S_levels,25,0.0101957715559391,"",0.00699998450760814,0.146893396090286,0.0711100559956446,0.237335339452482,9967,191,+1.02pp (+14% of mean),""
Other,hh,staple_value_share,S0_baseline,25,0.026135015194036,"",0.0451379324196794,0.56334880417383,0.553494870453179,0.467824499239452,2928,191,+2.61pp (+5% of mean),
Other,hh,staple_value_share,S_levels,25,0.0224833675077019,"",0.0267037619643216,0.400989075715709,0.553494870453179,0.467824499239452,2928,191,+2.25pp (+4% of mean),""
Other,hh,support_diversified,S0_baseline,25,-0.0936508567822367,**,0.0410343504320608,0.0235822533992222,0.314300025043827,0.464255869014429,11844,191,-9.37pp (-30% of mean),
Other,hh,support_diversified,S_levels,25,-0.0701283589187709,***,0.0218077078467244,0.00152914568816316,0.314300025043827,0.464255869014429,11844,191,-7.01pp (-22% of mean),""
Other,hh,total_loss_rs,S0_baseline,25,355.818757176611,"",22830.327544429,0.987582644460191,92775.0425612768,218586.871372293,3142,191,356 Rs (+0% of mean),
Other,hh,total_loss_rs,S_levels,25,17758.9988192393,"",10824.6874012758,0.102646040893812,92775.0425612768,218586.871372293,3142,191,"17,759 Rs (+19% of mean)",""
Other,hh,total_owned_area_sqm,S0_baseline,25,-29.4076969585367,"",45.4702152710627,0.518576621534686,5408.33183677302,6970.53204680879,9967,191,-29.408 (mean 5408.332),
Other,hh,total_owned_area_sqm,S_levels,25,-42.8708477011759,"",54.5128122557467,0.432591757767955,5408.33183677302,6970.53204680879,9967,191,-42.871 (mean 5408.332),""
Other,hh,total_support_amt,S0_baseline,25,868.431122764317,"",4828.93340792355,0.857470526488546,8481.19984973704,30139.8420084058,11844,191,+868.431 (mean 8481.200),
Other,hh,total_support_amt,S_levels,25,2558.6550228655,"",2692.38822816517,0.3431523008133,8481.19984973704,30139.8420084058,11844,191,+2558.655 (mean 8481.200),""
Other,hh,wet_cost_equip,S0_baseline,25,746.375721374966,**,324.293932918641,0.0224457740723541,994.135245901639,2659.40358899222,10458,191,+746.376 (mean 994.135),
Other,hh,wet_cost_equip,S_levels,25,405.894214243462,**,174.792331322892,0.0212845567709118,994.135245901639,2659.40358899222,10458,191,+405.894 (mean 994.135),""
Other,hh,wet_cost_insect,S0_baseline,25,145.802208283804,"",104.918240115366,0.166253917897095,217.962112932605,793.84538778214,10458,191,+145.802 (mean 217.962),
Other,hh,wet_cost_insect,S_levels,25,80.1336449570741,"",49.3765501923851,0.106266898375177,217.962112932605,793.84538778214,10458,191,+80.134 (mean 217.962),""
Other,hh,wet_used_equip,S0_baseline,25,0.0211302337204799,"",0.0601392293591194,0.725711169819034,0.259927140255009,0.438614344490304,10458,191,+2.11pp (+8% of mean),
Other,hh,wet_used_equip,S_levels,25,0.0407238159321474,"",0.0314788393526075,0.197343472518758,0.259927140255009,0.438614344490304,10458,191,+4.07pp (+16% of mean),""
Other,hh,wet_used_fert,S0_baseline,25,-0.0441442945998171,"",0.0494969497598711,0.373596650934888,0.600091074681239,0.489901658523127,10458,191,-4.41pp (-7% of mean),
Other,hh,wet_used_fert,S_levels,25,0.00548358205870405,"",0.0262118894630334,0.834514608384206,0.600091074681239,0.489901658523127,10458,191,+0.55pp (+1% of mean),""
Other,hh,wet_used_insect,S0_baseline,25,0.0549934061690502,"",0.0426294026696035,0.198606516710134,0.22959927140255,0.420594290314,10458,191,+5.50pp (+24% of mean),
Other,hh,wet_used_insect,S_levels,25,0.0342589244763516,"",0.0230353458335421,0.138610947779519,0.22959927140255,0.420594290314,10458,191,+3.43pp (+15% of mean),""
Other,hh,wet_used_labour,S0_baseline,25,-0.0131219548602807,"",0.0471018924342837,0.780865080789301,0.490710382513661,0.499936461853822,10458,191,-1.31pp (-3% of mean),
Other,hh,wet_used_labour,S_levels,25,-0.0399627360767212,"",0.0261727514444429,0.128453002288365,0.490710382513661,0.499936461853822,10458,191,-4.00pp (-8% of mean),""
Other,hh,wet_used_seed,S0_baseline,25,-0.055641240201172,"",0.0450669398614127,0.218490951667445,0.28224043715847,0.450110235887668,10458,191,-5.56pp (-20% of mean),
Other,hh,wet_used_seed,S_levels,25,-0.0248815839011593,"",0.0273329292974925,0.363809637782447,0.28224043715847,0.450110235887668,10458,191,-2.49pp (-9% of mean),""
Other,nec_cs,capital_intensity_aggregate,S0_baseline,25,-4418498.39977424,"",11768387.3601034,0.708715801031068,20351670.2799153,143012521.16725,469,475,-4418498.400 (mean 20351670.280),""
Other,nec_cs,capital_intensity_aggregate,S_levels,25,-4418498.39977424,"",11768387.3601034,0.708715801031068,20351670.2799153,143012521.16725,469,475,-4418498.400 (mean 20351670.280),""
Other,nec_cs,industry_hhi,S0_baseline,25,-0.0129826371367661,**,0.00494963193032536,0.0111632946577376,0.328953489343158,0.0863712364641289,469,475,-1.30pp (-4% of mean),""
Other,nec_cs,industry_hhi,S_levels,25,-0.0129826371367661,**,0.00494963193032536,0.0111632946577376,0.328953489343158,0.0863712364641289,469,475,-1.30pp (-4% of mean),""
Other,nec_cs,mean_capital_per_worker,S0_baseline,25,-4393941.54253157,"",15350103.6679839,0.775725752983266,30527872.3937633,258643027.1046,469,475,-4393941.543 (mean 30527872.394),""
Other,nec_cs,mean_capital_per_worker,S_levels,25,-4393941.54253157,"",15350103.6679839,0.775725752983266,30527872.3937633,258643027.1046,469,475,-4393941.543 (mean 30527872.394),""
Other,nec_cs,mean_emp_per_firm,S0_baseline,25,-0.0138193470183121,"",0.108967169529172,0.899528240462644,3.18447907286332,1.30935693273456,469,475,-0.014 (mean 3.184),""
Other,nec_cs,mean_emp_per_firm,S_levels,25,-0.0138193470183121,"",0.108967169529172,0.899528240462644,3.18447907286332,1.30935693273456,469,475,-0.014 (mean 3.184),""
Other,nec_cs,mean_profit_margin,S0_baseline,25,-1.93839659019696,"",1.4970995340869,0.200620671241833,-6.1859062277962,40.6014921284906,469,475,-1.938 (mean -6.186),""
Other,nec_cs,mean_profit_margin,S_levels,25,-1.93839659019696,"",1.4970995340869,0.200620671241833,-6.1859062277962,40.6014921284906,469,475,-1.938 (mean -6.186),""
Other,nec_cs,mean_profit_per_worker,S0_baseline,25,-3066820.02574569,"",2885705.67617699,0.29237157950586,-726250.240067667,24726013.0767735,469,475,-3066820.026 (mean -726250.240),""
Other,nec_cs,mean_profit_per_worker,S_levels,25,-3066820.02574569,"",2885705.67617699,0.29237157950586,-726250.240067667,24726013.0767735,469,475,-3066820.026 (mean -726250.240),""
Other,nec_cs,mean_rev_per_worker,S0_baseline,25,-311852.260274119,"",228926.704092108,0.178482335555193,1151676.54849557,4975593.60572108,469,475,-311852.260 (mean 1151676.548),""
Other,nec_cs,mean_rev_per_worker,S_levels,25,-311852.260274119,"",228926.704092108,0.178482335555193,1151676.54849557,4975593.60572108,469,475,-311852.260 (mean 1151676.548),""
Other,nec_cs,mean_value_added_per_worker,S0_baseline,25,-3066820.02574569,"",2885705.67617699,0.29237157950586,-726250.240067667,24726013.0767735,469,475,-3066820.026 (mean -726250.240),""
Other,nec_cs,mean_value_added_per_worker,S_levels,25,-3066820.02574569,"",2885705.67617699,0.29237157950586,-726250.240067667,24726013.0767735,469,475,-3066820.026 (mean -726250.240),""
Other,nec_cs,median_value_added_per_worker,S0_baseline,25,-5743.72509349558,**,2185.87453313851,0.0110268312215178,62944.2354271381,33224.4836102781,469,475,-5743.725 (mean 62944.235),""
Other,nec_cs,median_value_added_per_worker,S_levels,25,-5743.72509349558,**,2185.87453313851,0.0110268312215178,62944.2354271381,33224.4836102781,469,475,-5743.725 (mean 62944.235),""
Other,nec_cs,n_industries_present,S0_baseline,25,0.0455329619498514,"",0.0596227837643942,0.448205226028691,9.15578947368421,0.932841468058916,469,475,+0.046 (mean 9.156),""
Other,nec_cs,n_industries_present,S_levels,25,0.0455329619498514,"",0.0596227837643942,0.448205226028691,9.15578947368421,0.932841468058916,469,475,+0.046 (mean 9.156),""
Other,nec_cs,share_agriculture,S0_baseline,25,0.00556074217557073,***,0.00198985082417343,0.00706785664165072,0.0437123182547368,0.0439995786135909,469,475,+0.56pp (+13% of mean),""
Other,nec_cs,share_agriculture,S_levels,25,0.00556074217557073,***,0.00198985082417343,0.00706785664165072,0.0437123182547368,0.0439995786135909,469,475,+0.56pp (+13% of mean),""
Other,nec_cs,share_borrowed,S0_baseline,25,0.00759472604536911,"",0.00914463624365591,0.409714838210358,0.338428284527563,0.118749959477411,469,475,+0.76pp (+2% of mean),""
Other,nec_cs,share_borrowed,S_levels,25,0.00759472604536911,"",0.00914463624365591,0.409714838210358,0.338428284527563,0.118749959477411,469,475,+0.76pp (+2% of mean),""
Other,nec_cs,share_construction,S0_baseline,25,0.0000434429734546206,"",0.000322456079418101,0.893303726799218,0.00178339976842105,0.00664647039627488,469,475,+0.00pp (+2% of mean),""
Other,nec_cs,share_construction,S_levels,25,0.0000434429734546206,"",0.000322456079418101,0.893303726799218,0.00178339976842105,0.00664647039627488,469,475,+0.00pp (+2% of mean),""
Other,nec_cs,share_finance_prof_info,S0_baseline,25,-0.0000338278804480768,"",0.00135696551658476,0.980198615145226,0.0278116210463158,0.0178393275016391,469,475,-0.00pp (-0% of mean),""
Other,nec_cs,share_finance_prof_info,S_levels,25,-0.0000338278804480768,"",0.00135696551658476,0.980198615145226,0.0278116210463158,0.0178393275016391,469,475,-0.00pp (-0% of mean),""
Other,nec_cs,share_has_foreign_capital,S0_baseline,25,0.000272854540030839,"",0.00684749967266945,0.968354089838213,0.0172662963687232,0.0980324652483557,469,475,+0.03pp (+2% of mean),""
Other,nec_cs,share_has_foreign_capital,S_levels,25,0.000272854540030839,"",0.00684749967266945,0.968354089838213,0.0172662963687232,0.0980324652483557,469,475,+0.03pp (+2% of mean),""
Other,nec_cs,share_hospitality,S0_baseline,25,-0.0114178578108467,"",0.00766418057247062,0.141797918848545,0.135638878905263,0.0877844743361231,469,475,-1.14pp (-8% of mean),""
Other,nec_cs,share_hospitality,S_levels,25,-0.0114178578108467,"",0.00766418057247062,0.141797918848545,0.135638878905263,0.0877844743361231,469,475,-1.14pp (-8% of mean),""
Other,nec_cs,share_manufacturing,S0_baseline,25,0.00240701966679054,"",0.00230620000914978,0.301022844457676,0.112589708305263,0.0358639473041266,469,475,+0.24pp (+2% of mean),""
Other,nec_cs,share_manufacturing,S_levels,25,0.00240701966679054,"",0.00230620000914978,0.301022844457676,0.112589708305263,0.0358639473041266,469,475,+0.24pp (+2% of mean),""
Other,nec_cs,share_modern_proxy,S0_baseline,25,0.00237319177106769,"",0.00289589730883094,0.415913950693769,0.140401329357895,0.0414019991176183,469,475,+0.24pp (+2% of mean),""
Other,nec_cs,share_modern_proxy,S_levels,25,0.00237319177106769,"",0.00289589730883094,0.415913950693769,0.140401329357895,0.0414019991176183,469,475,+0.24pp (+2% of mean),""
Other,nec_cs,share_operates_year_round,S0_baseline,25,-0.000411049724924871,"",0.00166559925245034,0.805959054456481,0.992603790725803,0.0180401610689805,469,475,-0.04pp (-0% of mean),""
Other,nec_cs,share_operates_year_round,S_levels,25,-0.000411049724924871,"",0.00166559925245034,0.805959054456481,0.992603790725803,0.0180401610689805,469,475,-0.04pp (-0% of mean),""
Other,nec_cs,share_other_services,S0_baseline,25,0.00137704128707232,"",0.00265991336160958,0.606670033968474,0.0691276150357895,0.0319456692243377,469,475,+0.14pp (+2% of mean),""
Other,nec_cs,share_other_services,S_levels,25,0.00137704128707232,"",0.00265991336160958,0.606670033968474,0.0691276150357895,0.0319456692243377,469,475,+0.14pp (+2% of mean),""
Other,nec_cs,share_services_total,S0_baseline,25,-0.00508239358801747,"",0.00529205483636843,0.340919385356037,0.331624400008421,0.09888851838389,469,475,-0.51pp (-2% of mean),""
Other,nec_cs,share_services_total,S_levels,25,-0.00508239358801747,"",0.00529205483636843,0.340919385356037,0.331624400008421,0.09888851838389,469,475,-0.51pp (-2% of mean),""
Other,nec_cs,share_social_services,S0_baseline,25,0.00476569910773036,**,0.00230562708907126,0.0432878214182536,0.0939456812863158,0.0542472049306064,469,475,+0.48pp (+5% of mean),""
Other,nec_cs,share_social_services,S_levels,25,0.00476569910773036,**,0.00230562708907126,0.0432878214182536,0.0939456812863158,0.0542472049306064,469,475,+0.48pp (+5% of mean),""
Other,nec_cs,share_trade_retail,S0_baseline,25,-0.00382668887576711,"",0.00582964327741047,0.514195919181812,0.503349763726316,0.113119532926865,469,475,-0.38pp (-1% of mean),""
Other,nec_cs,share_trade_retail,S_levels,25,-0.00382668887576711,"",0.00582964327741047,0.514195919181812,0.503349763726316,0.113119532926865,469,475,-0.38pp (-1% of mean),""
Other,nec_cs,share_transport,S0_baseline,25,0.000226551614518303,"",0.000378640767535147,0.551990906520705,0.00510060386105263,0.00749148817847237,469,475,+0.02pp (+4% of mean),""
Other,nec_cs,share_transport,S_levels,25,0.000226551614518303,"",0.000378640767535147,0.551990906520705,0.00510060386105263,0.00749148817847237,469,475,+0.02pp (+4% of mean),""
Other,nec_cs,share_uses_formal_credit,S0_baseline,25,-0.000437372986279122,"",0.00818825743774111,0.957588295095607,0.261080138613177,0.121253511498648,469,475,-0.04pp (-0% of mean),""
Other,nec_cs,share_uses_formal_credit,S_levels,25,-0.000437372986279122,"",0.00818825743774111,0.957588295095607,0.261080138613177,0.121253511498648,469,475,-0.04pp (-0% of mean),""
Other,nec_cs,value_added_share_of_revenue,S0_baseline,25,-5.55807567331745,"",5.54946392331514,0.320793064236682,-1.87767204698924,43.4306062284348,469,475,-5.558 (mean -1.878),""
Other,nec_cs,value_added_share_of_revenue,S_levels,25,-5.55807567331745,"",5.54946392331514,0.320793064236682,-1.87767204698924,43.4306062284348,469,475,-5.558 (mean -1.878),""
Other,nec_cs,wage_share_of_revenue,S0_baseline,25,0.125182360067367,"",0.112128333742206,0.268926460037471,0.19139663648614,0.874200891086969,469,475,+12.52pp (+65% of mean),""
Other,nec_cs,wage_share_of_revenue,S_levels,25,0.125182360067367,"",0.112128333742206,0.268926460037471,0.19139663648614,0.874200891086969,469,475,+12.52pp (+65% of mean),""
