dataset,outcome,sample,threshold,beta,stars,mean_y,beta_pp,pct_of_mean,se,pval,n,n_muni,sd_y
nec_cs,share_trade_retail,receiver,100,0.00588207679527465,"",0.5312760025,0.588207679527465,1.10716026464505,0.00658773623486198,0.377396526176125,174,186,0.0867851151494698
nec_cs,share_trade_retail,sender,0,-0.00647384895448896,"",0.462493083126667,-0.647384895448896,-1.39977205944849,0.0251147075788216,0.798468609780857,137,150,0.126211637206365
nec_cs,share_trade_retail,sender,25,0.000865448390718401,"",0.466260939605839,0.0865448390718401,0.185614602726538,0.00626641432541925,0.891218329284517,131,137,0.11929557438722
nec_cs,share_trade_retail,sender,50,0.00616423885143227,"",0.466860355699248,0.616423885143227,1.32036031249637,0.00654334194960298,0.355175595988493,127,133,0.120936593749842
nec_cs,share_trade_retail,sender,100,0.00250144301570613,"",0.466075869173228,0.250144301570613,0.536702966438369,0.006840925933253,0.717695707596534,122,127,0.121612826659749
nec_cs,share_transport,full,0,0.000342447550386394,"",0.00505814146638656,0.0342447550386394,6.77022484764611,0.00042696164906932,0.425054111487543,714,714,0.00697096182793253
nec_cs,share_transport,full,25,0.000226551614518303,"",0.00510060386105263,0.0226551614518303,4.4416626087788,0.000378640767535147,0.551990906520705,469,475,0.00749148817847237
nec_cs,share_transport,full,50,0.000565395824168341,"",0.00506755027930175,0.0565395824168341,11.1571823268865,0.000516729006710663,0.278559131269854,399,401,0.00762027695058905
nec_cs,share_transport,full,100,0.000617478228672621,"",0.00522063168051118,0.0617478228672621,11.8276535572829,0.000560101446633648,0.275883737235779,305,313,0.00821329265300741
nec_cs,share_transport,receiver,0,-0.0000820619139678885,"",0.00431481256205674,-0.00820619139678885,-1.90186509350413,0.000441435904503021,0.853070419985717,559,564,0.00526813231024474
nec_cs,share_transport,receiver,25,-0.000131327541521326,"",0.00390179425739645,-0.0131327541521326,-3.36582435817509,0.000278862146716788,0.639691249513071,327,338,0.00482387915627432
nec_cs,share_transport,receiver,50,-0.000150063998663292,"",0.00362136180597015,-0.0150063998663292,-4.14385545282711,0.000254159741914039,0.557560543312121,262,268,0.00414643124989284
nec_cs,share_transport,receiver,100,0.00018514634713621,"",0.00323255856451613,0.018514634713621,5.72754811524733,0.000263009825027424,0.4856446894224,174,186,0.00362742688161537
nec_cs,share_transport,sender,0,0.00633250194260877,"",0.00785305814666667,0.633250194260877,80.6374004157436,0.00462878613444458,0.182169828917999,137,150,0.0108495863846546
nec_cs,share_transport,sender,25,0.000358861131322975,"",0.00805825091240876,0.0358861131322975,4.45333776800584,0.000649677432061416,0.585413814175695,131,137,0.0112052714845481
nec_cs,share_transport,sender,50,0.000633568205357268,"",0.00798167442105263,0.0633568205357268,7.9377856316233,0.000812873982504945,0.443050136954876,127,133,0.0113307648575284
nec_cs,share_transport,sender,100,0.00125872741939463,"",0.00813229781889764,0.125872741939463,15.4781274299821,0.000949439096803821,0.196906866844031,122,127,0.0115472960440597
nec_cs,share_uses_formal_credit,full,0,-0.00995469879409187,"",0.258616486195463,-0.995469879409187,-3.84921276309047,0.0095011896166279,0.298126937430274,714,714,0.130707217060493
nec_cs,share_uses_formal_credit,full,25,-0.000437372986279122,"",0.261080138613177,-0.0437372986279122,-0.167524419361193,0.00818825743774111,0.957588295095607,469,475,0.121253511498648
nec_cs,share_uses_formal_credit,full,50,0.000763848574415572,"",0.258904197162203,0.0763848574415572,0.29503136016641,0.00722689537613178,0.916201842687717,399,401,0.113049297184334
nec_cs,share_uses_formal_credit,full,100,-0.000153063746345027,"",0.259413122708891,-0.0153063746345027,-0.0590038563765305,0.00535153795030941,0.977303263367519,305,313,0.108680164697865
nec_cs,share_uses_formal_credit,receiver,0,-0.00954656662153729,"",0.276105304883937,-0.954656662153729,-3.45758174604804,0.0104262087465273,0.363049110181259,559,564,0.130292469166612
nec_cs,share_uses_formal_credit,receiver,25,0.0026890078770129,"",0.288265667776219,0.26890078770129,0.932822801187819,0.0104749084427159,0.798435878296696,327,338,0.115971930080853
nec_cs,share_uses_formal_credit,receiver,50,0.0114388608121685,"",0.288779558043806,1.14388608121685,3.96110475743346,0.0101593495376204,0.265564556002444,262,268,0.104612002037167
nec_cs,share_uses_formal_credit,receiver,100,0.00772554759566016,"",0.298703937877806,0.772554759566016,2.58635612591774,0.00785085120919882,0.331161794778544,174,186,0.0923239847707118
nec_cs,share_uses_formal_credit,sender,0,-0.0555646126146519,*,0.192858527926803,-5.55646126146519,-28.8110736984059,0.0301803831589729,0.0762283564563496,137,150,0.1099871866389
nec_cs,share_uses_formal_credit,sender,25,-0.00660646009152616,"",0.194009271043046,-0.660646009152616,-3.40522906766673,0.00855768064341841,0.44707985571503,131,137,0.107456284736173
nec_cs,share_uses_formal_credit,sender,50,-0.00424807530412795,"",0.198704221851905,-0.424807530412795,-2.13788880001455,0.0108271621767579,0.698122153614563,127,133,0.105489493858894
nec_cs,share_uses_formal_credit,sender,100,-0.0150638812877395,"",0.201869094193786,-1.50638812877395,-7.46220284382849,0.0134184353507519,0.272262710576851,122,127,0.105431246983169
nec_cs,value_added_share_of_revenue,full,0,-0.812824486264393,"",-1.20256838952195,-81.2824486264393,67.5907078006193,1.11430683411651,0.468002102703806,714,714,35.4253138384649
nec_cs,value_added_share_of_revenue,full,25,-5.55807567331745,"",-1.87767204698924,-555.807567331745,296.008862795266,5.54946392331514,0.320793064236682,469,475,43.4306062284348
nec_cs,value_added_share_of_revenue,full,50,-9.84700646181888,"",-2.261208119096,-984.700646181888,435.475460160456,8.93276520282967,0.275025971087312,399,401,47.2669507898527
nec_cs,value_added_share_of_revenue,full,100,-15.3826161345241,"",-2.9591396283238,-1538.26161345241,519.834075664675,12.8721386430348,0.23807002248003,305,313,53.4982736159321
nec_cs,value_added_share_of_revenue,receiver,0,0.024328304591278,"",-1.55655039477705,2.4328304591278,-1.56296286152448,0.756767675028036,0.974447113047761,559,564,39.856108585072
nec_cs,value_added_share_of_revenue,receiver,25,-6.43351462624286,"",-2.68823614731936,-643.351462624286,239.321037054658,7.01788530870161,0.363598301600622,327,338,51.4819882543499
nec_cs,value_added_share_of_revenue,receiver,50,-12.5738884247811,"",-3.44481031412475,-1257.38884247811,365.009602218863,12.0915224505233,0.303392238254482,262,268,57.8134814620946
nec_cs,value_added_share_of_revenue,receiver,100,-24.3601090610953,"",-5.05868733692006,-2436.01090610953,481.550003759014,20.2524640309154,0.236296801429622,174,186,69.3923596745113
nec_cs,value_added_share_of_revenue,sender,0,0.306407456091897,"",0.128403950237257,30.6407456091897,238.62774901063,0.286324555022849,0.293694753247134,137,150,0.875497905899574
nec_cs,value_added_share_of_revenue,sender,25,0.0893570354402639,"",0.122113835577029,8.93570354402639,73.1751934725677,0.089752451695511,0.328623346614679,131,137,0.915612578335722
nec_cs,value_added_share_of_revenue,sender,50,0.0339303491147801,"",0.123794800210057,3.39303491147801,27.4085414389026,0.0754564538275072,0.656824515671232,127,133,0.927024672915901
nec_cs,value_added_share_of_revenue,sender,100,0.0255184375381434,"",0.115788511825051,2.55184375381434,22.0388336769542,0.0672593701155654,0.707591948641482,122,127,0.947971289336284
nec_cs,wage_share_of_revenue,full,0,0.0196427696456179,"",0.196027809343657,1.96427696456179,10.0203995093278,0.0229913974394904,0.395630180934822,714,714,0.717708779921603
nec_cs,wage_share_of_revenue,full,25,0.125182360067367,"",0.19139663648614,12.5182360067367,65.4046812763256,0.112128333742206,0.268926460037471,469,475,0.874200891086969
nec_cs,wage_share_of_revenue,full,50,0.208398194397493,"",0.198324955876318,20.8398194397493,105.079158332175,0.179992291398168,0.251852944680747,399,401,0.950504614097994
nec_cs,wage_share_of_revenue,full,100,0.311427091392033,"",0.20461436972851,31.1427091392033,152.201964996518,0.259583706505245,0.23626204955081,305,313,1.07409163680698
nec_cs,wage_share_of_revenue,receiver,0,0.00127340372329799,"",0.198239918286546,0.127340372329799,0.642354846745522,0.0168105454878566,0.939836968469869,559,564,0.805648341309004
nec_cs,wage_share_of_revenue,receiver,25,0.142558358023846,"",0.193037065044637,14.2558358023846,73.8502515000845,0.142185249002474,0.320775784600537,327,338,1.03448843767226
nec_cs,wage_share_of_revenue,receiver,50,0.262402066212593,"",0.20494674376035,26.2402066212593,128.034269487798,0.243086652806757,0.285562965300335,262,268,1.16112569095139
nec_cs,wage_share_of_revenue,receiver,100,0.488042372037162,"",0.219207316205161,48.8042372037162,222.639636525814,0.406756274110058,0.237439870462359,174,186,1.39214464862691
nec_cs,wage_share_of_revenue,sender,0,0.00733044244710786,"",0.187710279718394,0.733044244710786,3.90518966681265,0.0257644430636553,0.778107287092087,137,150,0.110865321125194
nec_cs,wage_share_of_revenue,sender,25,-0.0119818271859756,"",0.187349447779774,-1.19818271859756,-6.39544302263441,0.00764590574935281,0.129184962457734,131,137,0.108278162686271
nec_cs,wage_share_of_revenue,sender,50,0.00470806160450703,"",0.184981804350599,0.470806160450703,2.54514849232617,0.0123299799246895,0.705807555928288,127,133,0.10207475222245
nec_cs,wage_share_of_revenue,sender,100,0.0148246598621866,"",0.183242022920186,1.48246598621866,8.0902074894926,0.0112448002850792,0.199335835213902,122,127,0.10180761281947
nec_panel,log_new_firms,full,0,-0.0242759299791564,"",3.13147538115369,-2.42759299791564,-0.775223401890923,0.0158158852936558,0.125250011165904,12852,714,1.31111486938683
nec_panel,log_new_firms,full,25,-0.00720499649679807,"",3.35121840141153,-0.720499649679807,-0.21499632771661,0.0158552085242219,0.64973128730943,8550,475,1.32719732323975
nec_panel,log_new_firms,full,50,-0.0221009253781561,"",3.4044596837168,-2.21009253781561,-0.649175711607416,0.0191557705310258,0.249292537464489,7218,401,1.33726681440298
nec_panel,log_new_firms,full,100,-0.0285772409421165,"",3.46862350525881,-2.85772409421165,-0.823878431856045,0.020826512610996,0.171000344801072,5634,313,1.37175509062084
nec_panel,log_new_firms,receiver,0,-0.0174128400742773,"",3.23472524360864,-1.74128400742773,-0.538309709879768,0.0175633138689585,0.321900342192408,10152,564,1.34168102391548
nec_panel,log_new_firms,receiver,25,0.00454225264663838,"",3.58266402782563,0.454225264663838,0.126784220104366,0.0199971931888038,0.820449104762045,6084,338,1.34298152376493
nec_panel,log_new_firms,receiver,50,-0.019357164560935,"",3.70738566531098,-1.9357164560935,-0.522124383822671,0.0258089337854304,0.453904247563665,4824,268,1.34256473063459
nec_panel,log_new_firms,receiver,100,-0.04526345941643,"",3.91978472589211,-4.526345941643,-1.15474350204598,0.0277009238624631,0.103958300602204,3348,186,1.3576624848394
nec_panel,log_new_firms,sender,0,-0.0353312756268274,"",2.74325589832307,-3.53312756268274,-1.28793218483282,0.0272006416973692,0.195980169030107,2700,150,1.10626625807263
nec_panel,log_new_firms,sender,25,-0.044900082002025,"",2.78020656398111,-4.4900082002025,-1.61499086376267,0.0368486905078791,0.225144014548065,2466,137,1.09533621277225
nec_panel,log_new_firms,sender,50,-0.0263871600450552,"",2.79405244260972,-2.63871600450552,-0.944404608970363,0.0432134053085039,0.54249821505122,2394,133,1.09666634825453
nec_panel,log_new_firms,sender,100,0.0315238327348904,"",2.80786770181161,3.15238327348904,1.12269651146853,0.0453678453504562,0.48842887119517,2286,127,1.09720106828546
nec_panel,log_new_firms_agriculture,full,0,-0.0446533700128618,***,0.539109331413179,-4.46533700128618,-8.28280413841306,0.0162131323406301,0.00603446098500249,12852,714,0.707910696660387
nec_panel,log_new_firms_agriculture,full,25,0.000501015149010516,"",0.614020303256083,0.0501015149010516,0.0815958603247625,0.0223604528193573,0.982133279134538,8550,475,0.744660514679136
nec_panel,log_new_firms_agriculture,full,50,0.0108781760267282,"",0.627606611410019,1.08781760267282,1.73327938695365,0.0224889914058157,0.628855566223901,7218,401,0.748054986307899
nec_panel,log_new_firms_agriculture,full,100,0.0184591120228625,"",0.645420451294834,1.84591120228625,2.86001349753173,0.0285883974469657,0.518957669688129,5634,313,0.759324364937284
nec_panel,log_new_firms_agriculture,receiver,0,-0.0634727209452274,***,0.551730938301901,-6.34727209452274,-11.504288873229,0.018421742146707,0.000612416347443572,10152,564,0.722175717622418
nec_panel,log_new_firms_agriculture,receiver,25,-0.04033483809744,"",0.658106430880057,-4.033483809744,-6.1289232569118,0.0289615579276136,0.16462785843502,6084,338,0.774281994837929
nec_panel,log_new_firms_agriculture,receiver,50,-0.0502177325683679,*,0.685933194523676,-5.02177325683679,-7.32108213588351,0.0296076871397238,0.0910316517258723,4824,268,0.784250604894762
nec_panel,log_new_firms_agriculture,receiver,100,-0.0500507818483998,"",0.729484844949422,-5.00507818483998,-6.86111331783322,0.0386406189403358,0.196834443282515,3348,186,0.810516831785248
nec_panel,log_new_firms_agriculture,sender,0,0.0425916388856022,*,0.491652089511587,4.25916388856022,8.6629630574566,0.0218424073777828,0.0530591702546728,2700,150,0.649419229719974
nec_panel,log_new_firms_agriculture,sender,25,0.034173358902441,"",0.505253068680145,3.4173358902441,6.7636123401904,0.0341833769800927,0.319227758746495,2466,137,0.653513463369931
nec_panel,log_new_firms_agriculture,sender,50,-0.0019673480834027,"",0.510076353707312,-0.19673480834027,-0.385696782276559,0.032965787958659,0.952501968910456,2394,133,0.65372771033546
nec_panel,log_new_firms_agriculture,sender,100,-0.0100681858952897,"",0.522302520430634,-1.00681858952897,-1.92765408962388,0.0422567651160943,0.812064856286017,2286,127,0.6584769847428
nec_panel,log_new_firms_construction,full,0,-0.018886369967344,***,0.0489637254369737,-1.8886369967344,-38.5721670456932,0.00474439107471798,0.0000757265352505288,12852,714,0.218588210072935
nec_panel,log_new_firms_construction,full,25,-0.0109260727091252,"",0.0616186799390616,-1.09260727091252,-17.7317539420361,0.00737017823805876,0.138879636137637,8550,475,0.24616206041385
nec_panel,log_new_firms_construction,full,50,-0.00378658614944957,"",0.0670430457585757,-0.378658614944957,-5.64799243024429,0.00969247926574288,0.696247230445452,7218,401,0.259521164710742
nec_panel,log_new_firms_construction,full,100,-0.00606783954059701,"",0.0740279272001801,-0.606783954059701,-8.19668977653376,0.0123038711380542,0.622242877529035,5634,313,0.275358259133725
nec_panel,log_new_firms_construction,receiver,0,-0.0130762750440045,"",0.0536149597435597,-1.30762750440045,-24.3892285036645,0.0080757410794224,0.105963303816063,10152,564,0.229495205993274
nec_panel,log_new_firms_construction,receiver,25,-0.00298707552948036,"",0.073537502124275,-0.298707552948036,-4.06197578540584,0.0145984772997893,0.837996023386447,6084,338,0.269366693739323
nec_panel,log_new_firms_construction,receiver,50,0.00794359299705308,"",0.0838472540900728,0.794359299705308,9.4738856784978,0.0187947769522274,0.672891570863758,4824,268,0.290987011848048
nec_panel,log_new_firms_construction,receiver,100,0.00579396063379057,"",0.100847010540898,0.579396063379057,5.74529735954926,0.0238749682689176,0.808522684308082,3348,186,0.322314773429699
nec_panel,log_new_firms_construction,sender,0,-0.00311175534032046,"",0.0314750844442103,-0.311175534032047,-9.88640823453887,0.0085816093508339,0.717411987121421,2700,150,0.170382316681522
nec_panel,log_new_firms_construction,sender,25,-0.00245634183594758,"",0.0322131186353966,-0.245634183594758,-7.62528416993592,0.00945980908328711,0.795518076111772,2466,137,0.172869480703147
nec_panel,log_new_firms_construction,sender,50,-0.0022285847017311,"",0.0331819342334537,-0.22285847017311,-6.71625917299379,0.00947980658888824,0.81450507013774,2394,133,0.175359159887566
nec_panel,log_new_firms_construction,sender,100,0.0106624945794344,"",0.0347495846696798,1.06624945794344,30.6838043700066,0.0124843238406224,0.394686705444262,2286,127,0.179303561212496
nec_panel,log_new_firms_education_health_social,full,0,-0.0331869351819867,**,0.914477725050224,-3.31869351819867,-3.62905889043541,0.0141515775397659,0.0192950141691314,12852,714,0.765222322584062
nec_panel,log_new_firms_education_health_social,full,25,-0.00645511679491846,"",1.00560016761969,-0.645511679491846,-0.641916837603366,0.01631346243949,0.692509829876936,8550,475,0.794751059986832
nec_panel,log_new_firms_education_health_social,full,50,-0.00275528299915903,"",1.03887677771569,-0.275528299915903,-0.265217498192368,0.0194833867787896,0.887611682612899,7218,401,0.80670549835755
nec_panel,log_new_firms_education_health_social,full,100,0.0180200176670816,"",1.07579049345277,1.80200176670816,1.67504897810037,0.0233358680193628,0.440578971491114,5634,313,0.835215740116575
nec_panel,log_new_firms_education_health_social,receiver,0,-0.0447522074839648,***,0.945800179351027,-4.47522074839648,-4.73167678131253,0.0158782797788708,0.00499521068353105,10152,564,0.784276825245353
nec_panel,log_new_firms_education_health_social,receiver,25,-0.0298318058609186,"",1.0873784472441,-2.98318058609186,-2.74346120585025,0.0205314880100238,0.147160283960124,6084,338,0.826232292597874
nec_panel,log_new_firms_education_health_social,receiver,50,-0.0368879535839689,"",1.15277374742363,-3.68879535839689,-3.19993005274547,0.0264866263741478,0.16486881197633,4824,268,0.843124795322352
nec_panel,log_new_firms_education_health_social,receiver,100,-0.0213231762084682,"",1.25184756342056,-2.13231762084682,-1.70333647894034,0.0334734660517061,0.524901081737618,3348,186,0.886482913449708
nec_panel,log_new_firms_education_health_social,sender,0,-0.0462154489352929,*,0.796705296879208,-4.62154489352929,-5.8008210961223,0.025859368816453,0.0759406728804712,2700,150,0.676145277983366
nec_panel,log_new_firms_education_health_social,sender,25,-0.038761868465565,"",0.803840616429549,-3.8761868465565,-4.8220838401691,0.0361121113732449,0.285003352780109,2466,137,0.669869570483204
nec_panel,log_new_firms_education_health_social,sender,50,0.00694754957044254,"",0.809370101913207,0.694754957044254,0.85838969762038,0.0330529507974754,0.833839947535998,2394,133,0.671639037580069
nec_panel,log_new_firms_education_health_social,sender,100,0.042040651393196,"",0.817943131137734,4.2040651393196,5.13980126402171,0.0422019757929982,0.321073250629997,2286,127,0.675773794859322
nec_panel,log_new_firms_finance_prof_realestate,full,0,-0.0115424565033145,"",0.551525888039133,-1.15424565033145,-2.09282225071102,0.0106672842294496,0.279599389637214,12852,714,0.739913892443035
nec_panel,log_new_firms_finance_prof_realestate,full,25,0.0221296576983962,"",0.682672118688929,2.21296576983962,3.24162318814135,0.0155395904669365,0.155080579589209,8550,475,0.809107210034961
nec_panel,log_new_firms_finance_prof_realestate,full,50,0.0154436063690414,"",0.721473152884682,1.54436063690414,2.14056563397999,0.0171996114384059,0.369776665984076,7218,401,0.835524599180113
nec_panel,log_new_firms_finance_prof_realestate,full,100,-0.00134592236622707,"",0.773954588847794,-0.134592236622707,-0.173901981540128,0.0218830853384654,0.950996296375646,5634,313,0.8724147148271
nec_panel,log_new_firms_finance_prof_realestate,receiver,0,-0.0114162986016614,"",0.598724647759881,-1.14162986016614,-1.90676943806729,0.0118104394644597,0.334145190203912,10152,564,0.776327988423155
nec_panel,log_new_firms_finance_prof_realestate,receiver,25,0.0314794114128089,*,0.802591199536769,3.14794114128089,3.92222235067839,0.018713059591936,0.0934532144258762,6084,338,0.864149753443433
nec_panel,log_new_firms_finance_prof_realestate,receiver,50,0.0202932967559192,"",0.883589281092002,2.02932967559192,2.29668887911805,0.0209184835012286,0.332868052518813,4824,268,0.901058767063348
nec_panel,log_new_firms_finance_prof_realestate,receiver,100,-0.00112845840328002,"",1.02838370482988,-0.112845840328002,-0.109731260616065,0.0274097458442801,0.9672047918501,3348,186,0.951986317622346
nec_panel,log_new_firms_finance_prof_realestate,sender,0,-0.0128817053156032,"",0.374058551489119,-1.28817053156032,-3.44376709590554,0.0261975062968376,0.623644475889502,2700,150,0.547844862536981
nec_panel,log_new_firms_finance_prof_realestate,sender,25,-0.0550190412693009,*,0.38681336448039,-5.50190412693009,-14.2236660677969,0.0280452338263167,0.0518283591223399,2466,137,0.551886056599818
nec_panel,log_new_firms_finance_prof_realestate,sender,50,-0.0431302575260373,"",0.394803059955645,-4.31302575260373,-10.9244993012169,0.0305553565953968,0.160436830781524,2394,133,0.556132889941983
nec_panel,log_new_firms_finance_prof_realestate,sender,100,-0.0603287932842008,"",0.40132611977167,-6.03287932842008,-15.0323615414128,0.0389037856161521,0.123477490717406,2286,127,0.561281843767065
nec_panel,log_new_firms_hospitality_food,full,0,-0.121325301250403,***,1.31731718256146,-12.1325301250403,-9.21002950971092,0.0181536499116361,0.0000000000471427858256658,12852,714,1.17283028331629
nec_panel,log_new_firms_hospitality_food,full,25,-0.0264342191428927,"",1.51562384795908,-2.64342191428927,-1.74411475370282,0.0207091256589694,0.202420574700554,8550,475,1.23878786278466
nec_panel,log_new_firms_hospitality_food,full,50,-0.0299174506311403,"",1.54998022245859,-2.99174506311403,-1.93018273379546,0.0246046140463131,0.224729262488226,7218,401,1.26677824274795
nec_panel,log_new_firms_hospitality_food,full,100,-0.017494165269555,"",1.60690748355182,-1.7494165269555,-1.0886852820479,0.0279230295315969,0.531436061880422,5634,313,1.31060616330316
nec_panel,log_new_firms_hospitality_food,receiver,0,-0.1283446343954,***,1.40599069570271,-12.83446343954,-9.12841278307707,0.0210868069524479,0.00000000213563032091104,10152,564,1.21310475753304
nec_panel,log_new_firms_hospitality_food,receiver,25,-0.0459813481480017,"",1.72408274143685,-4.59813481480017,-2.66700356327916,0.0279343372546053,0.100685469444352,6084,338,1.28344863021005
nec_panel,log_new_firms_hospitality_food,receiver,50,-0.0649275955520102,*,1.81553798518778,-6.49275955520102,-3.57621796303506,0.0350412904993173,0.0650017085664336,4824,268,1.32206844738854
nec_panel,log_new_firms_hospitality_food,receiver,100,-0.0796337866265928,*,2.00947025482441,-7.96337866265928,-3.96292437946793,0.0416905363892492,0.0576650748291806,3348,186,1.37087011450612
nec_panel,log_new_firms_hospitality_food,sender,0,-0.0336171684068598,"",0.983904773150388,-3.36171684068598,-3.41670955607016,0.0275044753580452,0.223545497806471,2700,150,0.934801828446023
nec_panel,log_new_firms_hospitality_food,sender,25,-0.102057686627286,**,1.00132380419641,-10.2057686627286,-10.1922760848765,0.0407705416725473,0.0134902733430637,2466,137,0.940942401189001
nec_panel,log_new_firms_hospitality_food,sender,50,-0.0342427505839447,"",1.01487134718474,-3.42427505839447,-3.37409768035468,0.0365243610730896,0.350197281604012,2394,133,0.942489232591695
nec_panel,log_new_firms_hospitality_food,sender,100,-0.00574567823314052,"",1.01732736184552,-0.574567823314052,-0.564781647346768,0.0447320713417419,0.89800042342265,2286,127,0.94685531317038
nec_panel,log_new_firms_manufacturing,full,0,-0.0862730176496138,***,1.32742656883715,-8.62730176496138,-6.49926856030843,0.0160404595927512,0.000000101948761395102,12852,714,1.08005086354155
nec_panel,log_new_firms_manufacturing,full,25,-0.0200533613441801,"",1.4977597936089,-2.00533613441801,-1.33889035009151,0.0171925021095479,0.244038641762726,8550,475,1.13388406736375
nec_panel,log_new_firms_manufacturing,full,50,-0.0185116166897326,"",1.55383390437001,-1.85116166897326,-1.19135105996017,0.0201701346734173,0.359290458790552,7218,401,1.149720343693
nec_panel,log_new_firms_manufacturing,full,100,-0.035443270504158,"",1.60830735382889,-3.5443270504158,-2.20376226097445,0.0236971866103888,0.135749371579712,5634,313,1.18421165681783
nec_panel,log_new_firms_manufacturing,receiver,0,-0.0957268158086617,***,1.40801793012786,-9.57268158086617,-6.7986929541422,0.0187555772758057,0.000000455718194421437,10152,564,1.1171739127954
nec_panel,log_new_firms_manufacturing,receiver,25,-0.0235746329348672,"",1.67582107615342,-2.35746329348672,-1.40675119022724,0.0223611161267752,0.292515016102966,6084,338,1.18151467827644
nec_panel,log_new_firms_manufacturing,receiver,50,-0.0284314317295646,"",1.79474907700933,-2.84314317295646,-1.58414522084285,0.0274226865984004,0.300774091588703,4824,268,1.19646552916389
nec_panel,log_new_firms_manufacturing,receiver,100,-0.055227793090893,*,1.97403647922409,-5.5227793090893,-2.79770884034528,0.0320051977688573,0.0860912867775672,3348,186,1.23125292363381
nec_panel,log_new_firms_manufacturing,sender,0,-0.000436510857121074,"",1.02440305038407,-0.0436510857121074,-0.0426112414403119,0.0273002941236008,0.987264368622675,2700,150,0.862482908294606
nec_panel,log_new_firms_manufacturing,sender,25,-0.0676750259654895,"",1.05845531550636,-6.76750259654895,-6.39375370637297,0.0430820835213283,0.118543670304993,2466,137,0.861823804248329
nec_panel,log_new_firms_manufacturing,sender,50,-0.0529933199615906,"",1.06838077454041,-5.29933199615906,-4.96015289908104,0.0466771343907384,0.258299996834721,2394,133,0.865218244103953
nec_panel,log_new_firms_manufacturing,sender,100,-0.0211023861479314,"",1.07267257175405,-2.11023861479314,-1.96727190604161,0.0561671483662194,0.707766573899605,2286,127,0.868055921728979
nec_panel,log_new_firms_other_services,full,0,-0.0527020683871683,***,0.939648944272309,-5.27020683871683,-5.60869766399645,0.0170775976293064,0.0021069535864403,12852,714,0.94463248055028
nec_panel,log_new_firms_other_services,full,25,0.0194250806230659,"",1.09467302884575,1.94250806230659,1.77450984094749,0.0217128096263122,0.371435268835773,8550,475,0.997806427771417
nec_panel,log_new_firms_other_services,full,50,0.0276677434477179,"",1.13285276511788,2.76677434477179,2.44230709405903,0.024551755104296,0.26045395399372,7218,401,1.0171731751664
nec_panel,log_new_firms_other_services,full,100,0.0125779424811189,"",1.18058608170722,1.25779424811189,1.065398167572,0.0297313982987202,0.672548400614584,5634,313,1.05137009211017
nec_panel,log_new_firms_other_services,receiver,0,-0.060537776147034,***,1.00248115364484,-6.0537776147034,-6.03879443787342,0.0206662691278521,0.00353484537096867,10152,564,0.988238299711325
nec_panel,log_new_firms_other_services,receiver,25,0.010854408959817,"",1.24575895199275,1.0854408959817,0.871308927176804,0.0311802029460064,0.727968458634608,6084,338,1.05518486406249
nec_panel,log_new_firms_other_services,receiver,50,0.00999786561272311,"",1.33661115803949,0.999786561272311,0.748001058691425,0.0367490792837738,0.78578800291374,4824,268,1.08094580998761
nec_panel,log_new_firms_other_services,receiver,100,-0.0345576691968399,"",1.48791004303075,-3.45576691968399,-2.32256441568529,0.0471654889292086,0.464674993504974,3348,186,1.12766397627771
nec_panel,log_new_firms_other_services,sender,0,-0.0242077297866124,"",0.703399837031583,-2.42077297866124,-3.44153190151016,0.026785424257699,0.367578863285703,2700,150,0.710620630460587
nec_panel,log_new_firms_other_services,sender,25,-0.0927040599051959,**,0.721920897286014,-9.27040599051959,-12.8413043941112,0.0441366752675423,0.0375411959454292,2466,137,0.714133163372649
nec_panel,log_new_firms_other_services,sender,50,-0.0331195400858399,"",0.722271943290876,-3.31195400858399,-4.58546678899611,0.0466756992530899,0.47922414742992,2394,133,0.716280914851455
nec_panel,log_new_firms_other_services,sender,100,0.0366359491728579,"",0.730489571422376,3.66359491728579,5.01525971158247,0.0527236142793861,0.488417465575887,2286,127,0.722002562233511
nec_panel,log_new_firms_size_10_50_workers,full,0,-0.0270534931137837,**,0.599538662665963,-2.70534931137837,-4.51238507179591,0.0108344339127683,0.0127496791874306,12852,714,0.758726266624031
nec_panel,log_new_firms_size_10_50_workers,full,25,-0.00442694267148531,"",0.737922484827264,-0.442694267148531,-0.599919742589439,0.013378899164851,0.740873867958811,8550,475,0.828999031804938
nec_panel,log_new_firms_size_10_50_workers,full,50,-0.0138300749048914,"",0.765985843765103,-1.38300749048914,-1.80552617485872,0.0162141157461743,0.394189109597836,7218,401,0.855282125431437
nec_panel,log_new_firms_size_10_50_workers,full,100,-0.0000233639757200479,"",0.791994111116702,-0.00233639757200479,-0.00295001886909298,0.0190332534119673,0.999021353884475,5634,313,0.894185086149976
nec_panel,log_new_firms_size_10_50_workers,receiver,0,-0.0362528161436978,***,0.657314293333106,-3.62528161436978,-5.51529405512653,0.0124519226688036,0.00374036074323512,10152,564,0.800118030510203
nec_panel,log_new_firms_size_10_50_workers,receiver,25,-0.0198655086772671,"",0.877412700945768,-1.98655086772671,-2.2641008793073,0.0179741990967806,0.269851146377819,6084,338,0.885968010937745
nec_panel,log_new_firms_size_10_50_workers,receiver,50,-0.0423479919384222,*,0.949266769107314,-4.23479919384222,-4.46112655752672,0.0228686453853945,0.0651594876643971,4824,268,0.923689873310061
