lgcode,n_firms,emp_total,rev_total,cap_total,n_firms_size_2_9_workers,n_firms_size_1_worker,n_firms_size_10_50_workers,n_firms_size_51plus_workers,n_firms_manufacturing,n_firms_education,n_firms_other_services,n_firms_transport,n_firms_trade_retail,n_firms_health,n_firms_hospitality,n_firms_construction,n_firms_water_waste,n_firms_agriculture,n_firms_arts,n_firms_energy,n_firms_finance,n_firms_prof_tech,n_firms_admin_sup,n_firms_info_comm,n_firms_mining,n_firms_real_estate,n_firms_surviving_trd_tradable_goods,n_firms_surviving_trd_non_tradable_services,n_firms_surviving_trd_tradable_services,n_firms_surviving_trd_non_tradable_utilities,n_firms_surviving_agor_not_ag,n_firms_surviving_agor_agro_processing,n_firms_surviving_agor_agro_downstream_manuf,n_firms_surviving_agor_crop_livestock_primary,n_firms_surviving_agor_forestry_primary,n_firms_surviving_agor_fishery_primary,n_firms_surviving_mtier_medium_low_tech,n_firms_surviving_mtier_low_tech,n_firms_surviving_mtier_high_tech,n_firms_surviving_mtier_medium_high_tech,n_firms_surviving_modern_industrial_sector,n_firms_surviving_modern_other,n_firms_surviving_modern_public_sector,n_firms_surviving_modern_traditional_commerce,n_firms_surviving_modern_traditional_agriculture,n_firms_surviving_modern_modern_services,n_firms_surviving_modern_traditional_services,n_firms_surviving_modern_modern_manuf,median_firm_age_years_wmean,n_firms_finance_prof_info,n_firms_social_services,n_firms_utilities_mining,share_agriculture,share_manufacturing,share_construction,share_trade_retail,share_transport,share_hospitality,share_finance_prof_info,share_social_services,share_other_services,share_utilities_mining,share_size_1_worker,share_size_2_9_workers,share_size_10_50_workers,share_size_51plus_workers,industry_hhi,industry_diversity,n_industries_present,mean_emp_per_firm,log_n_firms,log_emp_total,log_rev_total,log_cap_total,DIST
20605,460,2660,3026119836,361751052,334,107,10,9,92,8,36,6,281,7,11,0,0,10,0,0,2,3,3,1,0,0,102,346,12,0,403,24,23,10,0,0,27,65,0,0,92,18,15,292,10,6,27,0,4.10869565217391,6,15,0,0.0217391304347826,0.2,0,0.610869565217391,0.0130434782608696,0.0239130434782609,0.0130434782608696,0.0326086956521739,0.0782608695652174,0,0.232608695652174,0.726086956521739,0.0217391304347826,0.0195652173913044,0.421734404536862,0.578265595463138,8,5.78260869565217,6.13339804299665,7.88645727097769,3026119836,361751052,206
20606,371,983,258452112,99266586,264,100,6,1,48,14,28,1,260,1,14,0,0,0,0,0,3,1,0,1,0,0,48,317,6,0,330,17,24,0,0,0,2,46,0,0,48,1,15,274,0,5,28,0,5.69811320754717,5,15,0,0,0.129380053908356,0,0.700808625336927,0.00269541778975741,0.0377358490566038,0.0134770889487871,0.0404312668463612,0.0754716981132076,0,0.269541778975741,0.711590296495957,0.0161725067385445,0.00269541778975741,0.516815483758473,0.483184516241527,7,2.64959568733154,5.91889385427315,6.89162589705225,258452112,99266586,206
20607,436,1731,772037460,279049692,165,255,6,10,75,19,21,1,279,2,28,0,0,5,0,0,1,0,5,0,0,0,80,354,2,0,378,36,17,4,0,1,17,58,0,0,75,7,21,307,4,1,21,0,5.45642201834862,1,21,0,0.0114678899082569,0.172018348623853,0,0.639908256880734,0.00229357798165138,0.0642201834862385,0.00229357798165138,0.0481651376146789,0.0481651376146789,0,0.584862385321101,0.378440366972477,0.0137614678899083,0.0229357798165138,0.447978915916169,0.552021084083831,8,3.97018348623853,6.07993319509559,7.45703208912238,772037460,279049692,206
20608,1362,4257,3713192064,4043017570,874,448,33,7,158,29,105,9,863,16,102,0,9,21,2,0,21,9,9,7,1,1,180,1127,46,9,1246,36,59,8,0,13,37,121,0,0,158,59,45,965,8,37,90,0,5.39941262848752,38,45,10,0.0154185022026432,0.116005873715125,0,0.633627019089574,0.0066079295154185,0.0748898678414097,0.0279001468428781,0.0330396475770925,0.0770925110132159,0.00734214390602056,0.328928046989721,0.641703377386197,0.0242290748898678,0.00513950073421439,0.428697648142039,0.571302351857961,9,3.12555066079295,7.21744343169653,8.35655484545343,3713192064,4043017570,206
20609,240,455,119030040,225433500,105,133,2,0,20,12,17,3,179,1,7,0,0,0,0,0,0,1,0,0,0,0,20,216,4,0,226,7,7,0,0,0,5,15,0,0,20,4,13,186,0,1,16,0,4.07083333333333,1,13,0,0,0.0833333333333333,0,0.745833333333333,0.0125,0.0291666666666667,0.00416666666666667,0.0541666666666667,0.0708333333333333,0,0.554166666666667,0.4375,0.00833333333333333,0,0.5721875,0.4278125,7,1.89583333333333,5.48479693349066,6.12249280951439,119030040,225433500,206
20610,342,720,496161072,148646000,194,144,4,0,41,7,28,0,221,1,30,0,2,6,0,0,1,3,2,0,0,0,47,289,4,2,306,17,13,6,0,0,4,37,0,0,41,4,8,251,6,4,28,0,3.24853801169591,4,8,2,0.0175438596491228,0.119883040935673,0,0.646198830409357,0,0.087719298245614,0.0116959064327485,0.0233918128654971,0.0818713450292398,0.00584795321637427,0.421052631578947,0.567251461988304,0.0116959064327485,0,0.447368421052632,0.552631578947368,8,2.10526315789474,5.83773044716594,6.58063913728495,496161072,148646000,206
20611,511,1243,458445504,315435696,209,290,10,2,61,17,46,2,320,3,41,0,3,5,0,0,4,5,3,1,0,0,66,430,12,3,468,16,22,5,0,0,19,42,0,0,61,11,20,361,5,10,43,0,4.39921722113503,10,20,3,0.00978473581213307,0.119373776908024,0,0.626223091976517,0.00391389432485323,0.0802348336594912,0.0195694716242661,0.0391389432485323,0.0900195694716243,0.00587084148727984,0.567514677103718,0.409001956947162,0.0195694716242661,0.00391389432485323,0.423006958459871,0.576993041540129,9,2.43248532289628,6.23832462503951,7.12608727329913,458445504,315435696,206
20612,429,656,186167004,53376709,111,313,5,0,52,9,40,1,268,4,32,4,0,13,0,0,2,4,0,0,0,0,65,357,7,0,373,30,13,13,0,0,4,48,0,0,56,13,13,300,13,6,28,0,4.32867132867133,6,13,0,0.0303030303030303,0.121212121212121,0.00932400932400932,0.624708624708625,0.00233100233100233,0.0745920745920746,0.013986013986014,0.0303030303030303,0.0932400932400932,0,0.72960372960373,0.258741258741259,0.0116550116550117,0,0.421335463293505,0.578664536706495,9,1.52913752913753,6.06378520868761,6.48768401848461,186167004,53376709,206
20613,497,1086,353354400,191780140,316,172,9,0,74,6,42,1,305,2,57,0,1,3,0,0,2,2,2,0,0,0,77,414,5,1,447,20,27,2,0,1,7,67,0,0,74,12,8,362,2,4,35,0,4.72032193158954,4,8,1,0.00603621730382294,0.148893360160966,0,0.613682092555332,0.00201207243460765,0.114688128772636,0.00804828973843059,0.0160965794768612,0.0845070422535211,0.00201207243460765,0.346076458752515,0.635814889336016,0.0181086519114688,0,0.419438158123793,0.580561841876207,9,2.1851106639839,6.21060007702465,6.99117688712121,353354400,191780140,206
20614,339,565,465515424,170657478,129,207,3,0,38,3,35,2,233,2,20,0,1,1,1,0,1,2,0,0,0,0,39,294,5,1,321,7,10,1,0,0,13,25,0,0,38,4,5,253,1,3,35,0,3.3716814159292,3,5,1,0.00294985250737463,0.112094395280236,0,0.687315634218289,0.00589970501474926,0.0589970501474926,0.00884955752212389,0.0147492625368732,0.103244837758112,0.00294985250737463,0.610619469026549,0.380530973451327,0.00884955752212389,0,0.499456148136546,0.500543851863454,9,1.66666666666667,5.82894561761021,6.33859407820318,465515424,170657478,206
20615,225,496,359320932,6403500308,92,125,8,0,13,9,6,0,183,2,4,0,1,0,0,0,3,3,1,0,0,0,13,205,6,1,220,3,2,0,0,0,2,11,0,0,13,2,11,187,0,6,6,0,4.94666666666667,6,11,1,0,0.0577777777777778,0,0.813333333333333,0,0.0177777777777778,0.0266666666666667,0.0488888888888889,0.0266666666666667,0.00444444444444444,0.555555555555556,0.408888888888889,0.0355555555555556,0,0.668997530864198,0.331002469135802,7,2.20444444444444,5.42053499927229,6.20859002609663,359320932,6403500308,206
20616,272,580,153246324,113058662,138,128,6,0,29,14,11,0,187,0,12,0,0,9,0,0,0,0,10,0,0,0,38,234,0,0,239,21,3,9,0,0,3,26,0,0,29,12,14,199,9,0,9,0,4.61764705882353,0,14,0,0.0330882352941177,0.106617647058824,0,0.6875,0,0.0441176470588235,0,0.0514705882352941,0.0404411764705882,0,0.470588235294118,0.507352941176471,0.0220588235294118,0,0.491349480968858,0.508650519031142,6,2.13235294117647,5.60947179518496,6.36475075685191,153246324,113058662,206
20617,1072,2897,9095987208,1222203316,615,415,42,0,104,26,85,0,641,12,111,1,1,0,0,0,17,42,24,8,0,0,104,900,67,1,1014,18,40,0,0,0,28,74,0,2,103,30,38,752,0,67,80,2,5.70522388059702,67,38,1,0,0.0970149253731343,0.000932835820895522,0.59794776119403,0,0.103544776119403,0.0625,0.0354477611940299,0.0792910447761194,0.000932835820895522,0.387126865671642,0.573694029850746,0.0391791044776119,0,0.38912654544442,0.61087345455558,8,2.70242537313433,6.9782137426307,7.97177612288063,9095987208,1222203316,206
20618,311,782,154196760,79216628,145,158,7,1,39,17,17,1,183,3,45,0,0,3,0,0,1,0,1,1,0,0,42,266,3,0,287,14,7,3,0,0,7,32,0,0,39,6,20,228,3,2,13,0,4.38906752411576,2,20,0,0.00964630225080386,0.12540192926045,0,0.588424437299035,0.00321543408360129,0.144694533762058,0.00643086816720257,0.0643086816720257,0.0546623794212219,0,0.508038585209003,0.466237942122187,0.022508038585209,0.00321543408360129,0.390173798864776,0.609826201135224,8,2.51446945337621,5.74300318780948,6.6631326959908,154196760,79216628,206
20701,702,1518,1528301976,772441000,420,272,10,0,64,7,35,2,466,6,94,0,0,10,0,0,12,3,1,2,0,0,74,609,19,0,645,14,33,3,7,0,6,58,0,0,64,3,13,560,10,17,35,0,4.75498575498576,17,13,0,0.0142450142450142,0.0911680911680912,0,0.663817663817664,0.00284900284900285,0.133903133903134,0.0242165242165242,0.0185185185185185,0.0498575498575499,0,0.387464387464387,0.598290598290598,0.0142450142450142,0,0.470521749011778,0.529478250988223,8,2.16239316239316,6.55535689181067,7.32580750259577,1528301976,772441000,207
20702,552,2393,1219555512,878096493,357,170,21,4,50,20,40,1,381,7,33,0,1,1,0,0,16,1,0,1,0,0,51,481,19,1,516,11,24,1,0,0,10,40,0,0,50,6,27,414,1,18,36,0,5.32608695652174,18,27,1,0.00181159420289855,0.0905797101449275,0,0.690217391304348,0.00181159420289855,0.0597826086956522,0.0326086956521739,0.0489130434782609,0.072463768115942,0.00181159420289855,0.307971014492754,0.646739130434783,0.0380434782608696,0.0072463768115942,0.496895347616047,0.503104652383953,9,4.33514492753623,6.31535800152234,7.78072088611792,1219555512,878096493,207
20703,2711,9817,19122486888,11316072218,1792,831,69,19,236,30,162,13,1699,15,435,1,8,16,1,0,58,12,9,16,0,0,252,2352,99,8,2528,52,115,15,1,0,39,193,1,3,236,48,45,2134,16,86,145,1,5.68867576540022,86,45,8,0.00590188122464036,0.0870527480634452,0.000368867576540022,0.626706012541498,0.00479527849502029,0.16045739579491,0.0317226115824419,0.016599040944301,0.0597565473994836,0.00295094061232018,0.306528956104758,0.66101069715972,0.0254518627812615,0.00700848395426042,0.431004551180955,0.568995448819045,10,3.6211729988934,7.90544164906029,9.191972714618,19122486888,11316072218,207
20704,445,2027,928778304,623357933,262,154,22,7,70,7,18,8,280,0,38,0,1,5,0,0,10,3,4,1,0,0,75,347,22,1,398,24,18,5,0,0,12,52,2,4,67,14,7,318,5,14,17,3,5.69662921348315,14,7,1,0.0112359550561798,0.157303370786517,0,0.629213483146067,0.0179775280898876,0.0853932584269663,0.0314606741573034,0.0157303370786517,0.0404494382022472,0.00224719101123596,0.346067415730337,0.58876404494382,0.049438202247191,0.0157303370786517,0.431273829061987,0.568726170938013,9,4.55505617977528,6.10031895202006,7.61480536471107,928778304,623357933,207
20705,262,1124,2471514348,487263859,144,101,14,3,28,12,27,0,162,1,19,0,0,7,0,0,5,1,0,0,0,0,35,221,6,0,236,12,7,0,0,7,4,22,0,2,28,10,13,181,0,6,24,0,6.08396946564886,6,13,0,0.0267175572519084,0.106870229007634,0,0.618320610687023,0,0.0725190839694657,0.0229007633587786,0.049618320610687,0.103053435114504,0,0.385496183206107,0.549618320610687,0.0534351145038168,0.0114503816793893,0.413320902045335,0.586679097954665,7,4.29007633587786,5.57215403217777,7.02553831463852,2471514348,487263859,207
20706,363,1159,370009908,267550300,299,56,4,4,40,12,26,0,218,0,55,0,0,9,0,0,3,0,0,0,0,0,49,311,3,0,322,20,12,1,0,8,5,35,0,0,40,10,12,273,1,3,24,0,4.23415977961433,3,12,0,0.0247933884297521,0.110192837465565,0,0.600550964187328,0,0.151515151515152,0.00826446280991736,0.0330578512396694,0.0716253443526171,0,0.154269972451791,0.823691460055096,0.0110192837465565,0.0110192837465565,0.402666788091281,0.597333211908719,7,3.19283746556474,5.89715386763674,7.05617528410041,370009908,267550300,207
20707,378,1639,581224476,589919665,243,122,4,9,55,10,29,0,230,4,29,0,0,16,0,0,2,1,1,0,1,0,72,303,3,0,332,16,14,4,0,12,17,38,0,0,55,17,14,259,4,3,26,0,4.95502645502646,3,14,1,0.0423280423280423,0.145502645502646,0,0.608465608465609,0,0.0767195767195767,0.00793650793650794,0.037037037037037,0.0767195767195767,0.00264550264550265,0.322751322751323,0.642857142857143,0.0105820105820106,0.0238095238095238,0.406406595560035,0.593593404439965,8,4.33597883597884,5.93753620508243,7.40245152081824,581224476,589919665,207
20708,1935,5735,4378331556,6618024652,1254,612,64,5,194,53,151,3,1203,14,209,2,6,6,2,0,37,27,20,8,0,0,200,1654,75,6,1818,37,74,3,0,3,37,156,0,1,196,45,67,1412,3,72,140,0,5.47803617571059,72,67,6,0.00310077519379845,0.100258397932817,0.00103359173126615,0.621705426356589,0.00155038759689922,0.108010335917313,0.0372093023255814,0.034625322997416,0.0780361757105943,0.00310077519379845,0.316279069767442,0.648062015503876,0.0330749354005168,0.00258397932816537,0.416931407701193,0.583068592298807,10,2.96382428940568,7.56837926783652,8.65451738227946,4378331556,6618024652,207
20709,190,427,114444888,152182000,153,36,1,0,2,7,9,1,160,2,6,0,0,3,0,0,0,0,0,0,0,0,5,184,1,0,186,1,0,0,0,3,0,2,0,0,2,5,9,166,0,0,8,0,4.69473684210526,0,9,0,0.0157894736842105,0.0105263157894737,0,0.842105263157895,0.00526315789473684,0.0315789473684211,0,0.0473684210526316,0.0473684210526316,0,0.189473684210526,0.805263157894737,0.00526315789473684,0,0.715013850415512,0.284986149584488,7,2.24736842105263,5.25227342804663,6.0591231955818,114444888,152182000,207
20710,335,1325,315599892,191893105,198,130,4,3,43,19,21,0,222,2,22,0,0,5,0,0,0,0,1,0,0,0,48,287,0,0,300,21,9,2,0,3,8,35,0,0,43,6,21,244,2,0,19,0,5.18805970149254,0,21,0,0.0149253731343284,0.128358208955224,0,0.662686567164179,0,0.0656716417910448,0,0.0626865671641791,0.0626865671641791,0,0.388059701492537,0.591044776119403,0.0119402985074627,0.00895522388059702,0.468024058810426,0.531975941189575,6,3.95522388059702,5.8171111599632,7.18992217074581,315599892,191893105,207
20711,301,597,587465208,270175000,139,157,5,0,20,16,21,0,207,2,27,0,0,0,0,0,4,4,0,0,0,0,20,273,8,0,282,12,7,0,0,0,1,19,0,0,20,0,18,234,0,8,21,0,4.37209302325581,8,18,0,0,0.0664451827242525,0,0.687707641196013,0,0.0897009966777409,0.026578073089701,0.0598006644518272,0.0697674418604651,0,0.521594684385382,0.461794019933555,0.0166112956810631,0,0.494553040253419,0.505446959746581,6,1.98338870431894,5.71042701737487,6.39359075395063,587465208,270175000,207
20712,784,1643,533668848,412498290,462,314,8,0,76,28,59,1,477,13,56,0,2,42,0,0,11,9,8,2,0,0,118,641,23,2,697,30,15,9,0,33,18,58,0,0,76,48,41,533,9,22,55,0,4.90178571428571,22,41,2,0.0535714285714286,0.0969387755102041,0,0.608418367346939,0.00127551020408163,0.0714285714285714,0.0280612244897959,0.0522959183673469,0.0752551020408163,0.00255102040816327,0.400510204081633,0.589285714285714,0.0102040816326531,0,0.396735735110371,0.603264264889629,9,2.09566326530612,6.66568371778241,7.40488757561613,533668848,412498290,207
20713,430,911,291719988,218604081,258,169,3,0,28,15,23,0,307,2,37,0,0,13,0,0,2,0,3,0,0,0,41,387,2,0,403,6,8,10,0,3,6,22,0,0,28,8,17,344,10,2,21,0,5.14651162790698,2,17,0,0.0302325581395349,0.0651162790697674,0,0.713953488372093,0,0.086046511627907,0.00465116279069768,0.0395348837209302,0.0534883720930233,0,0.393023255813954,0.6,0.00697674418604651,0,0.526733369388859,0.473266630611141,7,2.11860465116279,6.06610809010375,6.81563999007433,291719988,218604081,207
20714,864,2275,1066839900,722135630,544,291,28,1,97,42,72,2,540,6,70,0,0,2,3,0,17,3,10,0,0,0,99,743,22,0,814,22,26,2,0,0,18,79,0,0,97,18,48,610,2,20,69,0,5.25925925925926,20,48,0,0.00231481481481482,0.112268518518519,0,0.625,0.00231481481481482,0.0810185185185185,0.0231481481481482,0.0555555555555556,0.0833333333333333,0,0.336805555555556,0.62962962962963,0.0324074074074074,0.00115740740740741,0.420370638288752,0.579629361711248,8,2.63310185185185,6.76272950693188,7.73017479524622,1066839900,722135630,207
20715,135,293,66034440,81218350,85,48,2,0,13,3,2,0,102,0,12,0,0,3,0,0,0,0,0,0,0,0,16,119,0,0,122,4,6,3,0,0,0,13,0,0,13,0,3,114,3,0,2,0,5.59259259259259,0,3,0,0.0222222222222222,0.0962962962962963,0,0.755555555555556,0,0.0888888888888889,0,0.0222222222222222,0.0148148148148148,0,0.355555555555556,0.62962962962963,0.0148148148148148,0,0.589245541838134,0.410754458161866,6,2.17037037037037,4.91265488573605,5.68357976733868,66034440,81218350,207
20716,273,549,132124176,284563143,91,176,6,0,40,12,18,0,175,0,23,0,0,3,0,0,1,1,0,0,0,0,43,228,2,0,239,24,7,3,0,0,6,34,0,0,40,0,12,198,3,2,18,0,5.1978021978022,2,12,0,0.010989010989011,0.146520146520147,0,0.641025641025641,0,0.0842490842490843,0.00732600732600733,0.043956043956044,0.0659340659340659,0,0.644688644688645,0.333333333333333,0.021978021978022,0,0.445933797582149,0.554066202417851,7,2.01098901098901,5.61312810638807,6.30991827822652,132124176,284563143,207
20801,516,1029,402503040,567261306,273,239,4,0,59,8,21,1,297,4,90,0,3,14,0,0,13,0,4,2,0,0,73,424,16,3,458,21,23,5,9,0,8,51,0,0,59,13,12,387,14,15,16,0,5.06976744186047,15,12,3,0.0271317829457364,0.114341085271318,0,0.575581395348837,0.00193798449612403,0.174418604651163,0.0290697674418605,0.0232558139534884,0.0406976744186047,0.00581395348837209,0.463178294573643,0.529069767441861,0.00775193798449612,0,0.378605552550928,0.621394447449072,9,1.99418604651163,6.24804287450843,6.93731408122368,402503040,567261306,208
20802,399,749,206321340,100770730,179,218,2,0,45,12,22,5,265,5,35,0,0,1,0,0,8,1,0,0,0,0,46,339,14,0,356,20,22,1,0,0,2,43,0,0,45,6,17,300,1,9,21,0,6.03508771929825,9,17,0,0.0025062656641604,0.112781954887218,0,0.664160401002506,0.012531328320802,0.087719298245614,0.0225563909774436,0.0426065162907268,0.0551378446115288,0,0.546365914786967,0.448621553884712,0.0050125313283208,0,0.467051086362523,0.532948913637477,8,1.87719298245614,5.99146454710798,6.62007320653036,206321340,100770730,208
20803,357,1214,352041600,228424700,199,152,2,4,37,11,12,0,257,4,26,1,0,6,0,0,1,0,0,2,0,0,43,311,3,0,330,18,3,6,0,0,9,28,0,0,38,0,15,283,6,3,12,0,4.66946778711485,3,15,0,0.0168067226890756,0.103641456582633,0.00280112044817927,0.719887955182073,0,0.0728291316526611,0.00840336134453782,0.0420168067226891,0.0336134453781513,0,0.425770308123249,0.557422969187675,0.00560224089635854,0.0112044817927171,0.537540506398638,0.462459493601362,8,3.40056022408964,5.8805329864007,7.10249935577465,352041600,228424700,208
20804,243,466,204840324,200596478,125,116,2,0,31,8,11,0,168,0,18,0,0,0,0,0,4,2,1,0,0,0,31,206,6,0,216,20,7,0,0,0,1,30,0,0,31,2,8,186,0,6,10,0,5.79012345679012,6,8,0,0,0.127572016460905,0,0.691358024691358,0,0.0740740740740741,0.0246913580246914,0.0329218106995885,0.0452674897119342,0,0.477366255144033,0.51440329218107,0.00823045267489712,0,0.503480160544632,0.496519839455368,6,1.91769547325103,5.4971682252932,6.1463292576689,204840324,200596478,208
20805,798,1746,834969156,408682200,414,379,4,1,61,14,43,0,588,4,64,0,0,12,0,0,3,4,4,1,0,0,73,717,8,0,739,23,24,9,0,3,9,52,0,0,61,10,18,652,9,8,40,0,6.18922305764411,8,18,0,0.0150375939849624,0.0764411027568922,0,0.736842105263158,0,0.0802005012531328,0.0100250626566416,0.0225563909774436,0.0538847117794486,0,0.474937343358396,0.518796992481203,0.0050125313283208,0.0012531328320802,0.558950634732194,0.441049365267806,7,2.18796992481203,6.68336094576628,7.46565531013406,834969156,408682200,208
20806,784,2075,1085307192,583270071,469,301,11,3,83,22,38,17,468,10,70,1,0,7,2,0,60,4,2,0,0,0,90,613,81,0,717,32,28,6,1,0,20,63,0,0,84,28,32,538,7,64,31,0,5.15561224489796,64,32,0,0.00892857142857143,0.105867346938776,0.00127551020408163,0.596938775510204,0.0216836734693878,0.0892857142857143,0.0816326530612245,0.0408163265306122,0.048469387755102,0,0.383928571428571,0.598214285714286,0.014030612244898,0.0038265306122449,0.386746407746772,0.613253592253228,9,2.64668367346939,6.66568371778241,7.63819824428578,1085307192,583270071,208
20807,7431,24500,45388107948,24403327556,4409,2692,305,25,852,158,542,46,4521,98,816,5,45,9,17,0,114,84,88,36,0,0,861,6245,280,45,7003,107,312,9,0,0,180,646,1,25,855,215,256,5337,9,234,523,2,5.41421073879693,234,256,45,0.00121114251110214,0.114654824384336,0.0006728569506123,0.608397254743642,0.00619028394563316,0.109810254339927,0.0314897052886556,0.0344502758713498,0.0729376934463733,0.0060557125555107,0.362266182209662,0.593325259049926,0.0410442739873503,0.0033642847530615,0.402926481336998,0.597073518663002,10,3.29699905800027,8.91355028049368,10.1064692120264,45388107948,24403327556,208
20808,548,1644,498764352,467268006,290,239,18,1,70,21,40,1,351,3,32,0,0,14,0,0,6,2,8,0,0,0,84,455,9,0,492,25,17,14,0,0,13,56,0,1,70,12,24,383,14,8,37,0,5.60583941605839,8,24,0,0.0255474452554745,0.127737226277372,0,0.64051094890511,0.00182481751824818,0.0583941605839416,0.0145985401459854,0.0437956204379562,0.072992700729927,0,0.436131386861314,0.529197080291971,0.0328467153284672,0.00182481751824818,0.438096062656508,0.561903937343492,8,3,6.30809844150953,7.40549566319947,498764352,467268006,208
20809,828,1792,1451681328,786979509,339,480,6,3,80,25,66,0,556,8,51,1,1,3,3,0,14,5,14,1,0,0,83,724,20,1,785,16,24,3,0,0,21,59,0,0,81,32,33,607,3,20,52,0,5.55072463768116,20,33,1,0.0036231884057971,0.0966183574879227,0.00120772946859903,0.671497584541063,0,0.0615942028985507,0.0241545893719807,0.0398550724637681,0.0797101449275362,0.00120772946859903,0.579710144927536,0.409420289855072,0.0072463768115942,0.0036231884057971,0.472579581787206,0.527420418212794,9,2.16425120772947,6.7202201551353,7.49164547360513,1451681328,786979509,208
20810,187,375,121735344,77825000,67,114,6,0,10,7,9,0,129,2,6,1,0,16,0,0,1,2,4,0,0,0,26,158,3,0,164,6,1,15,0,1,3,7,0,0,11,5,9,135,15,3,9,0,3.3903743315508,3,9,0,0.0855614973262032,0.053475935828877,0.0053475935828877,0.689839572192513,0,0.0320855614973262,0.0160427807486631,0.0481283422459893,0.0481283422459893,0,0.609625668449198,0.358288770053476,0.0320855614973262,0,0.492007206382796,0.507992793617204,8,2.00534759358289,5.23644196282995,5.9295891433899,121735344,77825000,208
20811,226,587,273012468,4722673108,129,91,6,0,17,6,12,0,152,4,19,0,0,10,0,1,4,0,0,0,1,0,28,193,4,1,205,7,4,8,0,2,4,13,0,0,18,3,10,171,8,4,12,0,5.61504424778761,4,10,2,0.0442477876106195,0.0752212389380531,0,0.672566371681416,0,0.084070796460177,0.0176991150442478,0.0442477876106195,0.0530973451327434,0.00884955752212389,0.402654867256637,0.570796460176991,0.0265486725663717,0,0.47219829274023,0.52780170725977,8,2.59734513274336,5.4249500174814,6.37672694789863,273012468,4722673108,208
20812,363,741,208318560,139389130,225,132,6,0,34,10,32,0,246,10,20,0,0,2,0,0,3,1,2,3,0,0,36,320,7,0,337,15,9,2,0,0,4,30,0,0,34,14,20,266,2,7,20,0,4.58402203856749,7,20,0,0.00550964187327824,0.09366391184573,0,0.677685950413223,0,0.0550964187327824,0.0192837465564738,0.0550964187327824,0.0881542699724518,0,0.363636363636364,0.619834710743802,0.0165289256198347,0,0.482275800833276,0.517724199166724,7,2.04132231404959,5.89715386763674,6.60934924316738,208318560,139389130,208
20813,290,640,154653000,247043509,174,113,3,0,22,14,20,4,194,0,11,0,0,15,0,0,2,1,7,0,0,0,37,246,7,0,257,13,5,15,0,0,2,20,0,0,22,13,14,205,15,3,18,0,5.75862068965517,3,14,0,0.0517241379310345,0.0758620689655172,0,0.668965517241379,0.0137931034482759,0.0379310344827586,0.0103448275862069,0.0482758620689655,0.0689655172413793,0,0.389655172413793,0.6,0.0103448275862069,0,0.464768133174792,0.535231866825208,8,2.20689655172414,5.67332326717149,6.46302945692067,154653000,247043509,208
