outcome_group,dataset,outcome,spec,threshold,lag,treatment_kind,c_mig_log_flag,scale_form,beta,stars,se,pval,mean_y,sd_y,n,n_muni,n_unit,interpret,err
Assets / amenities,census,amen_assets_computer,S_log_log_lag7,0,7,log_int,TRUE,log/log,0.00561936667826033,"",0.00419927109461846,0.181265440616761,0.0505545902913793,0.0723458824544718,1428,714,714,+0.56pp (+11% of mean),
Assets / amenities,census,amen_assets_computer,S_log_log_lag7,25,7,log_int,TRUE,log/log,0.0178352465806308,"",0.0119778055687247,0.137145924498649,0.0641021908365583,0.083480240479912,950,475,475,+1.78pp (+28% of mean),
Assets / amenities,census,amen_assets_computer,S_log_log_lag7,50,7,log_int,TRUE,log/log,0.0140740483354363,"",0.012046492381836,0.24337722781283,0.0691932069856468,0.0885758249456326,802,401,401,+1.41pp (+20% of mean),
Assets / amenities,census,amen_assets_computer,S_log_log_lag7,100,7,log_int,TRUE,log/log,0.00201837989181926,"",0.0134232055599353,0.88057383912254,0.0767420948508957,0.0954830977270498,626,313,313,+0.20pp (+3% of mean),
Assets / amenities,census,amen_assets_computer,S_log_log_lag8,0,8,log_int,TRUE,log/log,-0.0042592166540521,"",0.00266190295520945,0.110027232066225,0.0505545902913793,0.0723458824544718,1428,714,714,-0.43pp (-8% of mean),
Assets / amenities,census,amen_assets_computer,S_log_log_lag8,25,8,log_int,TRUE,log/log,0.0156924186065017,"",0.0109282587536919,0.151676551414627,0.0641021908365583,0.083480240479912,950,475,475,+1.57pp (+24% of mean),
Assets / amenities,census,amen_assets_computer,S_log_log_lag8,50,8,log_int,TRUE,log/log,0.0276807249365467,**,0.0129396989143921,0.0330235361224687,0.0691932069856468,0.0885758249456326,802,401,401,+2.77pp (+40% of mean),
Assets / amenities,census,amen_assets_computer,S_log_log_lag8,100,8,log_int,TRUE,log/log,0.0253355212602408,*,0.0151357703512496,0.0951555870564565,0.0767420948508957,0.0954830977270498,626,313,313,+2.53pp (+33% of mean),
Assets / amenities,census,amen_assets_computer,S_log_log_lag9,0,9,log_int,TRUE,log/log,-0.00781651313998722,***,0.00220807193833262,0.000426159754169527,0.0505545902913793,0.0723458824544718,1428,714,714,-0.78pp (-15% of mean),
Assets / amenities,census,amen_assets_computer,S_log_log_lag9,25,9,log_int,TRUE,log/log,0.00780855031429711,"",0.0056919063268063,0.17075314089497,0.0641021908365583,0.083480240479912,950,475,475,+0.78pp (+12% of mean),
Assets / amenities,census,amen_assets_computer,S_log_log_lag9,50,9,log_int,TRUE,log/log,0.0184475863604215,***,0.0070409017355102,0.00912608267982726,0.0691932069856468,0.0885758249456326,802,401,401,+1.84pp (+27% of mean),
Assets / amenities,census,amen_assets_computer,S_log_log_lag9,100,9,log_int,TRUE,log/log,0.0251123948782353,***,0.00731541641530239,0.000678006556146131,0.0767420948508957,0.0954830977270498,626,313,313,+2.51pp (+33% of mean),
Assets / amenities,census,amen_assets_computer,S_lin_lin_lag6,0,6,lin_int,FALSE,lin/lin,0.0491936836450761,***,0.0107907471729628,0.00000605137946019194,0.0505545902913793,0.0723458824544718,1428,714,714,+4.92pp (+97% of mean),
Assets / amenities,census,amen_assets_computer,S_lin_lin_lag6,25,6,lin_int,FALSE,lin/lin,0.013757493545581,"",0.0179129208525273,0.442857339676712,0.0641021908365583,0.083480240479912,950,475,475,+1.38pp (+21% of mean),
Assets / amenities,census,amen_assets_computer,S_lin_lin_lag6,50,6,lin_int,FALSE,lin/lin,-0.0180408692908557,"",0.0185623481575763,0.331684342157018,0.0691932069856468,0.0885758249456326,802,401,401,-1.80pp (-26% of mean),
Assets / amenities,census,amen_assets_computer,S_lin_lin_lag6,100,6,lin_int,FALSE,lin/lin,-0.0429564552977727,**,0.0191681436386997,0.0257270286522812,0.0767420948508957,0.0954830977270498,626,313,313,-4.30pp (-56% of mean),
Assets / amenities,census,amen_assets_computer,S_lin_lin_lag7,0,7,lin_int,FALSE,lin/lin,0.0264415906242212,**,0.0131420398501811,0.0445971685025041,0.0505545902913793,0.0723458824544718,1428,714,714,+2.64pp (+52% of mean),
Assets / amenities,census,amen_assets_computer,S_lin_lin_lag7,25,7,lin_int,FALSE,lin/lin,0.0113810204381948,"",0.021121713309598,0.590256878241411,0.0641021908365583,0.083480240479912,950,475,475,+1.14pp (+18% of mean),
Assets / amenities,census,amen_assets_computer,S_lin_lin_lag7,50,7,lin_int,FALSE,lin/lin,0.00306682254451158,"",0.0206566937407188,0.882049608664818,0.0691932069856468,0.0885758249456326,802,401,401,+0.31pp (+4% of mean),
Assets / amenities,census,amen_assets_computer,S_lin_lin_lag7,100,7,lin_int,FALSE,lin/lin,-0.033314670437481,"",0.0249144525682186,0.182143675134583,0.0767420948508957,0.0954830977270498,626,313,313,-3.33pp (-43% of mean),
Assets / amenities,census,amen_assets_computer,S_lin_lin_lag8,0,8,lin_int,FALSE,lin/lin,-0.0112172397953405,"",0.00948193889642247,0.23719902391845,0.0505545902913793,0.0723458824544718,1428,714,714,-1.12pp (-22% of mean),
Assets / amenities,census,amen_assets_computer,S_lin_lin_lag8,25,8,lin_int,FALSE,lin/lin,0.0248019693186204,"",0.0185931889343623,0.182868119840711,0.0641021908365583,0.083480240479912,950,475,475,+2.48pp (+39% of mean),
Assets / amenities,census,amen_assets_computer,S_lin_lin_lag8,50,8,lin_int,FALSE,lin/lin,0.0487185443197453,**,0.0215804914482937,0.0245137104186935,0.0691932069856468,0.0885758249456326,802,401,401,+4.87pp (+70% of mean),
Assets / amenities,census,amen_assets_computer,S_lin_lin_lag8,100,8,lin_int,FALSE,lin/lin,0.0449229294714928,*,0.0268902918415243,0.0958034343147869,0.0767420948508957,0.0954830977270498,626,313,313,+4.49pp (+59% of mean),
Assets / amenities,census,amen_assets_computer,S_lin_lin_lag9,0,9,lin_int,FALSE,lin/lin,-0.0157687127929645,*,0.00809513699757048,0.0518161152001764,0.0505545902913793,0.0723458824544718,1428,714,714,-1.58pp (-31% of mean),
Assets / amenities,census,amen_assets_computer,S_lin_lin_lag9,25,9,lin_int,FALSE,lin/lin,0.0114034995824886,"",0.0076696716205664,0.13772451541549,0.0641021908365583,0.083480240479912,950,475,475,+1.14pp (+18% of mean),
Assets / amenities,census,amen_assets_computer,S_lin_lin_lag9,50,9,lin_int,FALSE,lin/lin,0.0216016374714091,***,0.00802575821352368,0.00741078020908908,0.0691932069856468,0.0885758249456326,802,401,401,+2.16pp (+31% of mean),
Assets / amenities,census,amen_assets_computer,S_lin_lin_lag9,100,9,lin_int,FALSE,lin/lin,0.0284222449985275,***,0.00724359214650157,0.00010726949790625,0.0767420948508957,0.0954830977270498,626,313,313,+2.84pp (+37% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_lin_lag6,0,6,log_int,FALSE,log/lin,0.00308244221406864,"",0.002314114896053,0.183279954620205,0.262381245225638,0.326180363589175,1428,714,714,+0.31pp (+1% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_lin_lag6,25,6,log_int,FALSE,log/lin,0.0040785790369313,*,0.00224593358700498,0.0700044766007801,0.255511159741158,0.316363652467823,950,475,475,+0.41pp (+2% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_lin_lag6,50,6,log_int,FALSE,log/lin,0.00385089802652736,"",0.00276889139128003,0.165067621679329,0.250265749257149,0.313551604195727,802,401,401,+0.39pp (+2% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_lin_lag6,100,6,log_int,FALSE,log/lin,0.00535890830858902,*,0.00319261093029775,0.0942439972018431,0.236321082858123,0.301719115365936,626,313,313,+0.54pp (+2% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_lin_lag7,0,7,log_int,FALSE,log/lin,0.00370832646440509,"",0.00232460870203725,0.111100005152522,0.262381245225638,0.326180363589175,1428,714,714,+0.37pp (+1% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_lin_lag7,25,7,log_int,FALSE,log/lin,0.00441856083012985,*,0.00229797737245479,0.0551034804685833,0.255511159741158,0.316363652467823,950,475,475,+0.44pp (+2% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_lin_lag7,50,7,log_int,FALSE,log/lin,0.00412035439085246,"",0.00280704179942069,0.142927153167285,0.250265749257149,0.313551604195727,802,401,401,+0.41pp (+2% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_lin_lag7,100,7,log_int,FALSE,log/lin,0.00500950666970113,"",0.0032298204455706,0.121911329403523,0.236321082858123,0.301719115365936,626,313,313,+0.50pp (+2% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_lin_lag8,0,8,log_int,FALSE,log/lin,0.00423404977674375,*,0.00226621078914759,0.0621247571083892,0.262381245225638,0.326180363589175,1428,714,714,+0.42pp (+2% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_lin_lag8,25,8,log_int,FALSE,log/lin,0.00468004960967859,*,0.00239062504562854,0.0508553419420424,0.255511159741158,0.316363652467823,950,475,475,+0.47pp (+2% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_lin_lag8,50,8,log_int,FALSE,log/lin,0.00419525021586008,"",0.0028668644936123,0.144154677444651,0.250265749257149,0.313551604195727,802,401,401,+0.42pp (+2% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_lin_lag8,100,8,log_int,FALSE,log/lin,0.00439885918588995,"",0.00332548960191647,0.186880448135858,0.236321082858123,0.301719115365936,626,313,313,+0.44pp (+2% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_lin_lag9,0,9,log_int,FALSE,log/lin,0.00471416861202818,**,0.00209817782954089,0.0249585116560388,0.262381245225638,0.326180363589175,1428,714,714,+0.47pp (+2% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_lin_lag9,25,9,log_int,FALSE,log/lin,0.00463269422349734,*,0.00264995199283156,0.0810736692622191,0.255511159741158,0.316363652467823,950,475,475,+0.46pp (+2% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_lin_lag9,50,9,log_int,FALSE,log/lin,0.00348116471770718,"",0.00302759431766641,0.250908237628828,0.250265749257149,0.313551604195727,802,401,401,+0.35pp (+1% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_lin_lag9,100,9,log_int,FALSE,log/lin,0.00128268469538079,"",0.0036304271165535,0.724090834230906,0.236321082858123,0.301719115365936,626,313,313,+0.13pp (+1% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_log_lag6,0,6,log_int,TRUE,log/log,0.000883000692327287,"",0.00424570953250607,0.835308016087357,0.262381245225638,0.326180363589175,1428,714,714,+0.09pp (+0% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_log_lag6,25,6,log_int,TRUE,log/log,-0.0133618919987168,"",0.0105234802996933,0.204806756842304,0.255511159741158,0.316363652467823,950,475,475,-1.34pp (-5% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_log_lag6,50,6,log_int,TRUE,log/log,-0.00881846266031765,"",0.0134555289380671,0.512600908179367,0.250265749257149,0.313551604195727,802,401,401,-0.88pp (-4% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_log_lag6,100,6,log_int,TRUE,log/log,0.0077002991679654,"",0.0170351730294421,0.651566116593767,0.236321082858123,0.301719115365936,626,313,313,+0.77pp (+3% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_log_lag7,0,7,log_int,TRUE,log/log,0.00402570184457457,"",0.003996375795611,0.314114027803564,0.262381245225638,0.326180363589175,1428,714,714,+0.40pp (+2% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_log_lag7,25,7,log_int,TRUE,log/log,-0.0155424247795348,"",0.0122267163948322,0.204286104715851,0.255511159741158,0.316363652467823,950,475,475,-1.55pp (-6% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_log_lag7,50,7,log_int,TRUE,log/log,-0.00986271036031088,"",0.016056445973628,0.539397759602212,0.250265749257149,0.313551604195727,802,401,401,-0.99pp (-4% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_log_lag7,100,7,log_int,TRUE,log/log,-0.00834569821080954,"",0.0215121351186893,0.698315340057803,0.236321082858123,0.301719115365936,626,313,313,-0.83pp (-4% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_log_lag8,0,8,log_int,TRUE,log/log,0.00457273484114424,"",0.00311220687168827,0.142195186224487,0.262381245225638,0.326180363589175,1428,714,714,+0.46pp (+2% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_log_lag8,25,8,log_int,TRUE,log/log,-0.0111873194653297,"",0.0109170865653287,0.306002331817992,0.255511159741158,0.316363652467823,950,475,475,-1.12pp (-4% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_log_lag8,50,8,log_int,TRUE,log/log,-0.0134282269770454,"",0.0164580877167858,0.415040376894056,0.250265749257149,0.313551604195727,802,401,401,-1.34pp (-5% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_log_lag8,100,8,log_int,TRUE,log/log,-0.0324347551157817,"",0.0263344228145107,0.219007869887536,0.236321082858123,0.301719115365936,626,313,313,-3.24pp (-14% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_log_lag9,0,9,log_int,TRUE,log/log,0.00362487138059616,"",0.00250086883311912,0.147653082697378,0.262381245225638,0.326180363589175,1428,714,714,+0.36pp (+1% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_log_lag9,25,9,log_int,TRUE,log/log,-0.00473196086892044,"",0.00572642491797766,0.409028290986254,0.255511159741158,0.316363652467823,950,475,475,-0.47pp (-2% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_log_lag9,50,9,log_int,TRUE,log/log,-0.00946162558990218,"",0.00802160021253973,0.238892840979048,0.250265749257149,0.313551604195727,802,401,401,-0.95pp (-4% of mean),
Assets / amenities,census,amen_assets_cycle,S_log_log_lag9,100,9,log_int,TRUE,log/log,-0.0259401681349162,**,0.011529364728923,0.0251505506997186,0.236321082858123,0.301719115365936,626,313,313,-2.59pp (-11% of mean),
Assets / amenities,census,amen_assets_cycle,S_lin_lin_lag6,0,6,lin_int,FALSE,lin/lin,-0.0032426389608183,"",0.00965301722391847,0.737030223067643,0.262381245225638,0.326180363589175,1428,714,714,-0.32pp (-1% of mean),
Assets / amenities,census,amen_assets_cycle,S_lin_lin_lag6,25,6,lin_int,FALSE,lin/lin,-0.00976055531457464,"",0.0143066545444312,0.495421190539786,0.255511159741158,0.316363652467823,950,475,475,-0.98pp (-4% of mean),
Assets / amenities,census,amen_assets_cycle,S_lin_lin_lag6,50,6,lin_int,FALSE,lin/lin,0.00136473899425916,"",0.0167282867428557,0.935019354893893,0.250265749257149,0.313551604195727,802,401,401,+0.14pp (+1% of mean),
Assets / amenities,census,amen_assets_cycle,S_lin_lin_lag6,100,6,lin_int,FALSE,lin/lin,0.0216090830461587,"",0.0204048094716405,0.290410262112685,0.236321082858123,0.301719115365936,626,313,313,+2.16pp (+9% of mean),
Assets / amenities,census,amen_assets_cycle,S_lin_lin_lag7,0,7,lin_int,FALSE,lin/lin,0.00655237819098201,"",0.0126906198443848,0.605793363820665,0.262381245225638,0.326180363589175,1428,714,714,+0.66pp (+2% of mean),
Assets / amenities,census,amen_assets_cycle,S_lin_lin_lag7,25,7,lin_int,FALSE,lin/lin,-0.0237247136061971,"",0.0172968052114146,0.170829405503999,0.255511159741158,0.316363652467823,950,475,475,-2.37pp (-9% of mean),
Assets / amenities,census,amen_assets_cycle,S_lin_lin_lag7,50,7,lin_int,FALSE,lin/lin,-0.0076626736317318,"",0.0213714700327124,0.720123257982476,0.250265749257149,0.313551604195727,802,401,401,-0.77pp (-3% of mean),
Assets / amenities,census,amen_assets_cycle,S_lin_lin_lag7,100,7,lin_int,FALSE,lin/lin,-0.0133924596175534,"",0.0281899486832612,0.63506288420745,0.236321082858123,0.301719115365936,626,313,313,-1.34pp (-6% of mean),
Assets / amenities,census,amen_assets_cycle,S_lin_lin_lag8,0,8,lin_int,FALSE,lin/lin,0.0103926515538437,"",0.0102478064176851,0.310862703659862,0.262381245225638,0.326180363589175,1428,714,714,+1.04pp (+4% of mean),
Assets / amenities,census,amen_assets_cycle,S_lin_lin_lag8,25,8,lin_int,FALSE,lin/lin,-0.026934818904827,*,0.0152753691835026,0.0784968158587158,0.255511159741158,0.316363652467823,950,475,475,-2.69pp (-11% of mean),
Assets / amenities,census,amen_assets_cycle,S_lin_lin_lag8,50,8,lin_int,FALSE,lin/lin,-0.0241075046196207,"",0.0213617492985,0.259769989473623,0.250265749257149,0.313551604195727,802,401,401,-2.41pp (-10% of mean),
Assets / amenities,census,amen_assets_cycle,S_lin_lin_lag8,100,8,lin_int,FALSE,lin/lin,-0.0726302975462377,**,0.0285478921194456,0.0114360847630316,0.236321082858123,0.301719115365936,626,313,313,-7.26pp (-31% of mean),
Assets / amenities,census,amen_assets_cycle,S_lin_lin_lag9,0,9,lin_int,FALSE,lin/lin,0.00501859312693137,"",0.00505251287031125,0.320907291757867,0.262381245225638,0.326180363589175,1428,714,714,+0.50pp (+2% of mean),
Assets / amenities,census,amen_assets_cycle,S_lin_lin_lag9,25,9,lin_int,FALSE,lin/lin,-0.00964637559955536,*,0.00527140035011145,0.0678859419439071,0.255511159741158,0.316363652467823,950,475,475,-0.96pp (-4% of mean),
Assets / amenities,census,amen_assets_cycle,S_lin_lin_lag9,50,9,lin_int,FALSE,lin/lin,-0.0105436784394633,"",0.0066637260928632,0.114382913453997,0.250265749257149,0.313551604195727,802,401,401,-1.05pp (-4% of mean),
Assets / amenities,census,amen_assets_cycle,S_lin_lin_lag9,100,9,lin_int,FALSE,lin/lin,-0.0247459017272149,***,0.00928395972454811,0.00808884912425446,0.236321082858123,0.301719115365936,626,313,313,-2.47pp (-10% of mean),
Assets / amenities,census,amen_assets_fridge,S_log_lin_lag6,0,6,log_int,FALSE,log/lin,-0.023435720787831,***,0.00366102012656006,0.000000000279043064675067,0.071314930170963,0.118081672204542,1428,714,714,-2.34pp (-33% of mean),
Assets / amenities,census,amen_assets_fridge,S_log_lin_lag6,25,6,log_int,FALSE,log/lin,-0.00611734553223902,"",0.00512134316007479,0.232887357861032,0.0951943443733883,0.135565942444229,950,475,475,-0.61pp (-6% of mean),
Assets / amenities,census,amen_assets_fridge,S_log_lin_lag6,50,6,log_int,FALSE,log/lin,-0.00320863947487959,"",0.00572187379082452,0.57527017974071,0.102113639026135,0.142754671759728,802,401,401,-0.32pp (-3% of mean),
Assets / amenities,census,amen_assets_fridge,S_log_lin_lag6,100,6,log_int,FALSE,log/lin,0.00295304215429336,"",0.00644166354461692,0.646963770715445,0.112600476469313,0.152728408005064,626,313,313,+0.30pp (+3% of mean),
Assets / amenities,census,amen_assets_fridge,S_log_lin_lag7,0,7,log_int,FALSE,log/lin,-0.0279827767888297,***,0.00397135558436835,0.00000000000434448542223787,0.071314930170963,0.118081672204542,1428,714,714,-2.80pp (-39% of mean),
Assets / amenities,census,amen_assets_fridge,S_log_lin_lag7,25,7,log_int,FALSE,log/lin,-0.00646997490780234,"",0.00533313155701249,0.225670503187166,0.0951943443733883,0.135565942444229,950,475,475,-0.65pp (-7% of mean),
Assets / amenities,census,amen_assets_fridge,S_log_lin_lag7,50,7,log_int,FALSE,log/lin,-0.00286639082293301,"",0.00591795714346171,0.628399200636964,0.102113639026135,0.142754671759728,802,401,401,-0.29pp (-3% of mean),
Assets / amenities,census,amen_assets_fridge,S_log_lin_lag7,100,7,log_int,FALSE,log/lin,0.0038227077730772,"",0.00649685270751975,0.556693695455955,0.112600476469313,0.152728408005064,626,313,313,+0.38pp (+3% of mean),
Assets / amenities,census,amen_assets_fridge,S_log_lin_lag8,0,8,log_int,FALSE,log/lin,-0.0316232067013781,***,0.00440493930420921,0.0000000000017676082103504,0.071314930170963,0.118081672204542,1428,714,714,-3.16pp (-44% of mean),
Assets / amenities,census,amen_assets_fridge,S_log_lin_lag8,25,8,log_int,FALSE,log/lin,-0.00678977073469844,"",0.00568402667502313,0.232866015500563,0.0951943443733883,0.135565942444229,950,475,475,-0.68pp (-7% of mean),
Assets / amenities,census,amen_assets_fridge,S_log_lin_lag8,50,8,log_int,FALSE,log/lin,-0.00210904549588511,"",0.00619245071632669,0.733596080017822,0.102113639026135,0.142754671759728,802,401,401,-0.21pp (-2% of mean),
