outcome_group,dataset,outcome,spec,threshold,lag,treatment_kind,c_mig_log_flag,beta,stars,se,pval,mean_y,sd_y,n,n_muni,interpret,err
Assets / amenities,census,amen_assets_cycle,S_lag5,50,5,log_int,FALSE,0.00381739221545644,"",0.002764701907686,0.168123489983351,0.250265749257149,0.313551604195727,802,401,+0.38pp (+2% of mean),
Assets / amenities,census,amen_assets_cycle,S_lag5,100,5,log_int,FALSE,0.00570429090435374,*,0.00321760440513104,0.0772312220578145,0.236321082858123,0.301719115365936,626,313,+0.57pp (+2% of mean),
Assets / amenities,census,amen_assets_cycle,S_lag10,0,10,log_int,FALSE,0.0053738939409459,**,0.00233845938472453,0.021847606060729,0.262381245225638,0.326180363589175,1428,714,+0.54pp (+2% of mean),
Assets / amenities,census,amen_assets_cycle,S_lag10,25,10,log_int,FALSE,0.000621160094284756,"",0.00400497955190326,0.876810912282419,0.255511159741158,0.316363652467823,950,475,+0.06pp (+0% of mean),
Assets / amenities,census,amen_assets_cycle,S_lag10,50,10,log_int,FALSE,-0.00303619719988692,"",0.00472735566629554,0.521071511427676,0.250265749257149,0.313551604195727,802,401,-0.30pp (-1% of mean),
Assets / amenities,census,amen_assets_cycle,S_lag10,100,10,log_int,FALSE,-0.013344893867024,**,0.00541169683377895,0.0142031966164008,0.236321082858123,0.301719115365936,626,313,-1.33pp (-6% of mean),
Assets / amenities,census,amen_assets_cycle,S_both_log,0,0,log_int,TRUE,-0.00308825385543271,"",0.00386082484438014,0.424038143871194,0.262381245225638,0.326180363589175,1428,714,-0.31pp (-1% of mean),
Assets / amenities,census,amen_assets_cycle,S_both_log,25,0,log_int,TRUE,-0.00906057895972123,"",0.00863925879074408,0.294819311730531,0.255511159741158,0.316363652467823,950,475,-0.91pp (-4% of mean),
Assets / amenities,census,amen_assets_cycle,S_both_log,50,0,log_int,TRUE,-0.002411019464581,"",0.0114339521868619,0.833100054576869,0.250265749257149,0.313551604195727,802,401,-0.24pp (-1% of mean),
Assets / amenities,census,amen_assets_cycle,S_both_log,100,0,log_int,TRUE,0.0207424214077295,"",0.0139927136866639,0.139250383495941,0.236321082858123,0.301719115365936,626,313,+2.07pp (+9% of mean),
Assets / amenities,census,amen_assets_cycle,S_both_linear,0,0,lin_int,FALSE,-0.00886396373929825,"",0.00704207140101561,0.208545118990103,0.262381245225638,0.326180363589175,1428,714,-0.89pp (-3% of mean),
Assets / amenities,census,amen_assets_cycle,S_both_linear,25,0,lin_int,FALSE,-0.00197637375737092,"",0.00969328534795534,0.838526176213998,0.255511159741158,0.316363652467823,950,475,-0.20pp (-1% of mean),
Assets / amenities,census,amen_assets_cycle,S_both_linear,50,0,lin_int,FALSE,0.00634926939716656,"",0.011563582586568,0.583260631471006,0.250265749257149,0.313551604195727,802,401,+0.63pp (+3% of mean),
Assets / amenities,census,amen_assets_cycle,S_both_linear,100,0,lin_int,FALSE,0.0307136050386608,**,0.0141553915836173,0.0307805519204484,0.236321082858123,0.301719115365936,626,313,+3.07pp (+13% of mean),
Assets / amenities,census,amen_assets_fridge,S0_baseline,0,0,log_int,FALSE,-0.0199555325302063,***,0.00332160300037503,0.00000000299787761924336,0.071314930170963,0.118081672204542,1428,714,-2.00pp (-28% of mean),
Assets / amenities,census,amen_assets_fridge,S0_baseline,25,0,log_int,FALSE,-0.00567499614125487,"",0.00469397674386763,0.227267339848194,0.0951943443733883,0.135565942444229,950,475,-0.57pp (-6% of mean),
Assets / amenities,census,amen_assets_fridge,S0_baseline,50,0,log_int,FALSE,-0.00351327232806521,"",0.00539320107026798,0.515145496938418,0.102113639026135,0.142754671759728,802,401,-0.35pp (-3% of mean),
Assets / amenities,census,amen_assets_fridge,S0_baseline,100,0,log_int,FALSE,0.00152029702360012,"",0.00612586247511645,0.804160868757077,0.112600476469313,0.152728408005064,626,313,+0.15pp (+1% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag1,0,1,log_int,FALSE,-0.021530172296946,***,0.00342062217682252,0.000000000539494605251179,0.071314930170963,0.118081672204542,1428,714,-2.15pp (-30% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag1,25,1,log_int,FALSE,-0.00572774826192415,"",0.00493042025878172,0.245935470932843,0.0951943443733883,0.135565942444229,950,475,-0.57pp (-6% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag1,50,1,log_int,FALSE,-0.00333057928624491,"",0.00564850148982447,0.555765298722995,0.102113639026135,0.142754671759728,802,401,-0.33pp (-3% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag1,100,1,log_int,FALSE,0.00213343231446323,"",0.00640402116177168,0.739252747858496,0.112600476469313,0.152728408005064,626,313,+0.21pp (+2% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag2,0,2,log_int,FALSE,-0.0240754174852354,***,0.00376855311126891,0.000000000302261360768152,0.071314930170963,0.118081672204542,1428,714,-2.41pp (-34% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag2,25,2,log_int,FALSE,-0.0057453598660209,"",0.00501308387069037,0.252343215619901,0.0951943443733883,0.135565942444229,950,475,-0.57pp (-6% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag2,50,2,log_int,FALSE,-0.00306674469106336,"",0.00569278111908854,0.590388268048109,0.102113639026135,0.142754671759728,802,401,-0.31pp (-3% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag2,100,2,log_int,FALSE,0.00241054109928168,"",0.00640820711179149,0.707050137454084,0.112600476469313,0.152728408005064,626,313,+0.24pp (+2% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag3,0,3,log_int,FALSE,-0.0213701198474248,***,0.00350544527185558,0.00000000177800283448835,0.071314930170963,0.118081672204542,1428,714,-2.14pp (-30% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag3,25,3,log_int,FALSE,-0.00518746570205511,"",0.00497620008915637,0.297732067408111,0.0951943443733883,0.135565942444229,950,475,-0.52pp (-5% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag3,50,3,log_int,FALSE,-0.00288419064718906,"",0.00559193424695789,0.60629518307544,0.102113639026135,0.142754671759728,802,401,-0.29pp (-3% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag3,100,3,log_int,FALSE,0.00271571525685463,"",0.00636914063465272,0.670120305326215,0.112600476469313,0.152728408005064,626,313,+0.27pp (+2% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag4,0,4,log_int,FALSE,-0.020159528697387,***,0.0033987173641913,0.0000000046795183743897,0.071314930170963,0.118081672204542,1428,714,-2.02pp (-28% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag4,25,4,log_int,FALSE,-0.00495306048587053,"",0.00501711293786824,0.324031992096591,0.0951943443733883,0.135565942444229,950,475,-0.50pp (-5% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag4,50,4,log_int,FALSE,-0.00285359380164009,"",0.00556330552482121,0.60828249338034,0.102113639026135,0.142754671759728,802,401,-0.29pp (-3% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag4,100,4,log_int,FALSE,0.00287032085631623,"",0.00636959555477263,0.65257036208416,0.112600476469313,0.152728408005064,626,313,+0.29pp (+3% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag5,0,5,log_int,FALSE,-0.0215895931169675,***,0.00357517779024621,0.00000000249902621875024,0.071314930170963,0.118081672204542,1428,714,-2.16pp (-30% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag5,25,5,log_int,FALSE,-0.00535088218714444,"",0.00512776283791187,0.297243113664738,0.0951943443733883,0.135565942444229,950,475,-0.54pp (-6% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag5,50,5,log_int,FALSE,-0.00273529583104917,"",0.00567086167990492,0.629826716215164,0.102113639026135,0.142754671759728,802,401,-0.27pp (-3% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag5,100,5,log_int,FALSE,0.0034758537271333,"",0.00646116115343885,0.590987394541788,0.112600476469313,0.152728408005064,626,313,+0.35pp (+3% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag10,0,10,log_int,FALSE,-0.0328161901171878,***,0.00510052812173226,0.000000000228114338738805,0.071314930170963,0.118081672204542,1428,714,-3.28pp (-46% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag10,25,10,log_int,FALSE,-0.00328069744693806,"",0.00919115388460471,0.721295004614009,0.0951943443733883,0.135565942444229,950,475,-0.33pp (-3% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag10,50,10,log_int,FALSE,0.0158269194199268,"",0.0102667636079582,0.123969189730662,0.102113639026135,0.142754671759728,802,401,+1.58pp (+15% of mean),
Assets / amenities,census,amen_assets_fridge,S_lag10,100,10,log_int,FALSE,0.0308414311049796,***,0.00980837862360761,0.00182446774791013,0.112600476469313,0.152728408005064,626,313,+3.08pp (+27% of mean),
Assets / amenities,census,amen_assets_fridge,S_both_log,0,0,log_int,TRUE,0.0229679860413556,***,0.00706433388316718,0.00120298649774005,0.071314930170963,0.118081672204542,1428,714,+2.30pp (+32% of mean),
Assets / amenities,census,amen_assets_fridge,S_both_log,25,0,log_int,TRUE,0.0188133722839152,"",0.0198433466158935,0.343564337023504,0.0951943443733883,0.135565942444229,950,475,+1.88pp (+20% of mean),
Assets / amenities,census,amen_assets_fridge,S_both_log,50,0,log_int,TRUE,-0.00589574371345092,"",0.0233050492825225,0.800412555847465,0.102113639026135,0.142754671759728,802,401,-0.59pp (-6% of mean),
Assets / amenities,census,amen_assets_fridge,S_both_log,100,0,log_int,TRUE,-0.00666141324318825,"",0.0240616583812912,0.782080422069556,0.112600476469313,0.152728408005064,626,313,-0.67pp (-6% of mean),
Assets / amenities,census,amen_assets_fridge,S_both_linear,0,0,lin_int,FALSE,0.0827298205370713,***,0.0178265354595467,0.00000413001790253088,0.071314930170963,0.118081672204542,1428,714,+8.27pp (+116% of mean),
Assets / amenities,census,amen_assets_fridge,S_both_linear,25,0,lin_int,FALSE,0.0138855597017837,"",0.0233423908241169,0.552217903381902,0.0951943443733883,0.135565942444229,950,475,+1.39pp (+15% of mean),
Assets / amenities,census,amen_assets_fridge,S_both_linear,50,0,lin_int,FALSE,-0.033202722269909,"",0.0260865620839393,0.203831760206848,0.102113639026135,0.142754671759728,802,401,-3.32pp (-33% of mean),
Assets / amenities,census,amen_assets_fridge,S_both_linear,100,0,lin_int,FALSE,-0.0641153060645939,**,0.0276029968663245,0.0208346389924667,0.112600476469313,0.152728408005064,626,313,-6.41pp (-57% of mean),
Assets / amenities,census,amen_assets_internet,S0_baseline,0,0,log_int,FALSE,-0.0357275684866782,***,0.00691712266848012,0.000000312178322503004,0.133022548537404,0.180177985084859,1428,714,-3.57pp (-27% of mean),
Assets / amenities,census,amen_assets_internet,S0_baseline,25,0,log_int,FALSE,-0.0291242202895321,***,0.00803895369678534,0.000322796153343034,0.159992730393393,0.200404760833903,950,475,-2.91pp (-18% of mean),
Assets / amenities,census,amen_assets_internet,S0_baseline,50,0,log_int,FALSE,-0.0243441168602707,***,0.00938992773688227,0.00987506519241551,0.16933499384169,0.208457799309064,802,401,-2.43pp (-14% of mean),
Assets / amenities,census,amen_assets_internet,S0_baseline,100,0,log_int,FALSE,-0.0153200346569466,"",0.0110270689841152,0.165728731313076,0.181602034808946,0.21959328344021,626,313,-1.53pp (-8% of mean),
Assets / amenities,census,amen_assets_internet,S_lag1,0,1,log_int,FALSE,-0.0381927294929489,***,0.00715903838433506,0.00000012852774545752,0.133022548537404,0.180177985084859,1428,714,-3.82pp (-29% of mean),
Assets / amenities,census,amen_assets_internet,S_lag1,25,1,log_int,FALSE,-0.030202868494286,***,0.00841379217197914,0.000365572158477273,0.159992730393393,0.200404760833903,950,475,-3.02pp (-19% of mean),
Assets / amenities,census,amen_assets_internet,S_lag1,50,1,log_int,FALSE,-0.0250229589314931,**,0.00981686312519769,0.0111764743398893,0.16933499384169,0.208457799309064,802,401,-2.50pp (-15% of mean),
Assets / amenities,census,amen_assets_internet,S_lag1,100,1,log_int,FALSE,-0.0153549383454218,"",0.0115195538624578,0.183522188122359,0.181602034808946,0.21959328344021,626,313,-1.54pp (-8% of mean),
Assets / amenities,census,amen_assets_internet,S_lag2,0,2,log_int,FALSE,-0.0422535718710577,***,0.00774340913000222,0.0000000669718411799588,0.133022548537404,0.180177985084859,1428,714,-4.23pp (-32% of mean),
Assets / amenities,census,amen_assets_internet,S_lag2,25,2,log_int,FALSE,-0.0300188854621556,***,0.00851835918026184,0.000466272302615445,0.159992730393393,0.200404760833903,950,475,-3.00pp (-19% of mean),
Assets / amenities,census,amen_assets_internet,S_lag2,50,2,log_int,FALSE,-0.0244002623279594,**,0.00982322656433773,0.0134024569859665,0.16933499384169,0.208457799309064,802,401,-2.44pp (-14% of mean),
Assets / amenities,census,amen_assets_internet,S_lag2,100,2,log_int,FALSE,-0.0150206766377668,"",0.0115182043484076,0.193167077265004,0.181602034808946,0.21959328344021,626,313,-1.50pp (-8% of mean),
Assets / amenities,census,amen_assets_internet,S_lag3,0,3,log_int,FALSE,-0.0379259497555785,***,0.00729263065593821,0.000000259855374050351,0.133022548537404,0.180177985084859,1428,714,-3.79pp (-29% of mean),
Assets / amenities,census,amen_assets_internet,S_lag3,25,3,log_int,FALSE,-0.0297607514725273,***,0.00844093205698571,0.000463291286890991,0.159992730393393,0.200404760833903,950,475,-2.98pp (-19% of mean),
Assets / amenities,census,amen_assets_internet,S_lag3,50,3,log_int,FALSE,-0.024272439615013,**,0.00971682063259331,0.0128909283909361,0.16933499384169,0.208457799309064,802,401,-2.43pp (-14% of mean),
Assets / amenities,census,amen_assets_internet,S_lag3,100,3,log_int,FALSE,-0.014548974054554,"",0.0114504103227482,0.204815031549021,0.181602034808946,0.21959328344021,626,313,-1.45pp (-8% of mean),
Assets / amenities,census,amen_assets_internet,S_lag4,0,4,log_int,FALSE,-0.0366842310473288,***,0.00707180282661765,0.00000027822455926151,0.133022548537404,0.180177985084859,1428,714,-3.67pp (-28% of mean),
Assets / amenities,census,amen_assets_internet,S_lag4,25,4,log_int,FALSE,-0.0299883668683527,***,0.00850143533573864,0.000460434018755518,0.159992730393393,0.200404760833903,950,475,-3.00pp (-19% of mean),
Assets / amenities,census,amen_assets_internet,S_lag4,50,4,log_int,FALSE,-0.0244439280121694,**,0.0097239149744448,0.0123358521350314,0.16933499384169,0.208457799309064,802,401,-2.44pp (-14% of mean),
Assets / amenities,census,amen_assets_internet,S_lag4,100,4,log_int,FALSE,-0.014361907576169,"",0.0114287794545729,0.209822573336336,0.181602034808946,0.21959328344021,626,313,-1.44pp (-8% of mean),
Assets / amenities,census,amen_assets_internet,S_lag5,0,5,log_int,FALSE,-0.0390876909206448,***,0.00741668160458429,0.000000180724291028723,0.133022548537404,0.180177985084859,1428,714,-3.91pp (-29% of mean),
Assets / amenities,census,amen_assets_internet,S_lag5,25,5,log_int,FALSE,-0.0304633833547558,***,0.00869787906857814,0.000504767716036425,0.159992730393393,0.200404760833903,950,475,-3.05pp (-19% of mean),
Assets / amenities,census,amen_assets_internet,S_lag5,50,5,log_int,FALSE,-0.0241578711218868,**,0.0098866895441343,0.0149780242169202,0.16933499384169,0.208457799309064,802,401,-2.42pp (-14% of mean),
Assets / amenities,census,amen_assets_internet,S_lag5,100,5,log_int,FALSE,-0.0137779434598602,"",0.0116178284091607,0.236551891845457,0.181602034808946,0.21959328344021,626,313,-1.38pp (-8% of mean),
Assets / amenities,census,amen_assets_internet,S_lag10,0,10,log_int,FALSE,-0.0533420400525247,***,0.00972734144345586,0.0000000578601821377816,0.133022548537404,0.180177985084859,1428,714,-5.33pp (-40% of mean),
Assets / amenities,census,amen_assets_internet,S_lag10,25,10,log_int,FALSE,-0.0108739708552345,"",0.0163111857936893,0.505315427642697,0.159992730393393,0.200404760833903,950,475,-1.09pp (-7% of mean),
Assets / amenities,census,amen_assets_internet,S_lag10,50,10,log_int,FALSE,0.0119644940396407,"",0.0176178562688952,0.497459781845355,0.16933499384169,0.208457799309064,802,401,+1.20pp (+7% of mean),
Assets / amenities,census,amen_assets_internet,S_lag10,100,10,log_int,FALSE,0.034399753554804,**,0.0156943483739137,0.0291286185244816,0.181602034808946,0.21959328344021,626,313,+3.44pp (+19% of mean),
Assets / amenities,census,amen_assets_internet,S_both_log,0,0,log_int,TRUE,0.0304055548811039,**,0.0134528915271244,0.0241128028400048,0.133022548537404,0.180177985084859,1428,714,+3.04pp (+23% of mean),
Assets / amenities,census,amen_assets_internet,S_both_log,25,0,log_int,TRUE,0.0395494052057364,"",0.0303354346918536,0.192956352081434,0.159992730393393,0.200404760833903,950,475,+3.95pp (+25% of mean),
Assets / amenities,census,amen_assets_internet,S_both_log,50,0,log_int,TRUE,-0.00293067589519418,"",0.0381187403227662,0.938755212630121,0.16933499384169,0.208457799309064,802,401,-0.29pp (-2% of mean),
Assets / amenities,census,amen_assets_internet,S_both_log,100,0,log_int,TRUE,-0.0320436460214023,"",0.0411892023675527,0.437180782973227,0.181602034808946,0.21959328344021,626,313,-3.20pp (-18% of mean),
Assets / amenities,census,amen_assets_internet,S_both_linear,0,0,lin_int,FALSE,0.129063943656188,***,0.0320337214221845,0.0000620313588007751,0.133022548537404,0.180177985084859,1428,714,+12.91pp (+97% of mean),
Assets / amenities,census,amen_assets_internet,S_both_linear,25,0,lin_int,FALSE,0.0390308409403044,"",0.0484756549449377,0.421128875129883,0.159992730393393,0.200404760833903,950,475,+3.90pp (+24% of mean),
Assets / amenities,census,amen_assets_internet,S_both_linear,50,0,lin_int,FALSE,-0.041417111049039,"",0.0488446200611917,0.396980718418652,0.16933499384169,0.208457799309064,802,401,-4.14pp (-24% of mean),
Assets / amenities,census,amen_assets_internet,S_both_linear,100,0,lin_int,FALSE,-0.10367271002716,**,0.0514306462616269,0.0446802774990699,0.181602034808946,0.21959328344021,626,313,-10.37pp (-57% of mean),
Assets / amenities,census,amen_assets_landline,S0_baseline,0,0,log_int,FALSE,0.00506812447073633,***,0.000962394528658058,0.000000184629959364899,0.0274360547364006,0.0412461164585271,1428,714,+0.51pp (+18% of mean),
Assets / amenities,census,amen_assets_landline,S0_baseline,25,0,log_int,FALSE,0.00334950775108554,**,0.00135350678235096,0.0136840707922475,0.0347956222715259,0.0477657257005235,950,475,+0.33pp (+10% of mean),
Assets / amenities,census,amen_assets_landline,S0_baseline,50,0,log_int,FALSE,0.0025419877233683,"",0.00164722047522458,0.123573418481076,0.0368938375572151,0.0498840817808509,802,401,+0.25pp (+7% of mean),
Assets / amenities,census,amen_assets_landline,S0_baseline,100,0,log_int,FALSE,0.00276267957219947,"",0.00204913121411757,0.178565604987241,0.0411654628269488,0.0537621563214499,626,313,+0.28pp (+7% of mean),
