hhid,year,any_shock,coped_self,coped_external,cope_category
3813,2016,1,0,1,external_only
3814,2016,1,1,0,self_only
3814,2017,1,0,0,neither
3815,2016,1,1,1,both
3816,2016,1,0,0,neither
3818,2016,1,1,1,both
3819,2016,1,1,0,self_only
3819,2017,1,0,0,neither
3820,2016,1,0,1,external_only
3821,2016,1,1,0,self_only
3822,2016,1,0,0,neither
3822,2017,1,0,0,neither
3823,2016,1,0,0,neither
3824,2016,1,1,0,self_only
3824,2017,1,0,0,neither
3825,2016,1,0,0,neither
3826,2016,1,0,1,external_only
3827,2016,1,0,0,neither
3829,2016,1,1,0,self_only
3831,2016,1,0,0,neither
3831,2017,1,0,0,neither
3832,2016,1,0,0,neither
3833,2016,1,1,0,self_only
3833,2017,1,1,0,self_only
3834,2016,1,1,0,self_only
3835,2016,1,1,1,both
3835,2017,1,0,0,neither
3837,2016,1,0,0,neither
3838,2016,1,1,0,self_only
3839,2016,1,1,0,self_only
3839,2018,1,0,0,neither
3840,2016,1,0,0,neither
3840,2018,1,1,0,self_only
3842,2018,1,0,0,neither
3843,2016,1,0,0,neither
3843,2017,1,0,0,neither
3844,2016,1,0,0,neither
3846,2016,1,1,1,both
3848,2016,1,1,0,self_only
3849,2016,1,0,0,neither
3850,2016,1,0,1,external_only
3850,2017,1,0,0,neither
3851,2016,1,1,1,both
3851,2017,1,0,0,neither
3851,2018,1,0,0,neither
3852,2016,1,1,0,self_only
3853,2016,1,1,0,self_only
3854,2016,1,0,1,external_only
3854,2017,1,0,0,neither
3855,2017,1,0,0,neither
3855,2018,1,0,0,neither
3856,2016,1,1,0,self_only
3856,2017,1,0,0,neither
3856,2018,1,0,0,neither
3857,2016,1,1,1,both
3857,2017,1,0,0,neither
3858,2016,1,1,0,self_only
3858,2018,1,0,0,neither
3862,2016,1,0,0,neither
3862,2017,1,0,0,neither
3863,2016,1,0,0,neither
3865,2016,1,1,0,self_only
3866,2016,1,0,1,external_only
3867,2016,1,0,0,neither
3868,2016,1,0,0,neither
3868,2018,1,0,0,neither
3869,2016,1,0,0,neither
3870,2016,1,1,0,self_only
3871,2016,1,1,1,both
3872,2017,1,0,0,neither
3872,2018,1,0,0,neither
3873,2016,1,1,0,self_only
3873,2017,1,0,0,neither
3874,2016,1,0,0,neither
3875,2016,1,0,0,neither
3875,2017,1,0,1,external_only
3876,2016,1,0,0,neither
3876,2018,1,0,0,neither
3877,2018,1,0,0,neither
3878,2017,1,1,1,both
3879,2016,1,1,0,self_only
3880,2016,1,1,0,self_only
3880,2017,1,0,0,neither
3880,2018,1,0,0,neither
3881,2017,1,0,0,neither
3883,2017,1,0,0,neither
3883,2018,1,0,0,neither
3884,2016,1,0,0,neither
3884,2018,1,0,0,neither
3885,2016,1,0,0,neither
3886,2016,1,1,0,self_only
3886,2017,1,0,0,neither
3886,2018,1,0,0,neither
3888,2016,1,0,0,neither
3889,2016,1,1,0,self_only
3890,2016,1,0,0,neither
3891,2016,1,0,0,neither
3892,2016,1,0,0,neither
3892,2017,1,0,1,external_only
3893,2016,1,0,1,external_only
3893,2017,1,1,0,self_only
3894,2016,1,1,1,both
3895,2016,1,0,1,external_only
3897,2017,1,0,0,neither
3898,2016,1,1,0,self_only
3898,2017,1,0,0,neither
3899,2016,1,0,0,neither
3899,2017,1,0,1,external_only
3899,2018,1,0,1,external_only
3901,2017,1,0,0,neither
3902,2016,1,0,0,neither
3903,2016,1,0,0,neither
3903,2017,1,0,0,neither
3904,2016,1,0,0,neither
3905,2016,1,1,0,self_only
3906,2016,1,1,0,self_only
3906,2017,1,0,0,neither
3907,2016,1,0,0,neither
3907,2018,1,1,0,self_only
3908,2017,1,0,0,neither
3908,2018,1,0,0,neither
3910,2016,1,1,0,self_only
3911,2016,1,0,0,neither
3912,2016,1,0,0,neither
3913,2016,1,1,0,self_only
3914,2016,1,1,1,both
3917,2016,1,1,0,self_only
3917,2018,1,0,0,neither
3918,2016,1,0,0,neither
3918,2017,1,0,0,neither
3919,2016,1,0,0,neither
3920,2016,1,1,1,both
3921,2016,1,0,0,neither
3921,2018,1,0,0,neither
3922,2016,1,1,0,self_only
3923,2016,1,0,0,neither
3924,2016,1,0,0,neither
3925,2017,1,0,0,neither
3926,2016,1,0,0,neither
3928,2016,1,0,0,neither
3932,2016,1,0,0,neither
3932,2017,1,0,0,neither
3932,2018,1,0,0,neither
3933,2017,1,0,1,external_only
3934,2017,1,0,0,neither
3935,2016,1,0,0,neither
3936,2017,1,0,0,neither
3937,2017,1,0,0,neither
3938,2018,1,0,0,neither
3939,2016,1,0,1,external_only
3940,2016,1,0,0,neither
3940,2017,1,0,0,neither
3941,2016,1,0,0,neither
3942,2016,1,0,0,neither
3942,2018,1,1,0,self_only
3943,2017,1,0,0,neither
3944,2016,1,1,0,self_only
3945,2016,1,1,0,self_only
3946,2016,1,1,1,both
3947,2016,1,1,1,both
3947,2017,1,0,0,neither
3948,2016,1,0,0,neither
3948,2017,1,0,0,neither
3949,2016,1,0,0,neither
3949,2017,1,0,0,neither
3950,2016,1,1,0,self_only
3951,2016,1,0,1,external_only
3951,2017,1,0,0,neither
3952,2016,1,0,0,neither
3952,2018,1,0,0,neither
3953,2016,1,1,0,self_only
3954,2016,1,0,0,neither
3955,2016,1,1,0,self_only
3955,2017,1,0,0,neither
3956,2016,1,1,0,self_only
3957,2016,1,0,1,external_only
3958,2016,1,1,0,self_only
3958,2018,1,0,0,neither
3959,2016,1,1,1,both
3961,2016,1,0,1,external_only
3961,2017,1,0,0,neither
3961,2018,1,0,0,neither
3962,2016,1,1,0,self_only
3962,2017,1,0,0,neither
3963,2016,1,0,1,external_only
3964,2016,1,0,0,neither
3965,2016,1,1,0,self_only
3966,2016,1,0,0,neither
3966,2018,1,0,0,neither
3967,2016,1,1,0,self_only
3967,2018,1,0,0,neither
3968,2016,1,0,0,neither
3968,2017,1,0,0,neither
3968,2018,1,0,0,neither
3969,2016,1,0,0,neither
3969,2017,1,0,0,neither
3970,2016,1,0,1,external_only
3971,2016,1,1,1,both
3971,2017,1,0,0,neither
3971,2018,1,0,0,neither
3972,2016,1,0,0,neither
3972,2017,1,0,0,neither
3972,2018,1,0,1,external_only
3973,2016,1,1,0,self_only
3973,2017,1,0,0,neither
3974,2016,1,0,1,external_only
3974,2018,1,0,0,neither
3975,2016,1,1,0,self_only
3975,2018,1,0,0,neither
3976,2016,1,1,1,both
3976,2017,1,1,0,self_only
3977,2016,1,1,0,self_only
3977,2017,1,0,0,neither
3977,2018,1,0,0,neither
3978,2016,1,1,0,self_only
3979,2017,1,0,0,neither
3979,2018,1,0,0,neither
3980,2016,1,0,0,neither
3981,2016,1,1,0,self_only
3981,2017,1,0,0,neither
3981,2018,1,0,0,neither
3982,2016,1,0,1,external_only
3982,2017,1,1,0,self_only
3983,2016,1,0,0,neither
3983,2017,1,0,0,neither
3983,2018,1,0,0,neither
3984,2016,1,0,0,neither
3985,2016,1,0,0,neither
3986,2016,1,0,0,neither
3987,2016,1,0,0,neither
3988,2016,1,0,0,neither
3989,2016,1,1,1,both
3990,2016,1,1,0,self_only
3991,2016,1,0,1,external_only
3993,2016,1,0,1,external_only
3993,2017,1,0,1,external_only
3994,2016,1,1,1,both
3994,2017,1,0,0,neither
3994,2018,1,0,0,neither
3995,2017,1,0,0,neither
3996,2016,1,1,0,self_only
3996,2017,1,0,0,neither
3997,2016,1,1,0,self_only
3998,2016,1,1,0,self_only
3998,2018,1,0,1,external_only
3999,2016,1,1,0,self_only
3999,2017,1,0,0,neither
4001,2016,1,0,0,neither
4001,2018,1,0,0,neither
4002,2016,1,1,0,self_only
4003,2016,1,1,1,both
4003,2017,1,0,0,neither
4004,2016,1,0,1,external_only
4005,2016,1,1,0,self_only
4006,2016,1,0,1,external_only
4006,2017,1,0,0,neither
4006,2018,1,0,1,external_only
4007,2016,1,1,0,self_only
4008,2016,1,1,0,self_only
4009,2016,1,0,0,neither
4009,2017,1,0,0,neither
4010,2016,1,0,0,neither
4011,2016,1,0,0,neither
4013,2016,1,0,1,external_only
4014,2016,1,0,1,external_only
4014,2017,1,1,0,self_only
4016,2016,1,0,0,neither
4016,2017,1,0,0,neither
4017,2016,1,0,1,external_only
4017,2017,1,0,0,neither
4017,2018,1,0,0,neither
4018,2016,1,0,0,neither
4018,2018,1,1,1,both
4019,2016,1,0,0,neither
4020,2016,1,1,0,self_only
4020,2018,1,0,0,neither
4021,2016,1,0,0,neither
4021,2017,1,0,0,neither
4021,2018,1,0,0,neither
4022,2016,1,0,1,external_only
4023,2017,1,0,0,neither
4024,2016,1,0,0,neither
4025,2016,1,0,0,neither
4026,2016,1,0,0,neither
4026,2017,1,0,0,neither
4027,2016,1,0,1,external_only
4027,2017,1,0,0,neither
4028,2016,1,0,0,neither
4028,2017,1,0,0,neither
4029,2016,1,0,0,neither
4030,2016,1,0,1,external_only
4030,2017,1,0,0,neither
4031,2016,1,1,0,self_only
4031,2018,1,0,0,neither
4032,2016,1,1,0,self_only
4033,2016,1,0,1,external_only
4034,2016,1,0,0,neither
4035,2016,1,1,0,self_only
4036,2016,1,1,0,self_only
4036,2018,1,0,0,neither
4038,2016,1,0,1,external_only
4039,2016,1,0,0,neither
4039,2017,1,0,0,neither
4039,2018,1,0,0,neither
4040,2016,1,0,1,external_only
4041,2016,1,1,1,both
4041,2017,1,0,1,external_only
4041,2018,1,0,0,neither
4042,2017,1,0,0,neither
4043,2016,1,0,1,external_only
4044,2017,1,0,0,neither
4045,2016,1,0,0,neither
4046,2017,1,0,0,neither
4047,2016,1,0,0,neither
4047,2017,1,0,0,neither
4048,2016,1,0,0,neither
4048,2017,1,0,1,external_only
4049,2018,1,0,0,neither
4051,2016,1,0,1,external_only
4052,2016,1,1,0,self_only
4053,2016,1,0,0,neither
4053,2017,1,1,0,self_only
4054,2016,1,1,0,self_only
4055,2016,1,0,0,neither
4055,2017,1,0,0,neither
4055,2018,1,0,0,neither
4056,2016,1,0,0,neither
4057,2016,1,0,0,neither
4057,2017,1,1,1,both
4057,2018,1,0,0,neither
4058,2016,1,0,1,external_only
4059,2016,1,1,0,self_only
4060,2016,1,0,1,external_only
4061,2016,1,0,0,neither
4062,2016,1,0,1,external_only
4062,2017,1,0,0,neither
4063,2016,1,0,1,external_only
4063,2018,1,0,0,neither
4064,2016,1,1,0,self_only
4065,2016,1,0,0,neither
4065,2018,1,0,0,neither
4066,2016,1,0,0,neither
4067,2016,1,0,1,external_only
4068,2016,1,0,1,external_only
4069,2016,1,1,0,self_only
4072,2016,1,0,0,neither
4072,2018,1,0,0,neither
4073,2018,1,1,1,both
4075,2017,1,0,1,external_only
4076,2016,1,0,0,neither
4077,2016,1,1,0,self_only
4078,2016,1,0,0,neither
4078,2018,1,0,0,neither
4079,2016,1,0,0,neither
4079,2017,1,0,0,neither
4080,2016,1,0,0,neither
4081,2016,1,1,0,self_only
4082,2016,1,1,0,self_only
4083,2016,1,1,1,both
4083,2017,1,0,0,neither
4084,2016,1,1,0,self_only
4085,2016,1,0,1,external_only
4085,2017,1,0,0,neither
4086,2016,1,1,0,self_only
4087,2016,1,1,0,self_only
4088,2016,1,0,1,external_only
4089,2016,1,1,0,self_only
4090,2016,1,1,0,self_only
4092,2017,1,1,1,both
4093,2017,1,0,0,neither
4094,2016,1,0,0,neither
4095,2016,1,1,0,self_only
4096,2016,1,0,0,neither
4097,2016,1,0,0,neither
4098,2016,1,0,1,external_only
4098,2017,1,0,0,neither
4098,2018,1,0,0,neither
4099,2016,1,0,0,neither
4100,2016,1,1,1,both
4101,2016,1,0,0,neither
4102,2016,1,0,0,neither
4103,2016,1,0,0,neither
4105,2016,1,0,0,neither
4105,2017,1,0,0,neither
4105,2018,1,0,0,neither
4106,2016,1,1,0,self_only
4107,2016,1,0,0,neither
4107,2017,1,0,1,external_only
4108,2017,1,1,1,both
4109,2016,1,0,0,neither
4110,2016,1,0,0,neither
4111,2016,1,0,0,neither
4112,2016,1,0,0,neither
4112,2017,1,0,0,neither
4113,2018,1,0,0,neither
4114,2016,1,0,0,neither
4114,2017,1,0,0,neither
4115,2016,1,0,0,neither
4116,2016,1,0,0,neither
4117,2016,1,1,1,both
4117,2017,1,0,0,neither
4118,2016,1,0,0,neither
4118,2017,1,0,0,neither
4118,2018,1,0,0,neither
4119,2018,1,0,0,neither
4120,2016,1,1,0,self_only
4121,2016,1,0,0,neither
4122,2016,1,0,0,neither
4122,2018,1,0,0,neither
4123,2016,1,0,0,neither
4124,2016,1,0,1,external_only
4124,2018,1,0,0,neither
4125,2017,1,0,0,neither
4127,2016,1,1,0,self_only
4128,2016,1,1,1,both
4129,2016,1,0,0,neither
4129,2017,1,0,0,neither
4129,2018,1,1,1,both
4130,2016,1,1,0,self_only
4130,2018,1,0,0,neither
4131,2016,1,0,0,neither
4132,2016,1,0,1,external_only
4132,2018,1,0,0,neither
4133,2016,1,1,0,self_only
4133,2017,1,0,0,neither
4133,2018,1,0,0,neither
4134,2016,1,1,1,both
4135,2016,1,0,1,external_only
4136,2016,1,0,0,neither
4136,2017,1,0,0,neither
4137,2016,1,0,0,neither
4137,2017,1,0,0,neither
4138,2016,1,0,0,neither
4138,2017,1,1,0,self_only
4138,2018,1,0,0,neither
4139,2016,1,1,0,self_only
4140,2016,1,0,1,external_only
4140,2017,1,0,0,neither
4141,2016,1,0,0,neither
4142,2017,1,0,0,neither
4143,2016,1,1,0,self_only
4143,2018,1,0,0,neither
4144,2016,1,1,0,self_only
4145,2017,1,0,0,neither
4146,2016,1,0,0,neither
4147,2016,1,0,0,neither
4147,2017,1,0,0,neither
4148,2016,1,0,1,external_only
4149,2016,1,0,0,neither
4150,2016,1,1,0,self_only
4150,2017,1,0,0,neither
4150,2018,1,0,0,neither
4151,2016,1,1,1,both
4152,2016,1,1,0,self_only
4152,2018,1,0,0,neither
4153,2016,1,0,0,neither
4154,2016,1,0,0,neither
4155,2016,1,0,0,neither
4156,2016,1,1,1,both
4158,2016,1,1,1,both
4158,2017,1,0,0,neither
4159,2016,1,0,0,neither
4159,2017,1,0,0,neither
4160,2017,1,1,1,both
4160,2018,1,0,0,neither
4161,2016,1,1,0,self_only
4162,2016,1,1,0,self_only
4162,2017,1,0,0,neither
4163,2016,1,1,1,both
4163,2018,1,0,0,neither
4164,2016,1,1,0,self_only
4164,2017,1,0,0,neither
4167,2018,1,1,0,self_only
4168,2018,1,0,0,neither
4169,2016,1,1,0,self_only
4170,2016,1,0,1,external_only
4170,2018,1,0,0,neither
4171,2016,1,1,1,both
4171,2018,1,0,0,neither
4172,2016,1,1,1,both
4172,2018,1,0,0,neither
4173,2016,1,1,1,both
4174,2018,1,0,0,neither
4176,2018,1,0,0,neither
4177,2016,1,1,0,self_only
4178,2016,1,1,0,self_only
4178,2018,1,0,0,neither
4179,2016,1,0,0,neither
4180,2016,1,1,0,self_only
4180,2017,1,0,0,neither
4180,2018,1,0,0,neither
4182,2016,1,1,0,self_only
4183,2016,1,0,0,neither
4183,2018,1,0,1,external_only
4184,2016,1,0,0,neither
4184,2017,1,0,0,neither
4185,2016,1,0,0,neither
4186,2016,1,0,0,neither
4187,2016,1,0,0,neither
4188,2016,1,0,0,neither
4188,2017,1,0,0,neither
4188,2018,1,0,0,neither
4189,2016,1,1,1,both
4189,2017,1,0,0,neither
4190,2016,1,0,0,neither
4191,2016,1,0,1,external_only
4192,2016,1,1,0,self_only
4193,2016,1,1,0,self_only
4194,2016,1,0,0,neither
4195,2016,1,0,0,neither
4196,2016,1,1,0,self_only
4197,2016,1,0,0,neither
4197,2017,1,0,0,neither
4198,2016,1,0,1,external_only
4198,2017,1,0,0,neither
4199,2016,1,0,1,external_only
4199,2017,1,0,0,neither
4201,2016,1,1,0,self_only
4204,2016,1,0,0,neither
4205,2016,1,1,0,self_only
4205,2017,1,0,0,neither
4207,2017,1,1,1,both
4208,2016,1,0,0,neither
4208,2018,1,0,0,neither
4209,2016,1,0,0,neither
4210,2016,1,1,0,self_only
4211,2016,1,1,1,both
4211,2018,1,0,0,neither
4212,2016,1,0,1,external_only
4212,2017,1,0,0,neither
4213,2016,1,0,0,neither
4214,2017,1,0,0,neither
4215,2016,1,0,0,neither
4216,2016,1,1,0,self_only
4217,2016,1,0,0,neither
4217,2018,1,0,0,neither
4218,2016,1,0,1,external_only
4218,2018,1,0,0,neither
4220,2017,1,1,0,self_only
4222,2017,1,0,1,external_only
4223,2016,1,0,0,neither
4223,2017,1,1,1,both
4223,2018,1,1,1,both
4224,2016,1,1,0,self_only
4225,2018,1,0,0,neither
4226,2016,1,1,0,self_only
4228,2016,1,0,0,neither
4229,2016,1,0,1,external_only
4230,2016,1,1,1,both
4231,2016,1,0,0,neither
4232,2016,1,0,0,neither
4232,2018,1,0,0,neither
4233,2016,1,0,0,neither
4233,2018,1,0,0,neither
4234,2016,1,0,1,external_only
4235,2016,1,0,0,neither
4235,2018,1,0,0,neither
4236,2016,1,0,0,neither
4236,2018,1,0,0,neither
4237,2018,1,0,0,neither
4238,2016,1,0,0,neither
4239,2016,1,0,1,external_only
4240,2017,1,0,0,neither
4241,2016,1,0,0,neither
4242,2017,1,0,0,neither
4242,2018,1,0,1,external_only
4243,2016,1,1,0,self_only
4245,2016,1,0,0,neither
4247,2016,1,0,0,neither
4248,2016,1,1,0,self_only
4249,2016,1,0,0,neither
4250,2016,1,1,0,self_only
4251,2016,1,0,0,neither
4251,2018,1,1,0,self_only
4254,2016,1,1,0,self_only
4255,2016,1,0,0,neither
4256,2016,1,1,0,self_only
4257,2016,1,1,0,self_only
4258,2016,1,0,0,neither
4258,2018,1,1,1,both
4260,2017,1,1,0,self_only
4261,2016,1,1,0,self_only
4261,2017,1,0,0,neither
4262,2016,1,1,1,both
4262,2017,1,1,1,both
4263,2018,1,0,0,neither
4264,2016,1,0,0,neither
4264,2017,1,0,0,neither
4264,2018,1,0,0,neither
4266,2016,1,0,0,neither
4266,2017,1,0,0,neither
4266,2018,1,0,0,neither
4267,2016,1,1,0,self_only
4267,2017,1,0,0,neither
4268,2016,1,0,0,neither
4268,2018,1,0,0,neither
4269,2016,1,1,0,self_only
4270,2016,1,1,0,self_only
4270,2017,1,0,0,neither
4271,2016,1,0,0,neither
4271,2017,1,0,0,neither
4272,2016,1,1,0,self_only
4273,2016,1,1,0,self_only
4274,2016,1,0,1,external_only
4275,2017,1,0,0,neither
4276,2017,1,0,0,neither
4276,2018,1,0,0,neither
4277,2016,1,1,0,self_only
4279,2016,1,1,0,self_only
4280,2018,1,0,0,neither
4281,2016,1,1,0,self_only
4281,2018,1,0,0,neither
4282,2016,1,0,0,neither
4282,2018,1,0,0,neither
4283,2016,1,0,1,external_only
4284,2016,1,0,1,external_only
4284,2018,1,0,0,neither
4285,2016,1,1,0,self_only
4286,2017,1,0,0,neither
4287,2016,1,0,0,neither
4288,2016,1,0,0,neither
4288,2017,1,1,0,self_only
4289,2016,1,0,0,neither
4290,2016,1,0,0,neither
4292,2017,1,0,1,external_only
4292,2018,1,0,0,neither
4293,2016,1,1,0,self_only
4294,2016,1,0,0,neither
4295,2016,1,0,0,neither
4295,2017,1,0,0,neither
4295,2018,1,0,0,neither
4296,2016,1,0,1,external_only
4297,2017,1,0,0,neither
4297,2018,1,0,0,neither
4298,2016,1,1,0,self_only
4299,2016,1,0,0,neither
4299,2018,1,0,0,neither
4300,2016,1,0,1,external_only
4300,2018,1,0,0,neither
4301,2016,1,0,0,neither
4301,2017,1,0,0,neither
4302,2016,1,1,1,both
4303,2016,1,0,0,neither
4304,2016,1,0,0,neither
4305,2017,1,0,0,neither
4305,2018,1,0,0,neither
4306,2016,1,0,1,external_only
4307,2016,1,0,0,neither
4307,2017,1,0,0,neither
4307,2018,1,0,0,neither
4308,2016,1,0,0,neither
4308,2017,1,0,0,neither
4309,2016,1,0,0,neither
4309,2017,1,0,0,neither
4310,2016,1,1,0,self_only
4311,2016,1,0,0,neither
4311,2017,1,1,0,self_only
4311,2018,1,0,0,neither
4312,2016,1,0,0,neither
4312,2017,1,1,0,self_only
4313,2016,1,1,0,self_only
4313,2017,1,0,0,neither
4314,2016,1,0,0,neither
4314,2017,1,0,0,neither
4315,2016,1,1,0,self_only
4316,2016,1,1,0,self_only
4317,2016,1,1,0,self_only
4318,2016,1,0,1,external_only
4319,2016,1,0,0,neither
4319,2017,1,0,0,neither
4320,2017,1,0,0,neither
4321,2016,1,0,0,neither
4321,2017,1,0,0,neither
4322,2016,1,1,0,self_only
4322,2017,1,0,0,neither
4323,2016,1,1,0,self_only
4323,2017,1,0,0,neither
4324,2016,1,1,0,self_only
4324,2017,1,0,0,neither
4325,2016,1,0,0,neither
4325,2017,1,0,0,neither
4325,2018,1,0,0,neither
4326,2016,1,1,0,self_only
4326,2017,1,1,0,self_only
4326,2018,1,0,0,neither
4327,2017,1,0,0,neither
4327,2018,1,0,0,neither
4328,2016,1,0,0,neither
4329,2016,1,0,1,external_only
4329,2017,1,0,0,neither
4329,2018,1,0,0,neither
4330,2016,1,0,0,neither
4331,2016,1,1,0,self_only
4332,2016,1,1,1,both
4333,2016,1,1,1,both
4334,2016,1,0,1,external_only
4335,2016,1,1,0,self_only
4335,2018,1,1,0,self_only
4336,2016,1,0,0,neither
4336,2017,1,1,1,both
4337,2016,1,0,1,external_only
4337,2017,1,0,0,neither
4338,2017,1,0,0,neither
4339,2016,1,0,1,external_only
4339,2017,1,0,0,neither
4340,2016,1,0,0,neither
4342,2016,1,0,0,neither
4342,2017,1,0,0,neither
4342,2018,1,0,0,neither
4343,2017,1,0,0,neither
4344,2016,1,1,0,self_only
4344,2018,1,0,0,neither
4345,2016,1,0,0,neither
4345,2017,1,0,0,neither
4345,2018,1,0,0,neither
4346,2016,1,0,0,neither
4347,2016,1,1,1,both
4348,2016,1,1,0,self_only
4349,2016,1,0,1,external_only
4350,2016,1,0,0,neither
4351,2016,1,0,0,neither
4352,2016,1,0,1,external_only
4353,2016,1,0,0,neither
4353,2018,1,0,0,neither
4354,2016,1,1,0,self_only
4355,2016,1,0,0,neither
4355,2017,1,0,0,neither
4356,2017,1,0,0,neither
4356,2018,1,0,0,neither
4357,2016,1,0,0,neither
4358,2016,1,1,0,self_only
4358,2017,1,0,0,neither
4359,2016,1,0,0,neither
4360,2016,1,1,0,self_only
4361,2016,1,0,1,external_only
4362,2016,1,0,0,neither
4362,2018,1,0,0,neither
4363,2016,1,0,1,external_only
4363,2017,1,0,0,neither
4364,2016,1,1,0,self_only
4364,2017,1,0,0,neither
4364,2018,1,0,0,neither
4365,2016,1,1,0,self_only
4366,2016,1,0,0,neither
4366,2017,1,0,0,neither
4368,2016,1,1,0,self_only
4368,2017,1,0,1,external_only
4369,2016,1,1,0,self_only
4369,2018,1,0,0,neither
4370,2016,1,1,1,both
4370,2017,1,0,0,neither
4370,2018,1,1,0,self_only
4371,2017,1,0,0,neither
4371,2018,1,0,0,neither
4372,2016,1,0,0,neither
4373,2016,1,1,0,self_only
4373,2017,1,1,0,self_only
4375,2017,1,1,0,self_only
4376,2016,1,1,0,self_only
4376,2017,1,0,0,neither
4377,2016,1,0,0,neither
4377,2017,1,1,1,both
4378,2016,1,0,0,neither
4379,2016,1,0,0,neither
4381,2016,1,1,0,self_only
4381,2017,1,0,0,neither
4382,2016,1,0,0,neither
4382,2017,1,0,0,neither
4382,2018,1,0,0,neither
4383,2016,1,1,0,self_only
4383,2018,1,1,0,self_only
4384,2016,1,0,0,neither
4385,2016,1,1,0,self_only
4386,2016,1,1,0,self_only
4386,2017,1,0,0,neither
4386,2018,1,0,0,neither
4387,2016,1,1,0,self_only
4388,2016,1,0,0,neither
4389,2016,1,1,0,self_only
4389,2017,1,0,0,neither
4390,2016,1,1,1,both
4391,2017,1,1,0,self_only
4393,2017,1,0,0,neither
4394,2016,1,1,0,self_only
4394,2018,1,0,0,neither
4395,2016,1,0,0,neither
4395,2017,1,0,0,neither
4396,2016,1,0,0,neither
4397,2017,1,0,1,external_only
4398,2016,1,0,0,neither
4398,2017,1,0,0,neither
4400,2016,1,0,0,neither
4400,2017,1,0,0,neither
4401,2016,1,0,0,neither
4402,2016,1,1,1,both
4403,2016,1,1,1,both
4403,2017,1,1,1,both
4404,2016,1,0,0,neither
4404,2017,1,0,0,neither
4404,2018,1,0,0,neither
4405,2016,1,0,1,external_only
4405,2018,1,0,0,neither
4406,2016,1,0,1,external_only
4406,2017,1,0,0,neither
4407,2016,1,0,0,neither
4407,2017,1,0,1,external_only
4408,2016,1,1,1,both
4409,2017,1,1,0,self_only
4409,2018,1,0,0,neither
4410,2016,1,0,0,neither
4410,2017,1,0,0,neither
4411,2016,1,1,1,both
4411,2017,1,1,1,both
4411,2018,1,0,0,neither
4412,2017,1,0,0,neither
4413,2016,1,1,0,self_only
4413,2017,1,0,0,neither
4413,2018,1,0,0,neither
4414,2016,1,0,0,neither
4416,2017,1,0,0,neither
4417,2016,1,1,0,self_only
4418,2016,1,0,0,neither
4420,2016,1,0,0,neither
4420,2017,1,0,0,neither
4421,2016,1,0,0,neither
4422,2016,1,0,1,external_only
4423,2016,1,1,0,self_only
4423,2017,1,1,0,self_only
4424,2016,1,0,0,neither
4425,2016,1,0,0,neither
4426,2016,1,1,0,self_only
4427,2016,1,1,1,both
4427,2017,1,0,0,neither
4428,2016,1,1,1,both
4429,2016,1,0,1,external_only
4430,2016,1,1,1,both
4430,2018,1,0,0,neither
4431,2016,1,1,1,both
4434,2016,1,1,0,self_only
4434,2017,1,0,0,neither
4435,2016,1,1,1,both
4435,2018,1,0,0,neither
4436,2016,1,0,1,external_only
4436,2017,1,0,0,neither
4436,2018,1,0,0,neither
4437,2016,1,1,1,both
4438,2016,1,1,0,self_only
4439,2016,1,1,0,self_only
4439,2017,1,0,0,neither
4439,2018,1,0,0,neither
4440,2016,1,0,1,external_only
4441,2016,1,1,0,self_only
4441,2017,1,0,0,neither
4441,2018,1,0,0,neither
4442,2016,1,1,1,both
4442,2018,1,1,0,self_only
4443,2018,1,0,0,neither
4444,2016,1,1,0,self_only
4444,2017,1,0,1,external_only
4446,2016,1,0,0,neither
4446,2017,1,0,0,neither
4446,2018,1,0,0,neither
4447,2016,1,0,0,neither
4448,2016,1,1,1,both
4449,2016,1,1,0,self_only
4450,2017,1,0,0,neither
4451,2016,1,0,0,neither
4451,2017,1,1,1,both
4452,2016,1,0,0,neither
4452,2017,1,1,0,self_only
4454,2016,1,1,0,self_only
4454,2018,1,0,0,neither
4455,2016,1,0,1,external_only
4456,2018,1,1,0,self_only
4457,2016,1,1,0,self_only
4458,2016,1,0,1,external_only
4458,2017,1,0,0,neither
4458,2018,1,0,0,neither
4459,2016,1,0,1,external_only
4459,2017,1,0,0,neither
4460,2016,1,0,0,neither
4461,2016,1,0,0,neither
4461,2018,1,0,0,neither
4462,2016,1,0,0,neither
4463,2016,1,0,0,neither
4463,2017,1,0,0,neither
4464,2016,1,0,0,neither
4465,2016,1,0,0,neither
4466,2017,1,0,0,neither
4467,2016,1,0,0,neither
4468,2016,1,1,1,both
4469,2016,1,1,0,self_only
4470,2016,1,0,0,neither
4471,2016,1,1,0,self_only
4471,2017,1,0,0,neither
4472,2016,1,0,0,neither
