hhid,year,wt_hh,psu,vdc,vmun_code,lgname,district77,district_name,s00q03a,s00q03b,s00q03c,has_nonag_enterprise,n_nonag_enterprises,n_enterprises_valid_sector,n_full_owned,n_partial_owned,enterprise_workers_total,enterprise_workers_mean,enterprise_revenue_12m,enterprise_expenses_12m,enterprise_profit_12m,enterprise_capex_12m,enterprise_asset_sales_12m,enterprise_rev_per_firm,enterprise_profit_per_firm,enterprise_rev_per_worker,enterprise_profit_margin,ind_agri_forestry_fish,ind_mining_quarrying,ind_manufacturing,ind_electricity_gas_water,ind_water_waste,ind_construction,ind_wholesale_retail,ind_accommodation_food,ind_transport_storage,ind_information_comm,ind_financial_insurance,ind_real_estate,ind_professional_technical,ind_public_admin_defence,ind_education,ind_health_social,ind_others,sector_agriculture_share,sector_manufacturing_construction_share,sector_services_share
3657,2016,990.53192138671875,9,Dhaubini,20811,Dhobini Gaunpalika,Parsa,Parsa,Rural municipality,Dhobini,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3657,2017,990.53192138671875,9,Dhaubini,20811,Dhobini Gaunpalika,Parsa,Parsa,Rural municipality,Dhobini,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3657,2018,990.53192138671875,9,Dhaubini,20811,Dhobini Gaunpalika,Parsa,Parsa,Rural municipality,Dhobini,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3658,2016,618.27056884765625,9,Neta,61003,Lekabeshi Municipality,Surkhet,Surkhet,Municipality,Lekbeshi,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3658,2017,618.27056884765625,9,Neta,61003,Lekabeshi Municipality,Surkhet,Surkhet,Municipality,Lekbeshi,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3658,2018,618.27056884765625,9,Neta,61003,Lekabeshi Municipality,Surkhet,Surkhet,Municipality,Lekbeshi,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3659,2016,634.085205078125,9,Sadepani,70805,Ghodaghodi Municipality,Kailali,Kailali,Municipality,Ghodaghodi,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3659,2017,634.085205078125,9,Sadepani,70805,Ghodaghodi Municipality,Kailali,Kailali,Municipality,Ghodaghodi,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3659,2018,634.085205078125,9,Sadepani,70805,Ghodaghodi Municipality,Kailali,Kailali,Municipality,Ghodaghodi,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3660,2016,666.9111328125,1,Halwar,51003,Tulsipur Sub-Metropolitian City,Dang,Dang,Sub-metropolitan area,Tulshipur,7,1,1,1,0,0,1,1,300000,116600,183400,70000,30000,300000,183400,300000,0.6113333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3660,2017,666.9111328125,1,Halwar,51003,Tulsipur Sub-Metropolitian City,Dang,Dang,Sub-metropolitan area,Tulshipur,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3660,2018,666.9111328125,1,Halwar,51003,Tulsipur Sub-Metropolitian City,Dang,Dang,Sub-metropolitan area,Tulshipur,7,1,1,1,1,0,1,1,180000,111500,68500,0,0,180000,68500,180000,0.38055555555555554,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3661,2016,487.4611206054687,8,Mahadevsthan Mandan,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3662,2016,898.64581298828125,2,Mohanpur,20105,Shambhunath Municipality,Saptari,Saptari,Municipality,shambhunath,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3662,2017,898.64581298828125,2,Mohanpur,20105,Shambhunath Municipality,Saptari,Saptari,Municipality,shambhunath,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3662,2018,898.64581298828125,2,Mohanpur,20105,Shambhunath Municipality,Saptari,Saptari,Municipality,shambhunath,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3663,2016,618.27056884765625,2,Syalapakha,50102,Sisne Gaupalika,Rukum East,Rukum,Rural municipality,Sisne,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3663,2017,618.27056884765625,2,Syalapakha,50102,Sisne Gaupalika,Rukum East,Rukum,Rural municipality,Sisne,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3663,2018,618.27056884765625,2,Syalapakha,50102,Sisne Gaupalika,Rukum East,Rukum,Rural municipality,Sisne,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3664,2016,666.9111328125,1,Chaulahi,51007,Lamahi Municipality,Dang,Dang,Municipality,Lamahi,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3664,2017,666.9111328125,1,Chaulahi,51007,Lamahi Municipality,Dang,Dang,Municipality,Lamahi,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3664,2018,666.9111328125,1,Chaulahi,51007,Lamahi Municipality,Dang,Dang,Municipality,Lamahi,4,1,2,2,2,0,3,1.5,2700000,1470000,1230000,3120000,1000000,1350000,615000,900000,0.45555555555555555,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,1
3665,2016,898.64581298828125,9,Singiya,11305,Ramdhuni Municipality,Sunsari,Sunsari,Municipality,Ramdhuni nagarpalika,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3665,2017,898.64581298828125,9,Singiya,11305,Ramdhuni Municipality,Sunsari,Sunsari,Municipality,Ramdhuni nagarpalika,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3665,2018,898.64581298828125,9,Singiya,11305,Ramdhuni Municipality,Sunsari,Sunsari,Municipality,Ramdhuni nagarpalika,3,1,1,1,1,0,2,2,420000,294000,126000,0,0,420000,126000,210000,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3666,2016,666.9111328125,6,Rajpur,51010,Rajpur Gaunpalika,Dang,Dang,Rural municipality,Rajpur,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3666,2017,666.9111328125,6,Rajpur,51010,Rajpur Gaunpalika,Dang,Dang,Rural municipality,Rajpur,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3666,2018,666.9111328125,6,Rajpur,51010,Rajpur Gaunpalika,Dang,Dang,Rural municipality,Rajpur,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3667,2016,754.5958251953125,4,Darling,50406,Malika Gaunpalika,Gulmi,Gulmi,Rural municipality,Malika,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3667,2017,754.5958251953125,4,Darling,50406,Malika Gaunpalika,Gulmi,Gulmi,Rural municipality,Malika,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3667,2018,754.5958251953125,4,Darling,50406,Malika Gaunpalika,Gulmi,Gulmi,Rural municipality,Malika,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3668,2016,631.615234375,4,Gaidakot,40801,Gaidakot Nagarpalika,Nawalparasi East,Nawalparasi,Municipality,Gaidakot,4,1,1,1,0,0,1,1,160000,204000,-44000,200000,0,160000,-44000,160000,-0.275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3668,2017,631.615234375,4,Gaidakot,40801,Gaidakot Nagarpalika,Nawalparasi East,Nawalparasi,Municipality,Gaidakot,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3668,2018,631.615234375,4,Gaidakot,40801,Gaidakot Nagarpalika,Nawalparasi East,Nawalparasi,Municipality,Gaidakot,4,1,2,2,2,0,2,1,1360000,538000,822000,100000,0,680000,411000,680000,0.6044117647058823,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,1
3669,2016,585.5533447265625,6,Katakuti,30108,Shailung Gaunpalika,Dolakha,Dolakha,Rural municipality,Sailung,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3669,2017,585.5533447265625,6,Katakuti,30108,Shailung Gaunpalika,Dolakha,Dolakha,Rural municipality,Sailung,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3669,2018,585.5533447265625,6,Katakuti,30108,Shailung Gaunpalika,Dolakha,Dolakha,Rural municipality,Sailung,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3670,2016,898.64581298828125,2,Ramganj Belgachhi,11312,Barju Gaunpalika,Sunsari,Sunsari,Rural municipality,Barju,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3670,2017,898.64581298828125,2,Ramganj Belgachhi,11312,Barju Gaunpalika,Sunsari,Sunsari,Rural municipality,Barju,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3670,2018,898.64581298828125,2,Ramganj Belgachhi,11312,Barju Gaunpalika,Sunsari,Sunsari,Rural municipality,Barju,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,2016,544.4632568359375,1,Bashaha,11402,Chaudandigadhi Municipality,Udayapur,Udayapur,Municipality,Chaudandi,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,2017,544.4632568359375,1,Bashaha,11402,Chaudandigadhi Municipality,Udayapur,Udayapur,Municipality,Chaudandi,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,2018,544.4632568359375,1,Bashaha,11402,Chaudandigadhi Municipality,Udayapur,Udayapur,Municipality,Chaudandi,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3672,2016,585.5533447265625,1,Odanaku,60508,Mahawai Gaunpalika,Kalikot,Kalikot,Rural municipality,Mahabaiv,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3672,2017,585.5533447265625,1,Odanaku,60508,Mahawai Gaunpalika,Kalikot,Kalikot,Rural municipality,Mahabaiv,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3672,2018,585.5533447265625,1,Odanaku,60508,Mahawai Gaunpalika,Kalikot,Kalikot,Rural municipality,Mahabaiv,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3673,2016,631.615234375,7,Bhujhawa,50705,Sarawal Gaunpalika,Nawalparasi West,Nawalparasi,Rural municipality,sarawl,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3673,2017,631.615234375,7,Bhujhawa,50705,Sarawal Gaunpalika,Nawalparasi West,Nawalparasi,Rural municipality,sarawl,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3673,2018,631.615234375,7,Bhujhawa,50705,Sarawal Gaunpalika,Nawalparasi West,Nawalparasi,Rural municipality,sarawl,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674,2016,666.9111328125,8,Udayapur,51106,Nepalganj Sub-Metropolitian City,Banke,Banke,Sub-metropolitan area,Nepalgunj,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674,2017,666.9111328125,8,Udayapur,51106,Nepalganj Sub-Metropolitian City,Banke,Banke,Sub-metropolitan area,Nepalgunj,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674,2018,666.9111328125,8,Udayapur,51106,Nepalganj Sub-Metropolitian City,Banke,Banke,Sub-metropolitan area,Nepalgunj,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3675,2016,544.4632568359375,6,Gajurmukhi,11006,Mangsebung Gaunpalika,Ilam,Ilam,Rural municipality,Mansybung,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3675,2017,544.4632568359375,6,Gajurmukhi,11006,Mangsebung Gaunpalika,Ilam,Ilam,Rural municipality,Mansybung,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3675,2018,544.4632568359375,6,Gajurmukhi,11006,Mangsebung Gaunpalika,Ilam,Ilam,Rural municipality,Mansybung,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3676,2016,990.53192138671875,5,Khariyani,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3677,2016,544.4632568359375,1,SanoDumma,10606,Pauwa Dunma Gaunpalika,Bhojpur,Bhojpur,Rural municipality,Pauwadumba,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3677,2017,544.4632568359375,1,SanoDumma,10606,Pauwa Dunma Gaunpalika,Bhojpur,Bhojpur,Rural municipality,Pauwadumba,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3677,2018,544.4632568359375,1,SanoDumma,10606,Pauwa Dunma Gaunpalika,Bhojpur,Bhojpur,Rural municipality,Pauwadumba,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3678,2016,618.27056884765625,4,Khalanga,60804,Musikot Nagarpalika,Rukum West,Rukum,Municipality,Musikot,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3678,2017,618.27056884765625,4,Khalanga,60804,Musikot Nagarpalika,Rukum West,Rukum,Municipality,Musikot,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3678,2018,618.27056884765625,4,Khalanga,60804,Musikot Nagarpalika,Rukum West,Rukum,Municipality,Musikot,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3679,2016,547.52593994140625,1,Santada,70702,Ramaroshan Gaunpalika,Achham,Achham,Rural municipality,Ramarosan,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3679,2017,547.52593994140625,1,Santada,70702,Ramaroshan Gaunpalika,Achham,Achham,Rural municipality,Ramarosan,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3679,2018,547.52593994140625,1,Santada,70702,Ramaroshan Gaunpalika,Achham,Achham,Rural municipality,Ramarosan,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3680,2016,544.4632568359375,8,Pokhari,11405,Rautamai Gaunpalika,Udayapur,Udayapur,Rural municipality,Rautamai,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3680,2017,544.4632568359375,8,Pokhari,11405,Rautamai Gaunpalika,Udayapur,Udayapur,Rural municipality,Rautamai,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3680,2018,544.4632568359375,8,Pokhari,11405,Rautamai Gaunpalika,Udayapur,Udayapur,Rural municipality,Rautamai,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3681,2016,666.9111328125,7,Indrapur,51105,Janaki Gaunpalika,Banke,Banke,Rural municipality,Janaki,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3681,2017,666.9111328125,7,Indrapur,51105,Janaki Gaunpalika,Banke,Banke,Rural municipality,Janaki,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3681,2018,666.9111328125,7,Indrapur,51105,Janaki Gaunpalika,Banke,Banke,Rural municipality,Janaki,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3682,2016,585.5533447265625,7,Khejenim,10101,Phaktanlung Gaunpalika,Taplejung,Taplejung,Rural municipality,paktang lung,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3682,2017,585.5533447265625,7,Khejenim,10101,Phaktanlung Gaunpalika,Taplejung,Taplejung,Rural municipality,paktang lung,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3682,2018,585.5533447265625,7,Khejenim,10101,Phaktanlung Gaunpalika,Taplejung,Taplejung,Rural municipality,paktang lung,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3683,2016,990.53192138671875,4,Sakhuwa Mahendranagar,20305,Chhireshwornath Municipality,Dhanusha,Dhanusha,Municipality,kshireshwrnath,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3683,2017,990.53192138671875,4,Sakhuwa Mahendranagar,20305,Chhireshwornath Municipality,Dhanusha,Dhanusha,Municipality,kshireshwrnath,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3683,2018,990.53192138671875,4,Sakhuwa Mahendranagar,20305,Chhireshwornath Municipality,Dhanusha,Dhanusha,Municipality,kshireshwrnath,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3684,2016,631.615234375,5,Tikuligadh,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3684,2017,631.615234375,5,Tikuligadh,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3685,2016,547.52593994140625,3,Devisthan,70704,Sanphebagar Municipality,Achham,Achham,Municipality,Sanfebagar,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3685,2017,547.52593994140625,3,Devisthan,70704,Sanphebagar Municipality,Achham,Achham,Municipality,Sanfebagar,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3685,2018,547.52593994140625,3,Devisthan,70704,Sanphebagar Municipality,Achham,Achham,Municipality,Sanfebagar,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,2016,754.5958251953125,8,Narayansthan,41101,Baglung Municipality,Baglung,Baglung,Municipality,Ba na pa,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,2017,754.5958251953125,8,Narayansthan,41101,Baglung Municipality,Baglung,Baglung,Municipality,Ba na pa,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,2018,754.5958251953125,8,Narayansthan,41101,Baglung Municipality,Baglung,Baglung,Municipality,Ba na pa,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3687,2016,634.085205078125,2,Sugarkhal,70801,Mohanyal Gaunpalika,Kailali,Kailali,Rural municipality,Mohanyal,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3687,2017,634.085205078125,2,Sugarkhal,70801,Mohanyal Gaunpalika,Kailali,Kailali,Rural municipality,Mohanyal,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3687,2018,634.085205078125,2,Sugarkhal,70801,Mohanyal Gaunpalika,Kailali,Kailali,Rural municipality,Mohanyal,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3688,2016,898.64581298828125,1,Pathari,11207,Pathari Shanishchare Municipality,Morang,Morang,Municipality,Pathari sanischare,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3688,2017,898.64581298828125,1,Pathari,11207,Pathari Shanishchare Municipality,Morang,Morang,Municipality,Pathari sanischare,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3688,2018,898.64581298828125,1,Pathari,11207,Pathari Shanishchare Municipality,Morang,Morang,Municipality,Pathari sanischare,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3689,2016,585.5533447265625,6,Dillichaur,60401,Patarasi Gaunpalika,Jumla,Jumla,Rural municipality,paatarasi,4,1,1,1,0,0,4,4,4000,0,4000,5000,0,4000,4000,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3689,2017,585.5533447265625,6,Dillichaur,60401,Patarasi Gaunpalika,Jumla,Jumla,Rural municipality,paatarasi,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3689,2018,585.5533447265625,6,Dillichaur,60401,Patarasi Gaunpalika,Jumla,Jumla,Rural municipality,paatarasi,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3690,2016,634.085205078125,5,Darakh,70805,Ghodaghodi Municipality,Kailali,Kailali,Municipality,Ghodaghodi,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3690,2017,634.085205078125,5,Darakh,70805,Ghodaghodi Municipality,Kailali,Kailali,Municipality,Ghodaghodi,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3690,2018,634.085205078125,5,Darakh,70805,Ghodaghodi Municipality,Kailali,Kailali,Municipality,Ghodaghodi,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3691,2016,990.53192138671875,1,Hariharpur,20305,Chhireshwornath Municipality,Dhanusha,Dhanusha,Municipality,Sireshwar,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3691,2017,990.53192138671875,1,Hariharpur,20305,Chhireshwornath Municipality,Dhanusha,Dhanusha,Municipality,Sireshwar,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3691,2018,990.53192138671875,1,Hariharpur,20305,Chhireshwornath Municipality,Dhanusha,Dhanusha,Municipality,Sireshwar,7,1,1,1,1,0,1,1,150000,94500,55500,0,0,150000,55500,150000,0.37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3692,2016,618.27056884765625,6,Rangsi,50101,Putha Uttarganga Gaupalika,Rukum East,Rukum,Rural municipality,Putha Utarganga,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3692,2017,618.27056884765625,6,Rangsi,50101,Putha Uttarganga Gaupalika,Rukum East,Rukum,Rural municipality,Putha Utarganga,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
