hhid,year,wt_hh,psu,vdc,vmun_code,lgname,district77,district_name,s00q03a,s00q03b,s00q03c,agri_hh,owned_plots_n,owned_area_sqm,cultivated_area_sqm,rented_in_area_sqm,rented_in_any,plot_wet_farmed_share,plot_wet_rented_share,plot_wet_shared_share,plot_wet_fallow_share,plot_dry_farmed_share,plot_dry_rented_share,plot_dry_shared_share,plot_dry_fallow_share,double_crop_share,wet_use_seed,wet_use_fertiliser,wet_use_pesticide,wet_use_equipment,wet_use_hired_labour,dry_use_seed,dry_use_fertiliser,dry_use_pesticide,dry_use_equipment,dry_use_hired_labour,input_total_12m_rs,input_intensity_per_sqm,n_crop_types,grows_staple,grows_cashcrop,grows_horticulture,wet_grows_staple,dry_grows_staple,crop_sold_any,crop_sales_12m_rs,crop_sale_share,owns_tractor,owns_pump,owns_modern_equip,n_modern_equip_types,ag_equip_stock_value_rs,livestock_has
2620,2016,990.53192138671875,7,Gonarpura,20412,Mahottari Gaunpalika,Mahottari,Mahottari,Rural municipality,Mahottari,5,1,1,253.9739990234375,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
2620,2017,990.53192138671875,7,Gonarpura,20412,Mahottari Gaunpalika,Mahottari,Mahottari,Rural municipality,Mahottari,5,1,1,253.9739990234375,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,500,0
2620,2018,990.53192138671875,7,Gonarpura,20412,Mahottari Gaunpalika,Mahottari,Mahottari,Rural municipality,Mahottari,5,1,1,253.9739990234375,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,1500,0
2621,2016,631.615234375,2,DayaNagar,50807,Siyari Gaunpalika,Rupandehi,Rupandehi,Rural municipality,Siyari,5,1,2,13545.263671875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,15000,,2,1,0,0,1,1,1,90000,0.3333333333333333,0,0,0,0,0,1
2621,2017,631.615234375,2,DayaNagar,50807,Siyari Gaunpalika,Rupandehi,Rupandehi,Rural municipality,Siyari,5,1,2,13545.263671875,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,38900,,4,1,1,0,1,1,1,107000,0.28174603174603174,0,0,0,0,5000,1
2621,2018,631.615234375,2,DayaNagar,50807,Siyari Gaunpalika,Rupandehi,Rupandehi,Rural municipality,Siyari,5,1,2,13545.263671875,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,39000,,3,1,0,0,1,1,1,180400,0.6611111111111111,0,1,1,1,13000,1
2622,2016,547.52593994140625,9,Tikhatar,70606,K.I. Singh Gaunpalika,Doti,Doti,Rural municipality,ki Singh,2,1,2,3052.4219970703125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1800,,5,1,0,0,1,1,1,8000,0.06666666666666667,0,0,0,0,3000,1
2622,2017,547.52593994140625,9,Tikhatar,70606,K.I. Singh Gaunpalika,Doti,Doti,Rural municipality,ki Singh,2,1,2,2034.9479980468752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,0,0,1,1,0,0,0,0,0,0,0,1500,1
2622,2018,547.52593994140625,9,Tikhatar,70606,K.I. Singh Gaunpalika,Doti,Doti,Rural municipality,ki Singh,2,1,2,2034.9479980468752,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,23000,1
2623,2016,547.52593994140625,2,Bisalpur,70408,Melauli Municipality,Baitadi,Baitadi,Municipality,Melauli,9,1,2,3561.1590576171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,1,0,1,1,0,0,0,0,0,0,0,1200,1
2623,2017,547.52593994140625,2,Bisalpur,70408,Melauli Municipality,Baitadi,Baitadi,Municipality,Melauli,9,1,2,2734.4616088867188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1
2623,2018,547.52593994140625,2,Bisalpur,70408,Melauli Municipality,Baitadi,Baitadi,Municipality,Melauli,9,1,2,3561.1590576171875,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,0,0,1,1,0,0,0,0,0,0,0,10000,1
2624,2016,585.5533447265625,2,Pipalchauri,70302,Duhun Gaunpalika,Darchula,Darchula,Rural municipality,Duhun,1,1,2,6613.5809326171875,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,0,0,1,1,0,0,0,0,0,0,0,500,1
2624,2017,585.5533447265625,2,Pipalchauri,70302,Duhun Gaunpalika,Darchula,Darchula,Rural municipality,Duhun,1,1,2,6613.5809326171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,0,1,1,1,0,0,0,0,0,0,0,1200,1
2624,2018,585.5533447265625,2,Pipalchauri,70302,Duhun Gaunpalika,Darchula,Darchula,Rural municipality,Duhun,1,1,2,6613.5809326171875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1000,,5,1,0,1,1,1,1,5250,0.15217391304347827,0,0,0,0,4600,1
2625,2016,631.615234375,9,Dudharakchhe,50803,Sainamaina Municipality,Rupandehi,Rupandehi,Municipality,sainamaina,9,1,1,3386.31591796875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,4700,,2,1,0,0,1,1,1,10200,0.18333333333333335,0,0,0,0,0,1
2625,2017,631.615234375,9,Dudharakchhe,50803,Sainamaina Municipality,Rupandehi,Rupandehi,Municipality,sainamaina,9,1,1,3386.31591796875,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,9750,,4,1,0,1,1,0,1,15000,0.10416666666666667,0,0,0,0,0,1
2625,2018,631.615234375,9,Dudharakchhe,50803,Sainamaina Municipality,Rupandehi,Rupandehi,Municipality,sainamaina,9,1,1,3386.31591796875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,10900,,3,1,1,0,1,0,1,6000,0.05555555555555555,0,0,0,0,0,1
2626,2016,898.64581298828125,2,Katahari,11215,Katahari Gaunpalika,Morang,Morang,Rural municipality,Karahari,2,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
2626,2017,898.64581298828125,2,Katahari,11215,Katahari Gaunpalika,Morang,Morang,Rural municipality,Karahari,2,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1
2626,2018,898.64581298828125,2,Katahari,11215,Katahari Gaunpalika,Morang,Morang,Rural municipality,Karahari,2,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
2627,2016,666.9111328125,6,Mahadevpuri,51101,Rapti Sonari Gaunpalika,Banke,Banke,Rural municipality,Rapti Sonari,8,1,1,1015.894775390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1200,,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2627,2017,666.9111328125,6,Mahadevpuri,51101,Rapti Sonari Gaunpalika,Banke,Banke,Rural municipality,Rapti Sonari,8,1,1,1015.894775390625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1600,,3,1,0,1,1,1,1,8580,0.356,0,0,0,0,0,1
2627,2018,666.9111328125,6,Mahadevpuri,51101,Rapti Sonari Gaunpalika,Banke,Banke,Rural municipality,Rapti Sonari,8,1,1,1015.894775390625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,2000,,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1
2628,2016,631.615234375,5,Tamasariya,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
2628,2017,631.615234375,5,Tamasariya,,,,,,,,1,1,4063.5791015625,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,16500,,3,1,0,0,1,1,1,16000,0.14814814814814814,0,0,0,0,0,0
2629,2016,631.615234375,5,Bagaha,,,Rupandehi,Rupandehi,Rural municipality,Rohri,1,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
2629,2017,631.615234375,5,Bagaha,,,Rupandehi,Rupandehi,Rural municipality,Rohri,1,1,1,338.631591796875,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,7700,,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1
2629,2018,631.615234375,5,Bagaha,,,Rupandehi,Rupandehi,Rural municipality,Rohri,1,1,1,338.631591796875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,7000,,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1
2630,2016,754.5958251953125,6,Kaulmabarahachaur,40901,Putalibazar Municipality,Syangja,Syangja,Municipality,Putalibazar,9,1,0,0,1526.2110595703125,1526.2110595703125,1,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,3450,2.2604999343742853,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2630,2017,754.5958251953125,6,Kaulmabarahachaur,40901,Putalibazar Municipality,Syangja,Syangja,Municipality,Putalibazar,9,1,0,0,0,0,0,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,1400,,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2630,2018,754.5958251953125,6,Kaulmabarahachaur,40901,Putalibazar Municipality,Syangja,Syangja,Municipality,Putalibazar,9,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,2200,0
2631,2016,585.5533447265625,3,Sailungeswor,30108,Shailung Gaunpalika,Dolakha,Dolakha,Rural municipality,Sailungeshwar Gaupalika,8,1,3,5596.1070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,320,,4,1,0,1,1,1,1,1200,0.03125,0,0,0,0,0,1
2631,2017,585.5533447265625,3,Sailungeswor,30108,Shailung Gaunpalika,Dolakha,Dolakha,Rural municipality,Sailungeshwar Gaupalika,8,1,3,5596.1070556640625,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,2000,,8,1,1,1,1,1,0,0,0,0,0,0,0,1600,1
2631,2018,585.5533447265625,3,Sailungeswor,30108,Shailung Gaunpalika,Dolakha,Dolakha,Rural municipality,Sailungeshwar Gaupalika,8,1,3,5596.1070556640625,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,0,1,1,1,1,24700,0.12037037037037036,0,0,0,0,3100,1
2632,2016,487.4611206054687,8,BanakhuChor,,,Kabhrepalanchok,Kabhrepalanchok,Rural municipality,Ahalbaspur,7,1,2,27471.796875,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,1,0,1,0,0,1,31000,,3,1,0,0,1,1,1,18000,0.10555555555555556,0,0,0,0,0,1
2632,2017,487.4611206054687,8,BanakhuChor,,,Kabhrepalanchok,Kabhrepalanchok,Rural municipality,Ahalbaspur,7,1,2,27471.796875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,17500,,7,1,1,1,1,1,1,4400,0.15238095238095237,0,0,0,0,0,1
2632,2018,487.4611206054687,8,BanakhuChor,,,Kabhrepalanchok,Kabhrepalanchok,Rural municipality,Ahalbaspur,7,1,2,27471.796875,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,1,1,1,1,1,1,0,1,45500,,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1
2633,2016,898.64581298828125,1,Pathari,11207,Pathari Shanishchare Municipality,Morang,Morang,Municipality,patharisanischare,1,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
2633,2017,898.64581298828125,1,Pathari,11207,Pathari Shanishchare Municipality,Morang,Morang,Municipality,patharisanischare,1,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0
2633,2018,898.64581298828125,1,Pathari,11207,Pathari Shanishchare Municipality,Morang,Morang,Municipality,patharisanischare,1,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
2634,2016,544.4632568359375,2,Thoksila,11401,Belaka Municipality,Udayapur,Udayapur,Municipality,Belaka,9,1,2,1523.8423767089844,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,3050,,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1
2634,2017,544.4632568359375,2,Thoksila,11401,Belaka Municipality,Udayapur,Udayapur,Municipality,Belaka,9,1,2,1523.8423767089844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1200,,3,1,0,0,1,0,0,0,0,0,0,0,0,700,1
2634,2018,544.4632568359375,2,Thoksila,11401,Belaka Municipality,Udayapur,Udayapur,Municipality,Belaka,9,1,2,1523.8423767089844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,6500,,3,1,1,0,1,0,0,0,0,0,0,0,0,1000,1
2635,2016,634.085205078125,4,Pathariya,70808,Janaki Gaunpalika,Kailali,Kailali,Rural municipality,Janaki,8,1,1,2709.052734375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,7175,,4,1,1,0,1,1,0,0,0,0,0,0,0,2500,1
2635,2017,634.085205078125,4,Pathariya,70808,Janaki Gaunpalika,Kailali,Kailali,Rural municipality,Janaki,8,1,1,2709.052734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2000,,4,1,0,0,1,1,0,0,0,0,0,0,0,0,1
2635,2018,634.085205078125,4,Pathariya,70808,Janaki Gaunpalika,Kailali,Kailali,Rural municipality,Janaki,8,1,1,2709.052734375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3900,,4,1,1,0,1,1,0,0,0,0,0,0,0,6000,1
2636,2016,544.4632568359375,5,Kurule,10707,Chaubise Gaunpalika,Dhankuta,Dhankuta,Rural municipality,Chaubise,3,1,1,17805.794921875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1500,,4,1,0,0,1,0,0,0,0,0,0,0,0,4000,1
2636,2017,544.4632568359375,5,Kurule,10707,Chaubise Gaunpalika,Dhankuta,Dhankuta,Rural municipality,Chaubise,3,1,1,17805.794921875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,0,1,1,0,1,6000,0.2,0,0,0,0,1000,1
2636,2018,544.4632568359375,5,Kurule,10707,Chaubise Gaunpalika,Dhankuta,Dhankuta,Rural municipality,Chaubise,3,1,1,17805.794921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3500,,2,1,0,0,1,1,0,0,0,0,0,0,0,1600,1
2637,2016,618.27056884765625,6,Liwang,50207,Rolpa Municipality,Rolpa,Rolpa,Municipality,Rolpa,4,1,3,5087.3701171875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,1,0,0,0,0,0,0,0,0,300,1
2637,2017,618.27056884765625,6,Liwang,50207,Rolpa Municipality,Rolpa,Rolpa,Municipality,Rolpa,4,1,3,5087.3701171875,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,0,0,1,1,0,0,0,0,0,0,0,500,1
2637,2018,618.27056884765625,6,Liwang,50207,Rolpa Municipality,Rolpa,Rolpa,Municipality,Rolpa,4,1,3,5087.3701171875,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,0,0,0,1,1,0,0,0,0,2000,,5,1,0,1,1,1,0,0,0,0,0,0,0,3000,1
2638,2016,585.5533447265625,3,Necha Batase,10306,Necha Salyan Gaunpalika,Solukhumbu,Solukhumbu,Rural municipality,Necha salyan,3,1,1,5087.3701171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,0,1,1,1,0,0,0,0,0,0,0,500,1
2638,2017,585.5533447265625,3,Necha Batase,10306,Necha Salyan Gaunpalika,Solukhumbu,Solukhumbu,Rural municipality,Necha salyan,3,1,1,5087.3701171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,1,1,1,1,1,0,0,0,0,0,0,0,6000,1
2638,2018,585.5533447265625,3,Necha Batase,10306,Necha Salyan Gaunpalika,Solukhumbu,Solukhumbu,Rural municipality,Necha salyan,3,1,1,5087.3701171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1000,,4,1,0,1,1,1,0,0,0,0,0,0,0,1200,1
2639,2016,898.64581298828125,4,Rangeli,11211,Rangeli Municipality,Morang,Morang,Municipality,Rangeli,6,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
2639,2017,898.64581298828125,4,Rangeli,11211,Rangeli Municipality,Morang,Morang,Municipality,Rangeli,6,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0
2639,2018,898.64581298828125,4,Rangeli,11211,Rangeli Municipality,Morang,Morang,Municipality,Rangeli,6,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
2640,2016,618.27056884765625,3,Maintara,61005,Bheriganga Municipality,Surkhet,Surkhet,Municipality,Veriganga,9,1,2,5294.080078125,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,0,0,1,1,0,0,0,1,8650,,8,1,0,1,1,1,0,0,0,0,0,0,0,0,1
2640,2017,618.27056884765625,3,Maintara,61005,Bheriganga Municipality,Surkhet,Surkhet,Municipality,Veriganga,9,1,2,5294.080078125,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,0,0,0,0,1,0,0,0,1825,,8,1,1,1,1,1,1,6000,0.21875,0,0,0,0,2500,0
2640,2018,618.27056884765625,3,Maintara,61005,Bheriganga Municipality,Surkhet,Surkhet,Municipality,Veriganga,9,1,2,5294.080078125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,2650,,5,1,0,1,1,1,0,0,0,0,0,0,0,2000,0
2641,2016,666.9111328125,7,Indrapur,51105,Janaki Gaunpalika,Banke,Banke,Rural municipality,Janaki,3,1,1,6772.6318359375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,3950,,3,1,0,0,1,1,1,11550,0.17777777777777778,0,0,0,0,4500,1
2641,2017,666.9111328125,7,Indrapur,51105,Janaki Gaunpalika,Banke,Banke,Rural municipality,Janaki,3,1,1,6772.6318359375,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,8400,,4,1,0,0,1,1,0,0,0,0,0,0,0,2000,1
2641,2018,666.9111328125,7,Indrapur,51105,Janaki Gaunpalika,Banke,Banke,Rural municipality,Janaki,3,1,1,6772.6318359375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12000,,2,1,0,0,1,1,0,0,0,0,0,0,0,47000,1
2642,2016,585.5533447265625,1,Odanaku,60508,Mahawai Gaunpalika,Kalikot,Kalikot,Rural municipality,Mahabaiv,2,1,3,1971.3563842773438,1017.4739990234376,1017.4739990234376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1000,0.9828260977280904,5,1,0,0,1,1,0,0,0,0,0,0,0,2000,1
2642,2017,585.5533447265625,1,Odanaku,60508,Mahawai Gaunpalika,Kalikot,Kalikot,Rural municipality,Mahabaiv,2,1,3,1971.3563842773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,0,1,1,1,0,0,0,0,0,0,0,6000,1
2642,2018,585.5533447265625,1,Odanaku,60508,Mahawai Gaunpalika,Kalikot,Kalikot,Rural municipality,Mahabaiv,2,1,3,1971.3563842773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,1,1,0,0,0,0,0,0,0,5100,1
2643,2016,634.085205078125,4,Chaumala,70804,Gauriganga Municipality,Kailali,Kailali,Municipality,Gauriganga Nagar palika,3,1,1,846.5792236328125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2400,,2,1,0,0,1,1,0,0,0,0,1,1,2,10000,1
2643,2017,634.085205078125,4,Chaumala,70804,Gauriganga Municipality,Kailali,Kailali,Municipality,Gauriganga Nagar palika,3,1,1,846.5792236328125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,400,,3,1,0,0,1,1,0,0,0,0,0,0,0,1500,1
2643,2018,634.085205078125,4,Chaumala,70804,Gauriganga Municipality,Kailali,Kailali,Municipality,Gauriganga Nagar palika,3,1,1,846.5792236328125,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,3800,,2,1,0,0,1,1,0,0,0,0,0,0,0,1200,1
2644,2016,618.27056884765625,3,Jungar,,,,,,,,0,0,0,0,0,0,,,,,,,,,,1,1,0,0,1,1,0,0,0,0,11400,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
2644,2017,618.27056884765625,3,Jungar,,,,,,,,1,7,9239.950256347656,0,0,0,0,0,0,0.14285714285714285,0,0,0,0.14285714285714285,0,1,1,1,0,0,1,1,1,0,0,6100,,12,1,1,1,1,1,1,20000,0.02564102564102564,0,0,0,0,6000,1
2645,2016,547.52593994140625,8,Ganjari,70601,Purbichouki Gaunpalika,Doti,Doti,Rural municipality,Purbichuki,6,1,2,5596.1070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,0,0,1,1,0,0,0,0,0,0,0,2500,1
2645,2017,547.52593994140625,8,Ganjari,70601,Purbichouki Gaunpalika,Doti,Doti,Rural municipality,Purbichuki,6,1,2,5596.1070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,0,1,1,1,0,0,0,0,0,0,0,7000,1
2645,2018,547.52593994140625,8,Ganjari,70601,Purbichouki Gaunpalika,Doti,Doti,Rural municipality,Purbichuki,6,1,2,5596.1070556640625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1100,,9,1,0,1,1,1,0,0,0,0,0,0,0,16800,1
2646,2016,585.5533447265625,4,Khiratadi,70202,Bungal Municipality,Bajhang,Bajhang,Municipality,Bungal,3,1,1,4578.6328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,0,1,1,1,0,0,0,0,0,0,0,4500,1
2646,2017,585.5533447265625,4,Khiratadi,70202,Bungal Municipality,Bajhang,Bajhang,Municipality,Bungal,3,1,1,4578.6328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,1,1,1,1000,0.3333333333333333,0,0,0,0,16500,1
2646,2018,585.5533447265625,4,Khiratadi,70202,Bungal Municipality,Bajhang,Bajhang,Municipality,Bungal,3,1,1,4578.6328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,1,1,1,2500,0.3333333333333333,0,0,0,0,10500,1
2647,2016,754.5958251953125,9,Thulo Lumpek,50402,Satyawoti Gaunpalika,Gulmi,Gulmi,Rural municipality,Satyawati,2,1,1,1112.8623046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,5300,,5,1,0,1,1,1,1,6000,0.16666666666666666,0,0,0,0,3000,1
2647,2017,754.5958251953125,9,Thulo Lumpek,50402,Satyawoti Gaunpalika,Gulmi,Gulmi,Rural municipality,Satyawati,2,1,1,1112.8623046875,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0
2647,2018,754.5958251953125,9,Thulo Lumpek,50402,Satyawoti Gaunpalika,Gulmi,Gulmi,Rural municipality,Satyawati,2,1,1,1112.8623046875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,4400,,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2648,2016,990.53192138671875,7,Gonarpura,20412,Mahottari Gaunpalika,Mahottari,Mahottari,Rural municipality,mahotari,5,1,2,5418.10546875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,11000,,4,1,0,1,1,1,1,52200,0.40066964285714285,0,0,0,0,800,1
2648,2017,990.53192138671875,7,Gonarpura,20412,Mahottari Gaunpalika,Mahottari,Mahottari,Rural municipality,mahotari,5,1,2,5418.10546875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,22050,,6,1,0,1,1,1,1,45800,0.4611111111111111,0,1,1,1,15000,1
2648,2018,990.53192138671875,7,Gonarpura,20412,Mahottari Gaunpalika,Mahottari,Mahottari,Rural municipality,mahotari,5,1,2,5418.10546875,0,0,0,0,0.5,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
2649,2016,585.5533447265625,3,Kadambas,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,1,0,1,0,0,1,12000,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
2649,2017,585.5533447265625,3,Kadambas,,,,,,,,1,5,10174.740776062012,0,0,0,0,0,0,0.2,0,0,0,0.8,0,0,1,0,0,1,0,1,0,0,1,9100,,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2650,2016,754.5958251953125,4,Histhan Mandali,40401,Annapurna Gaunpalika,Myagdi,Myagdi,Rural municipality,Annapurna,7,1,1,3688.343505859375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,5300,,7,1,0,1,1,1,1,17750,0.25,0,0,0,0,18000,1
2650,2017,754.5958251953125,4,Histhan Mandali,40401,Annapurna Gaunpalika,Myagdi,Myagdi,Rural municipality,Annapurna,7,1,1,3688.343505859375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,8800,,5,1,0,1,1,0,1,16900,0.625,0,0,0,0,1450,1
