dname,year,DIST,founding_year_ad,n_new_firms,emp_new_firms,rev_new_firms,cap_new_firms,n_new_firms_size_micro_1,n_new_firms_size_small_2_9,n_new_firms_size_medium_10_50,n_new_firms_size_large_51p,n_new_firms_education_health_social,n_new_firms_manufacturing,n_new_firms_other_services,n_new_firms_trade_retail,n_new_firms_finance_prof_realestate,n_new_firms_hospitality_food,n_new_firms_transport_storage,n_new_firms_agriculture,n_new_firms_construction,log_n_new_firms,log_emp_new_firms,log_rev_new_firms,log_cap_new_firms,log_n_new_firms_size_micro_1,log_n_new_firms_size_small_2_9,log_n_new_firms_size_medium_10_50,log_n_new_firms_size_large_51p,log_n_new_firms_education_health_social,log_n_new_firms_manufacturing,log_n_new_firms_other_services,log_n_new_firms_trade_retail,log_n_new_firms_finance_prof_realestate,log_n_new_firms_hospitality_food,log_n_new_firms_transport_storage,log_n_new_firms_agriculture,log_n_new_firms_construction
Achham,2017,707,2017,557,1047,325913904,354355801,311,234,12,0,33,75,14,343,5,86,0,1,0,6.324358962381311,6.954638864880987,19.602143809359706,19.685812056728373,5.7430031878094825,5.459585514144159,2.5649493574615367,0,3.5263605246161616,4.330733340286331,2.70805020110221,5.840641657373398,1.791759469228055,4.465908118654584,0,0.6931471805599453,0
Achham,2018,707,2018,80,294,99542100,318399103,41,29,10,0,12,6,1,48,2,11,0,0,0,4.394449154672439,5.68697535633982,18.416091238264556,19.578816197860192,3.7376696182833684,3.4011973816621555,2.3978952727983707,0,2.5649493574615367,1.9459101490553132,0.6931471805599453,3.8918202981106265,1.0986122886681098,2.4849066497880004,0,0,0
Arghakhanchi,1980,505,1980,5,16,1731852,6648623,2,3,0,0,2,0,2,1,0,0,0,0,0,1.791759469228055,2.833213344056216,14.364702491523389,15.709920473928467,1.0986122886681098,1.3862943611198906,0,0,1.0986122886681098,0,1.0986122886681098,0.6931471805599453,0,0,0,0,0
Arghakhanchi,1981,505,1981,10,56,17756424,29694862,2,6,2,0,7,0,0,2,0,0,1,0,0,2.3978952727983707,4.04305126783455,16.692257980220685,17.20648462585015,1.0986122886681098,1.9459101490553132,1.0986122886681098,0,2.0794415416798357,0,0,1.0986122886681098,0,0,0.6931471805599453,0,0
Arghakhanchi,1982,505,1982,9,123,593649144,1588290338,0,5,4,0,6,1,0,0,0,0,2,0,0,2.302585092994046,4.820281565605037,20.201799037832473,21.18592401618284,0,1.791759469228055,1.6094379124341003,0,1.9459101490553132,0.6931471805599453,0,0,0,0,1.0986122886681098,0,0
Arghakhanchi,1983,505,1983,40,138,44080824,71221248,16,21,3,0,12,12,2,11,0,0,2,1,0,3.713572066704308,4.9344739331306915,17.601535438604753,18.08130177286878,2.833213344056216,3.091042453358316,1.3862943611198906,0,2.5649493574615367,2.5649493574615367,1.0986122886681098,2.4849066497880004,0,0,1.0986122886681098,0.6931471805599453,0
Arghakhanchi,1984,505,1984,20,96,98833284,47822659,1,19,0,0,16,0,0,2,1,0,1,0,0,3.044522437723423,4.574710978503383,18.408944998695038,17.683010143708824,0.6931471805599453,2.995732273553991,0,0,2.833213344056216,0,0,1.0986122886681098,0.6931471805599453,0,0.6931471805599453,0,0
Arghakhanchi,1985,505,1985,18,68,19765992,39722657,6,11,1,0,7,0,4,5,0,0,1,1,0,2.9444389791664403,4.23410650459726,16.799473493774723,17.49743231333131,1.9459101490553132,2.4849066497880004,0.6931471805599453,0,2.0794415416798357,0,1.6094379124341003,1.791759469228055,0,0,0.6931471805599453,0.6931471805599453,0
Arghakhanchi,1986,505,1986,10,37,14883972,16268356,2,7,1,0,3,1,1,4,1,0,0,0,0,2.3978952727983707,3.6375861597263857,16.515795554418517,16.604732490691013,1.0986122886681098,2.0794415416798357,0.6931471805599453,0,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.6094379124341003,0.6931471805599453,0,0,0,0
Arghakhanchi,1987,505,1987,16,101,34694760,73590309,4,10,2,0,6,3,1,3,2,0,1,0,0,2.833213344056216,4.624972813284271,17.362099253691397,18.114023917422784,1.6094379124341003,2.3978952727983707,1.0986122886681098,0,1.9459101490553132,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.0986122886681098,0,0.6931471805599453,0,0
Arghakhanchi,1988,505,1988,51,219,85697544,177455702,12,36,3,0,28,5,4,8,1,3,1,1,0,3.9512437185814275,5.393627546352362,18.26633473671662,18.994231575170947,2.5649493574615367,3.6109179126442243,1.3862943611198906,0,3.367295829986474,1.791759469228055,1.6094379124341003,2.1972245773362196,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,0
Arghakhanchi,1989,505,1989,60,248,80261244,115642553,9,49,2,0,46,2,2,4,0,2,2,2,0,4.110873864173311,5.517452896464707,18.200797434768454,18.566014560651997,2.302585092994046,3.912023005428146,1.0986122886681098,0,3.8501476017100584,1.0986122886681098,1.0986122886681098,1.6094379124341003,0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0
Arghakhanchi,1990,505,1990,45,188,96200256,84154413,7,36,2,0,27,2,5,7,0,2,1,1,0,3.828641396489095,5.241747015059643,18.38194258715004,18.248163931176705,2.0794415416798357,3.6109179126442243,1.0986122886681098,0,3.332204510175204,1.0986122886681098,1.791759469228055,2.0794415416798357,0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0
Arghakhanchi,1991,505,1991,34,100,39762780,154018643,10,24,0,0,17,1,2,10,0,1,0,3,0,3.5553480614894135,4.61512051684126,17.498441881974642,18.8525842179852,2.3978952727983707,3.2188758248682006,0,0,2.8903717578961645,0.6931471805599453,1.0986122886681098,2.3978952727983707,0,0.6931471805599453,0,1.3862943611198906,0
Arghakhanchi,1992,505,1992,29,107,29868876,154204349,9,19,1,0,12,3,3,7,3,0,0,1,0,3.4011973816621555,4.68213122712422,17.212327593235116,18.853789228812335,2.302585092994046,2.995732273553991,0.6931471805599453,0,2.5649493574615367,1.3862943611198906,1.3862943611198906,2.0794415416798357,1.3862943611198906,0,0,0.6931471805599453,0
Arghakhanchi,1993,505,1993,71,168,58149888,91660984,32,38,1,0,15,4,5,32,1,5,2,7,0,4.276666119016055,5.1298987149230735,17.87853452807072,18.3336073832236,3.4965075614664802,3.6635616461296463,0.6931471805599453,0,2.772588722239781,1.6094379124341003,1.791759469228055,3.4965075614664802,0.6931471805599453,1.791759469228055,1.0986122886681098,2.0794415416798357,0
Arghakhanchi,1994,505,1994,53,184,98347116,97864972,22,28,3,0,15,0,6,11,1,1,0,19,0,3.9889840465642745,5.220355825078324,18.40401378869404,18.399099260028468,3.1354942159291497,3.367295829986474,1.3862943611198906,0,2.772588722239781,0,1.9459101490553132,2.4849066497880004,0.6931471805599453,0.6931471805599453,0,2.995732273553991,0
Arghakhanchi,1995,505,1995,78,227,36050616,66171315,37,38,3,0,20,9,3,15,3,2,4,22,0,4.3694478524670215,5.429345628954441,17.400434536666662,18.00775763395732,3.6375861597263857,3.6635616461296463,1.3862943611198906,0,3.044522437723423,2.302585092994046,1.3862943611198906,2.772588722239781,1.3862943611198906,1.0986122886681098,1.6094379124341003,3.1354942159291497,0
Arghakhanchi,1996,505,1996,35,128,34471620,63120672,13,21,1,0,10,1,2,7,0,2,1,12,0,3.58351893845611,4.859812404361672,17.35564696378711,17.960558896675725,2.6390573296152584,3.091042453358316,0.6931471805599453,0,2.3978952727983707,0.6931471805599453,1.0986122886681098,2.0794415416798357,0,1.0986122886681098,0.6931471805599453,2.5649493574615367,0
Arghakhanchi,1997,505,1997,46,107,55638612,157779938,28,17,1,0,7,2,2,18,1,3,0,13,0,3.8501476017100584,4.68213122712422,17.83438799659953,18.87671182901687,3.367295829986474,2.8903717578961645,0.6931471805599453,0,2.0794415416798357,1.0986122886681098,1.0986122886681098,2.9444389791664403,0.6931471805599453,1.3862943611198906,0,2.6390573296152584,0
Arghakhanchi,1998,505,1998,77,225,141407208,99311094,40,34,2,1,10,9,7,31,1,5,0,14,0,4.356708826689592,5.420534999272286,18.76715429315403,18.413767854898705,3.713572066704308,3.5553480614894135,1.0986122886681098,0.6931471805599453,2.3978952727983707,2.302585092994046,2.0794415416798357,3.4657359027997265,0.6931471805599453,1.791759469228055,0,2.70805020110221,0
Arghakhanchi,1999,505,1999,57,126,31894800,67304490,26,30,1,0,5,5,4,22,1,6,0,14,0,4.060443010546419,4.844187086458591,17.27795357641628,18.024737523443516,3.295836866004329,3.4339872044851463,0.6931471805599453,0,1.791759469228055,1.791759469228055,1.6094379124341003,3.1354942159291497,0.6931471805599453,1.9459101490553132,0,2.70805020110221,0
Arghakhanchi,2000,505,2000,57,173,105028368,131887702,26,29,2,0,6,3,7,24,2,5,0,10,0,4.060443010546419,5.159055299214529,18.469741052581877,18.6974613836219,3.295836866004329,3.4011973816621555,1.0986122886681098,0,1.9459101490553132,1.3862943611198906,2.0794415416798357,3.2188758248682006,1.0986122886681098,1.791759469228055,0,2.3978952727983707,0
Arghakhanchi,2001,505,2001,110,189,223585824,105435440,58,52,0,0,2,4,5,69,10,6,1,13,0,4.709530201312334,5.247024072160486,19.225305902781322,18.473609389923293,4.07753744390572,3.970291913552122,0,0,1.0986122886681098,1.6094379124341003,1.791759469228055,4.248495242049359,2.3978952727983707,1.9459101490553132,0.6931471805599453,2.6390573296152584,0
Arghakhanchi,2002,505,2002,111,202,103498932,277715142,61,49,1,0,8,8,4,63,4,7,0,17,0,4.718498871295094,5.313205979041787,18.455071861437816,19.442106480858737,4.127134385045092,3.912023005428146,0.6931471805599453,0,2.1972245773362196,2.1972245773362196,1.6094379124341003,4.1588830833596715,1.6094379124341003,2.0794415416798357,0,2.8903717578961645,0
Arghakhanchi,2003,505,2003,180,303,203165568,189068816,94,86,0,0,11,31,8,90,8,21,0,11,0,5.198497031265826,5.717027701406222,19.129531815413724,19.057621617862665,4.553876891600541,4.465908118654584,0,0,2.4849066497880004,3.4657359027997265,2.1972245773362196,4.51085950651685,2.1972245773362196,3.091042453358316,0,2.4849066497880004,0
Arghakhanchi,2004,505,2004,61,109,58783740,48798345,29,32,0,0,3,5,5,34,3,5,0,6,0,4.127134385045092,4.700480365792417,17.889375861026476,17.703206976806356,3.4011973816621555,3.4965075614664802,0,0,1.3862943611198906,1.791759469228055,1.791759469228055,3.5553480614894135,1.3862943611198906,1.791759469228055,0,1.9459101490553132,0
Arghakhanchi,2005,505,2005,95,145,1402751424,347863918,60,35,0,0,13,4,5,36,17,7,0,13,0,4.564348191467836,4.983606621708336,21.06170144845654,19.667321923907384,4.110873864173311,3.58351893845611,0,0,2.6390573296152584,1.6094379124341003,1.791759469228055,3.6109179126442243,2.8903717578961645,2.0794415416798357,0,2.6390573296152584,0
Arghakhanchi,2006,505,2006,140,328,262718952,228297087,78,59,3,0,15,17,17,46,14,14,0,17,0,4.948759890378168,5.796057750765372,19.38659539898897,19.24615835627194,4.3694478524670215,4.0943445622221,1.3862943611198906,0,2.772588722239781,2.8903717578961645,2.8903717578961645,3.8501476017100584,2.70805020110221,2.70805020110221,0,2.8903717578961645,0
Arghakhanchi,2007,505,2007,147,438,255692292,216037633,67,69,11,0,32,11,11,58,9,18,0,8,0,4.997212273764115,6.0844994130751715,19.359485299017184,19.19096318195338,4.219507705176107,4.248495242049359,2.4849066497880004,0,3.4965075614664802,2.4849066497880004,2.4849066497880004,4.07753744390572,2.302585092994046,2.9444389791664403,0,2.1972245773362196,0
Arghakhanchi,2008,505,2008,294,608,269904432,1244774125,165,121,8,0,25,33,25,140,12,40,0,18,1,5.68697535633982,6.411818267709897,19.413578502455056,20.942219925503995,5.111987788356544,4.804021044733257,2.1972245773362196,0,3.258096538021482,3.5263605246161616,3.258096538021482,4.948759890378168,2.5649493574615367,3.713572066704308,0,2.9444389791664403,0.6931471805599453
Arghakhanchi,2009,505,2009,162,360,186951048,153400469,78,78,6,0,19,20,13,58,11,17,1,23,0,5.093750200806762,5.8888779583328805,19.046357370497624,18.848562510778002,4.3694478524670215,4.3694478524670215,1.9459101490553132,0,2.995732273553991,3.044522437723423,2.6390573296152584,4.07753744390572,2.4849066497880004,2.8903717578961645,0.6931471805599453,3.1780538303479458,0
Arghakhanchi,2010,505,2010,136,286,266621232,188112998,61,73,2,0,5,19,17,52,9,20,0,14,0,4.919980925828125,5.659482215759621,19.40133960619841,19.052553398741544,4.127134385045092,4.30406509320417,1.0986122886681098,0,1.791759469228055,2.995732273553991,2.8903717578961645,3.970291913552122,2.302585092994046,3.044522437723423,0,2.70805020110221,0
Arghakhanchi,2011,505,2011,326,662,318611148,470529152,179,140,7,0,12,42,26,168,15,38,0,25,0,5.7899601708972535,6.4967749901858625,19.57948194855049,19.969368476812985,5.19295685089021,4.948759890378168,2.0794415416798357,0,2.5649493574615367,3.7612001156935624,3.295836866004329,5.1298987149230735,2.772588722239781,3.6635616461296463,0,3.258096538021482,0
Arghakhanchi,2012,505,2012,308,545,296478012,322206532,173,132,3,0,12,58,13,165,10,34,1,15,0,5.733341276897746,6.302618975744905,19.507483618509088,19.590703304727533,5.159055299214529,4.890349128221754,1.3862943611198906,0,2.5649493574615367,4.07753744390572,2.6390573296152584,5.111987788356544,2.3978952727983707,3.5553480614894135,0.6931471805599453,2.772588722239781,0
Arghakhanchi,2013,505,2013,553,946,891329976,426446815,320,226,7,0,14,87,27,305,15,85,0,19,1,6.317164686747284,6.853299093186078,20.608225261431144,19.870998218410044,5.771441123130016,5.424950017481403,2.0794415416798357,0,2.70805020110221,4.477336814478207,3.332204510175204,5.723585101952381,2.772588722239781,4.454347296253507,0,2.995732273553991,0.6931471805599453
Arghakhanchi,2014,505,2014,507,941,388974396,434692414,275,224,8,0,29,54,31,288,13,65,0,27,0,6.230481447578482,6.848005274576363,19.779024081935937,19.890149246991513,5.62040086571715,5.41610040220442,2.1972245773362196,0,3.4011973816621555,4.007333185232471,3.4657359027997265,5.666426688112432,2.6390573296152584,4.189654742026425,0,3.332204510175204,0
Arghakhanchi,2015,505,2015,593,1004,796381800,659114233,369,217,7,0,33,88,63,283,18,83,2,23,0,6.386879319362645,6.912742820493176,20.495589278311094,20.30640742190567,5.91350300563827,5.384495062789089,2.0794415416798357,0,3.5263605246161616,4.48863636973214,4.1588830833596715,5.648974238161206,2.9444389791664403,4.430816798843313,1.0986122886681098,3.1780538303479458,0
Arghakhanchi,2016,505,2016,727,1438,597512244,1509768823,472,231,24,0,41,87,71,367,31,97,1,32,0,6.590301048196686,7.271703706887368,20.208285335283797,21.13522237936401,6.159095388491933,5.44673737166631,3.2188758248682006,0,3.7376696182833684,4.477336814478207,4.276666119016055,5.908082938168931,3.4657359027997265,4.584967478670572,0.6931471805599453,3.4965075614664802,0
Arghakhanchi,2017,505,2017,1010,1824,2201141472,2297614880,630,369,10,1,22,122,61,540,23,202,0,39,1,6.918695219020472,7.509335266016592,21.51224191411749,21.555137413555563,6.447305862541213,5.91350300563827,2.3978952727983707,0.6931471805599453,3.1354942159291497,4.812184355372417,4.127134385045092,6.293419278846481,3.1780538303479458,5.313205979041787,0,3.6888794541139363,0.6931471805599453
Arghakhanchi,2018,505,2018,61,178,100544568,51443886,40,17,4,0,6,9,3,32,1,6,1,3,0,4.127134385045092,5.187385805840755,18.426111659795293,17.75600219880245,3.713572066704308,2.8903717578961645,1.6094379124341003,0,1.9459101490553132,2.302585092994046,1.3862943611198906,3.4965075614664802,0.6931471805599453,1.9459101490553132,0.6931471805599453,1.3862943611198906,0
Baglung,1980,411,1980,10,147,44715540,61532201,0,5,5,0,6,2,1,0,0,0,1,0,0,2.3978952727983707,4.997212273764115,17.61583167253749,17.93507120549709,0,1.791759469228055,1.791759469228055,0,1.9459101490553132,1.0986122886681098,0.6931471805599453,0,0,0,0.6931471805599453,0,0
Baglung,1981,411,1981,11,62,35975676,15550000,3,4,4,0,6,0,4,1,0,0,0,0,0,2.4849066497880004,4.143134726391533,17.398353629184683,16.559571260898196,1.3862943611198906,1.6094379124341003,1.6094379124341003,0,1.9459101490553132,0,1.6094379124341003,0.6931471805599453,0,0,0,0,0
Baglung,1982,411,1982,19,103,22279320,18833290,2,15,2,0,11,2,2,2,0,1,0,1,0,2.995732273553991,4.6443908991413725,16.919169496795945,16.75113665965842,1.0986122886681098,2.772588722239781,1.0986122886681098,0,2.4849066497880004,1.0986122886681098,1.0986122886681098,1.0986122886681098,0,0.6931471805599453,0,0.6931471805599453,0
Baglung,1983,411,1983,31,150,28409088,53538500,6,21,4,0,7,5,7,8,0,2,1,1,0,3.4657359027997265,5.017279836814924,17.162219687142358,17.79591159790585,1.9459101490553132,3.091042453358316,1.6094379124341003,0,2.0794415416798357,1.791759469228055,2.0794415416798357,2.1972245773362196,0,1.0986122886681098,0.6931471805599453,0.6931471805599453,0
Baglung,1984,411,1984,21,173,70254120,90492148,3,15,2,1,11,4,1,4,0,0,1,0,0,3.091042453358316,5.159055299214529,18.067629526379296,18.32077365352582,1.3862943611198906,2.772588722239781,1.0986122886681098,0.6931471805599453,2.4849066497880004,1.6094379124341003,0.6931471805599453,1.6094379124341003,0,0,0.6931471805599453,0,0
Baglung,1985,411,1985,29,147,5280662436,59701673,2,22,5,0,15,5,0,4,0,0,3,2,0,3.4011973816621555,4.997212273764115,22.38731738834797,17.904870618170715,1.0986122886681098,3.1354942159291497,1.791759469228055,0,2.772588722239781,1.791759469228055,0,1.6094379124341003,0,0,1.3862943611198906,1.0986122886681098,0
Baglung,1986,411,1986,26,133,49830996,77187412,5,18,3,0,18,4,0,3,0,1,0,0,0,3.295836866004329,4.897839799950911,17.72414777808472,18.16174695766043,1.791759469228055,2.9444389791664403,1.3862943611198906,0,2.9444389791664403,1.6094379124341003,0,1.3862943611198906,0,0.6931471805599453,0,0,0
Baglung,1987,411,1987,25,108,16861836,65283300,7,15,3,0,9,4,1,9,0,0,1,1,0,3.258096538021482,4.6913478822291435,16.64056346071183,17.994246834130884,2.0794415416798357,2.772588722239781,1.3862943611198906,0,2.302585092994046,1.6094379124341003,0.6931471805599453,2.302585092994046,0,0,0.6931471805599453,0.6931471805599453,0
Baglung,1988,411,1988,65,370,50388876,88085359,5,50,10,0,31,7,3,11,1,2,3,7,0,4.189654742026425,5.916202062607435,17.73528101424055,18.293816902296484,1.791759469228055,3.9318256327243257,2.3978952727983707,0,3.4657359027997265,2.0794415416798357,1.3862943611198906,2.4849066497880004,0.6931471805599453,1.0986122886681098,1.3862943611198906,2.0794415416798357,0
Baglung,1989,411,1989,53,259,2913296064,165825321,7,41,5,0,35,6,4,7,0,0,0,0,1,3.9889840465642745,5.560681631015528,21.792550945529825,18.92644551518013,2.0794415416798357,3.7376696182833684,1.791759469228055,0,3.58351893845611,1.9459101490553132,1.6094379124341003,2.0794415416798357,0,0,0,0,0.6931471805599453
Baglung,1990,411,1990,34,186,534629100,2554023641,11,19,4,0,22,3,2,5,0,0,0,2,0,3.5553480614894135,5.231108616854587,20.097083795279215,21.66093585136591,2.4849066497880004,2.995732273553991,1.6094379124341003,0,3.1354942159291497,1.3862943611198906,1.0986122886681098,1.791759469228055,0,0,0,1.0986122886681098,0
Baglung,1991,411,1991,38,235,59501856,200947320,5,28,5,0,16,4,1,9,2,3,0,3,0,3.6635616461296463,5.4638318050256105,17.90151808011287,19.11855334709607,1.791759469228055,3.367295829986474,1.791759469228055,0,2.833213344056216,1.6094379124341003,0.6931471805599453,2.302585092994046,1.0986122886681098,1.3862943611198906,0,1.3862943611198906,0
Baglung,1992,411,1992,54,372,792144696,217890908,8,39,6,1,24,4,5,9,3,3,1,5,0,4.007333185232471,5.921578419643816,20.490254631323733,19.19950507807158,2.1972245773362196,3.6888794541139363,1.9459101490553132,0.6931471805599453,3.2188758248682006,1.6094379124341003,1.791759469228055,2.302585092994046,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.791759469228055,0
Baglung,1993,411,1993,99,248,70087128,122184921,28,71,0,0,19,13,5,47,1,9,1,4,0,4.605170185988092,5.517452896464707,18.065249726016784,18.62104620920015,3.367295829986474,4.276666119016055,0,0,2.995732273553991,2.6390573296152584,1.791759469228055,3.871201010907891,0.6931471805599453,2.302585092994046,0.6931471805599453,1.6094379124341003,0
Baglung,1994,411,1994,58,263,158375844,82411570,20,33,4,1,20,4,2,10,2,0,0,20,0,4.07753744390572,5.575949103146316,18.880481532029386,18.22723640977835,3.044522437723423,3.5263605246161616,1.6094379124341003,0.6931471805599453,3.044522437723423,1.6094379124341003,1.0986122886681098,2.3978952727983707,1.0986122886681098,0,0,3.044522437723423,0
Baglung,1995,411,1995,108,551,367391196,1252517278,16,77,15,0,40,6,10,26,1,4,0,21,0,4.6913478822291435,6.313548046277095,19.721937770196952,20.948421186436917,2.833213344056216,4.356708826689592,2.772588722239781,0,3.713572066704308,1.9459101490553132,2.3978952727983707,3.295836866004329,0.6931471805599453,1.6094379124341003,0,3.091042453358316,0
Baglung,1996,411,1996,73,321,74884320,107522396,17,49,7,0,29,2,4,17,2,3,3,13,0,4.30406509320417,5.7745515455444085,18.131455094131095,18.4932097280174,2.8903717578961645,3.912023005428146,2.0794415416798357,0,3.4011973816621555,1.0986122886681098,1.6094379124341003,2.8903717578961645,1.0986122886681098,1.3862943611198906,1.3862943611198906,2.6390573296152584,0
Baglung,1997,411,1997,119,642,438870816,536538253,30,75,13,1,19,10,10,27,15,7,11,20,0,4.787491742782046,6.466144724237619,19.89971566121975,20.100648420382193,3.4339872044851463,4.330733340286331,2.6390573296152584,0.6931471805599453,2.995732273553991,2.3978952727983707,2.3978952727983707,3.332204510175204,2.772588722239781,2.0794415416798357,2.4849066497880004,3.044522437723423,0
Baglung,1998,411,1998,131,524,471872952,330095666,41,80,9,1,23,19,7,49,3,9,1,20,0,4.882801922586371,6.263398262591624,19.972220339944908,19.614893070411913,3.7376696182833684,4.394449154672439,2.302585092994046,0.6931471805599453,3.1780538303479458,2.995732273553991,2.0794415416798357,3.912023005428146,1.3862943611198906,2.302585092994046,0.6931471805599453,3.044522437723423,0
Baglung,1999,411,1999,85,512,133051716,1713094419,24,53,6,2,9,9,7,30,3,7,1,18,1,4.454347296253507,6.240275845170769,18.706248460227666,21.261567174442447,3.2188758248682006,3.9889840465642745,1.9459101490553132,1.0986122886681098,2.302585092994046,2.302585092994046,2.0794415416798357,3.4339872044851463,1.3862943611198906,2.0794415416798357,0.6931471805599453,2.9444389791664403,0.6931471805599453
Baglung,2000,411,2000,94,400,455799936,274708552,37,47,9,1,11,17,10,27,3,4,0,20,2,4.553876891600541,5.993961427306569,19.937564536557332,19.431221286365286,3.6375861597263857,3.871201010907891,2.302585092994046,0.6931471805599453,2.4849066497880004,2.8903717578961645,2.3978952727983707,3.332204510175204,1.3862943611198906,1.6094379124341003,0,3.044522437723423,1.0986122886681098
Baglung,2001,411,2001,96,389,147886212,188511936,30,62,3,1,6,16,8,42,3,7,0,13,1,4.574710978503383,5.966146739123692,18.811953704945118,19.054671889107265,3.4339872044851463,4.143134726391533,1.3862943611198906,0.6931471805599453,1.9459101490553132,2.833213344056216,2.1972245773362196,3.7612001156935624,1.3862943611198906,2.0794415416798357,0,2.6390573296152584,0.6931471805599453
Baglung,2002,411,2002,93,362,161619276,138421306,26,59,7,1,9,12,7,48,4,6,0,7,0,4.543294782270004,5.8944028342648505,18.900753985303314,18.74581254161054,3.295836866004329,4.0943445622221,2.0794415416798357,0.6931471805599453,2.302585092994046,2.5649493574615367,2.0794415416798357,3.8918202981106265,1.6094379124341003,1.9459101490553132,0,2.0794415416798357,0
Baglung,2003,411,2003,222,683,328941000,5648700738,63,146,13,0,7,27,20,122,3,23,0,20,0,5.407171771460119,6.52795791762255,19.611388964380932,22.45469139796132,4.1588830833596715,4.990432586778736,2.6390573296152584,0,2.0794415416798357,3.332204510175204,3.044522437723423,4.812184355372417,1.3862943611198906,3.1780538303479458,0,3.044522437723423,0
Baglung,2004,411,2004,80,310,110308548,284704697,20,54,6,0,19,14,6,26,2,8,0,5,0,4.394449154672439,5.739792912179234,18.51879198801987,19.466963053692727,3.044522437723423,4.007333185232471,1.9459101490553132,0,2.995732273553991,2.70805020110221,1.9459101490553132,3.295836866004329,1.0986122886681098,2.1972245773362196,0,1.791759469228055,0
Baglung,2005,411,2005,168,675,284275176,260511723,45,112,9,2,23,22,20,67,5,20,0,11,0,5.1298987149230735,6.516193076042964,19.4654532601114,19.378158423903123,3.828641396489095,4.727387818712341,2.302585092994046,1.0986122886681098,3.1780538303479458,3.1354942159291497,3.044522437723423,4.219507705176107,1.791759469228055,3.044522437723423,0,2.4849066497880004,0
Baglung,2006,411,2006,156,636,371420880,423337512,46,96,12,2,18,19,17,64,5,16,1,16,0,5.056245805348308,6.456769655572163,19.73284642770418,19.863680321928406,3.8501476017100584,4.574710978503383,2.5649493574615367,1.0986122886681098,2.9444389791664403,2.995732273553991,2.8903717578961645,4.174387269895637,1.791759469228055,2.833213344056216,0.6931471805599453,2.833213344056216,0
Baglung,2007,411,2007,290,1259,597726084,1424716991,95,172,22,1,43,30,28,117,18,33,1,19,1,5.673323267171493,7.138866999945524,20.20864315513765,21.077239028837752,4.564348191467836,5.153291594497779,3.1354942159291497,0.6931471805599453,3.784189633918261,3.4339872044851463,3.367295829986474,4.770684624465665,2.9444389791664403,3.5263605246161616,0.6931471805599453,2.995732273553991,0.6931471805599453
Baglung,2008,411,2008,371,1237,7139130876,576914252,97,254,19,1,39,43,32,180,16,43,0,18,0,5.918893854273146,7.121252453244542,22.68885687997834,20.17320420511017,4.584967478670572,5.541263545158426,2.995732273553991,0.6931471805599453,3.6888794541139363,3.784189633918261,3.4965075614664802,5.198497031265826,2.833213344056216,3.784189633918261,0,2.9444389791664403,0
Baglung,2009,411,2009,203,1359,2331096192,457080509,66,119,14,4,36,27,18,81,13,9,0,18,1,5.318119993844216,7.215239978730097,21.569604462986845,19.940370104020584,4.204692619390966,4.787491742782046,2.70805020110221,1.6094379124341003,3.6109179126442243,3.332204510175204,2.9444389791664403,4.406719247264253,2.6390573296152584,2.302585092994046,0,2.9444389791664403,0.6931471805599453
Baglung,2010,411,2010,237,851,842428104,408623424,72,146,18,1,15,43,25,98,16,16,0,22,2,5.472270673671475,6.747586526829315,20.551798881237954,19.8283045686115,4.290459441148391,4.990432586778736,2.9444389791664403,0.6931471805599453,2.772588722239781,3.784189633918261,3.258096538021482,4.59511985013459,2.833213344056216,2.833213344056216,0,3.1354942159291497,1.0986122886681098
Baglung,2011,411,2011,446,1453,980568588,2485941038,126,306,13,1,34,79,30,218,19,45,1,20,0,6.102558594613569,7.282073658093465,20.703643154239234,21.63391711253726,4.844187086458591,5.726847747587197,2.6390573296152584,0.6931471805599453,3.5553480614894135,4.382026634673881,3.4339872044851463,5.389071729816501,2.995732273553991,3.828641396489095,0.6931471805599453,3.044522437723423,0
Baglung,2012,411,2012,453,1299,1004354976,9008983655,126,311,15,1,23,65,34,232,28,54,1,16,0,6.118097198041348,7.170119543449628,20.727611358476373,22.921488100428256,4.844187086458591,5.7430031878094825,2.772588722239781,0.6931471805599453,3.1780538303479458,4.189654742026425,3.5553480614894135,5.4510384535657,3.367295829986474,4.007333185232471,0.6931471805599453,2.833213344056216,0
Baglung,2013,411,2013,615,1435,1633613592,4689902046,207,394,14,0,22,77,40,367,19,67,0,23,0,6.423246963533519,7.269616749608169,21.21406032622644,22.268677533685427,5.337538079701318,5.978885764901122,2.70805020110221,0,3.1354942159291497,4.356708826689592,3.713572066704308,5.908082938168931,2.995732273553991,4.219507705176107,0,3.1780538303479458,0
Baglung,2014,411,2014,575,2100,776536920,11405631404,193,361,19,2,27,69,43,300,15,80,0,41,0,6.3561076606958915,7.650168700845001,20.470354747394314,23.157373053272213,5.267858159063328,5.8916442118257715,2.995732273553991,1.0986122886681098,3.332204510175204,4.248495242049359,3.784189633918261,5.707110264748875,2.772588722239781,4.394449154672439,0,3.7376696182833684,0
