dataset,outcome,label,group,scaling,lag,model,variant,beta,se,p,sig,mean_y,sd_y,n,n_unit
nec_cs,share_firms_size_medium_10_50,NEC: share medium (10-50),nec_scale,raw,2,M2,baseline,2.1453166680605873e-4,2.157247568041491e-4,0.32332487980679014,NA,0.04218430838931957,0.018300990788992878,75,75
nec_cs,share_firms_size_medium_10_50,NEC: share medium (10-50),nec_scale,raw,2,M3,baseline,-7.176788461003703e-4,3.2076937022831355e-4,0.02840240679183102,**,0.04218430838931957,0.018300990788992878,75,75
nec_cs,share_firms_size_medium_10_50,NEC: share medium (10-50),nec_scale,raw,2,M4,baseline,-6.479446325182874e-4,4.544839285860626e-4,0.15874812832801594,NA,0.04218430838931957,0.018300990788992878,75,75
nec_cs,share_firms_size_medium_10_50,NEC: share medium (10-50),nec_scale,raw,3,M2,baseline,2.2163685056216052e-4,2.154220113603516e-4,0.3069943159559031,NA,0.04218430838931957,0.018300990788992878,75,75
nec_cs,share_firms_size_medium_10_50,NEC: share medium (10-50),nec_scale,raw,3,M3,baseline,-7.115578394817892e-4,3.198863529769784e-4,0.02930141194075456,**,0.04218430838931957,0.018300990788992878,75,75
nec_cs,share_firms_size_medium_10_50,NEC: share medium (10-50),nec_scale,raw,3,M4,baseline,-6.420151559087821e-4,4.55978602823139e-4,0.16389772832470265,NA,0.04218430838931957,0.018300990788992878,75,75
nec_cs,share_firms_size_medium_10_50,NEC: share medium (10-50),nec_scale,raw,5,M2,baseline,-1.4753828104309787e-4,2.203630783483926e-4,0.5053029680742174,NA,0.04218430838931957,0.018300990788992878,75,75
nec_cs,share_firms_size_medium_10_50,NEC: share medium (10-50),nec_scale,raw,5,M3,baseline,7.644108459899668e-4,3.310300119996335e-4,0.02384672817558199,**,0.04218430838931957,0.018300990788992878,75,75
nec_cs,share_firms_size_medium_10_50,NEC: share medium (10-50),nec_scale,raw,5,M4,baseline,6.795967223741769e-4,4.488144346451157e-4,0.13482180948326933,NA,0.04218430838931957,0.018300990788992878,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,lin,0,M2,baseline,0.00450788415278573,0.00945711171229594,0.6350434377998552,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,lin,0,M3,baseline,0.00203598143067752,0.00941087052691572,0.829340328213061,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,lin,0,M4,baseline,-0.00573314326549198,0.01019100081328872,0.5756634551597366,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,lin,1,M2,baseline,0.00441294293992527,0.00946508187114335,0.6424555423095045,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,lin,1,M3,baseline,0.00192501500137088,0.00940576936984852,0.8384208399499117,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,lin,1,M4,baseline,-0.00581192841810496,0.01019692205943413,0.5706636334719393,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,lin,2,M2,baseline,0.00442880393562391,0.00945247519383227,0.6408183567352703,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,lin,2,M3,baseline,0.00197999747015281,0.00939876044842612,0.8337514965720675,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,lin,2,M4,baseline,-0.00578750593030839,0.01019188535936456,0.5720902625924291,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,lin,3,M2,baseline,0.00471859837767585,0.00942594190617747,0.6181815974129613,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,lin,3,M3,baseline,0.00239371375445243,0.00941119958415522,0.7999624224063226,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,lin,3,M4,baseline,-0.00559067552744888,0.01018286666329881,0.5848676454316092,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,lin,5,M2,baseline,-0.00245543146262275,0.00974547631462045,0.8017928725199039,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,lin,5,M3,baseline,4.683213042651624e-4,0.0095450670325519,0.9610058760029196,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,lin,5,M4,baseline,0.00701471846045537,0.01017012159322264,0.49281423733526,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,log,0,M2,baseline,0.00135957492016741,0.00885149415159328,0.8783561288035759,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,log,0,M3,baseline,1.621085291049094e-5,0.00932232982163387,0.998617414221712,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,log,0,M4,baseline,-0.00920796865066645,0.00994305047647849,0.35783488806915986,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,log,1,M2,baseline,0.00125087302750135,0.00884786198316393,0.8879679389595506,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,log,1,M3,baseline,-9.33063294835156e-5,0.00931252482132588,0.992033873485048,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,log,1,M4,baseline,-0.00928543160075443,0.00995270807804296,0.3542957615802683,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,log,2,M2,baseline,0.00126182077213055,0.00883367198185384,0.8868138356329622,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,log,2,M3,baseline,-5.5684016214339405e-5,0.0092995389514025709,0.9952392277282032,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,log,2,M4,baseline,-0.00931063340171262,0.00994642158668946,0.35269758509119686,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,log,3,M2,baseline,0.00160216467752958,0.00882400057621681,0.8564311937874783,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,log,3,M3,baseline,3.618982882090879e-4,0.00930105331338578,0.9690718326053974,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,log,3,M4,baseline,-0.00926319561006313,0.00991885934543864,0.35381328121548017,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,log,5,M2,baseline,7.734362100531528e-4,0.00926540011741549,0.9337049137100578,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,log,5,M3,baseline,0.00247142772158014,0.0095858850603879,0.7972920666236429,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,log,5,M4,baseline,0.00924867868085866,0.00987363420895943,0.3523778849858443,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,raw,0,M2,baseline,-0.00194206437213425,0.00131535933550559,0.14418318306743053,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,raw,0,M3,baseline,4.509632242439051e-4,0.00208447702509131,0.8293403282130606,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,raw,0,M4,baseline,-0.00126987247187129,0.00225727333058413,0.5756634551597316,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,raw,1,M2,baseline,-0.00196831605658061,0.00131475168161134,0.13873816815985435,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,raw,1,M3,baseline,4.263845232848106e-4,0.00208334713549423,0.838420839949901,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,raw,1,M4,baseline,-0.00128732312535446,0.00225858486722837,0.5706636334719346,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,raw,2,M2,baseline,-0.00194604109972873,0.00131487992274152,0.14323197303288387,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,raw,2,M3,baseline,4.38562960192488e-4,0.00208179468233551,0.83375149657207,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,raw,2,M4,baseline,-0.00128191362422897,0.00225746925464531,0.5720902625924124,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,raw,3,M2,baseline,-0.0018285268582474,0.0013217004416145,0.1707968117493034,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,raw,3,M3,baseline,5.301997632982565e-4,0.00208454991019304,0.7999624224063204,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,raw,3,M4,baseline,-0.0012383163341136,0.00225547164298001,0.584867645431594,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,raw,5,M2,baseline,0.00258830244980367,0.00140176523437266,0.06893549497102208,*,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,raw,5,M3,baseline,1.0373163633584006e-4,0.00211420111193813,0.9610058760029128,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_micro_1,NEC: share micro (1 worker),nec_scale,raw,5,M4,baseline,0.00155373718366253,0.00225264865166575,0.4928142373352714,NA,0.37340937239038224,0.08125351283710157,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,lin,0,M2,baseline,-7.955692171875476e-5,0.00887830693642963,0.9928751772287656,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,lin,0,M3,baseline,0.00184311384039856,0.0091035151597671,0.8401347795954067,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,lin,0,M4,baseline,0.00903737383842553,0.00954446816920268,0.34721175025511397,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,lin,1,M2,baseline,2.2078782828952948e-5,0.00888328982502289,0.998023790485945,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,lin,1,M3,baseline,0.00196301245184907,0.00909775143799947,0.8297865075204587,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,lin,1,M4,baseline,0.00912599565508223,0.00955012675733616,0.3428205107705644,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,lin,2,M2,baseline,-6.514655437801255e-7,0.00887478572452075,0.9999416332223492,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,lin,2,M3,baseline,0.0019044319120976,0.00909310441726299,0.8347069412978563,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,lin,2,M4,baseline,0.00910034780657,0.00954377951731786,0.3438506739302878,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,lin,3,M2,baseline,-3.174501965461043e-4,0.00886747814728035,0.9715413973643322,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,lin,3,M3,baseline,0.00146035198102202,0.00911860770758421,0.8732170795497634,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,lin,3,M4,baseline,0.00887257147890825,0.00952821718681011,0.3552015714173552,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,lin,5,M2,baseline,-0.00211569839132497,0.00910113549337246,0.8168361425184238,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,lin,5,M3,baseline,-0.00457833079185925,0.00921925241105348,0.6210014425568474,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,lin,5,M4,baseline,-0.01047976042075986,0.00956841143937517,0.2774507945946589,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,log,0,M2,baseline,0.00212105975644829,0.00833409832569489,0.7998318489023205,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,log,0,M3,baseline,0.00316731599044772,0.0088399973617093,0.7211865884041389,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,log,0,M4,baseline,0.01011466426635551,0.00924892801029054,0.27816505486496734,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,log,1,M2,baseline,0.00224021729736369,0.00832889441092017,0.7887225180142367,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,log,1,M3,baseline,0.00329037242814094,0.00882998517738924,0.7105292844318476,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,log,1,M4,baseline,0.01021367780882518,0.00926127374145904,0.27416434949258583,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,log,2,M2,baseline,0.00221878366695054,0.00831965254276347,0.7904687489431207,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,log,2,M3,baseline,0.00324509554602616,0.00882045125677009,0.7140379867292912,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,log,2,M4,baseline,0.01022900659770026,0.00925330437544215,0.2730423414870454,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,log,3,M2,baseline,0.00182787486210693,0.00833480534267548,0.8270320256322325,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,log,3,M3,baseline,0.00277644425341282,0.00884052218055753,0.7543972749583039,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,log,3,M4,baseline,0.01009629687632141,0.00921097157212387,0.2770724371349784,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,log,5,M2,baseline,-0.00455671477920041,0.00874128921907695,0.603767054105497,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,log,5,M3,baseline,-0.0059960598515002,0.00914232316434802,0.5140356882423008,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,log,5,M4,baseline,-0.01064017067162074,0.0092939850690305,0.25647152364635145,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,raw,0,M2,baseline,0.00172487638330573,0.00129158930615841,0.1859298038895301,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,raw,0,M3,baseline,4.082436841470107e-4,0.00201639881707353,0.8401347795954086,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,raw,0,M4,baseline,0.00200174873084063,0.00211406846566608,0.34721175025513396,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,raw,1,M2,baseline,0.00175229114910695,0.00129080883584837,0.178857740037515,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,raw,1,M3,baseline,4.348008342208642e-4,0.00201512217156351,0.8297865075204627,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,raw,1,M4,baseline,0.00202137817321943,0.00211532182442016,0.3428205107705863,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,raw,2,M2,baseline,0.00172962301958593,0.0012911978276836,0.184604970371664,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,raw,2,M3,baseline,4.2182543636789735e-4,0.00201409287167752,0.834706941297864,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,raw,2,M4,baseline,0.0020156972587053,0.00211391593152717,0.34385067393031776,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,raw,3,M2,baseline,0.00160440029820808,0.00130028383721837,0.221258457287268,NA,0.5815556448080867,0.07380487293180465,75,75
nec_cs,share_firms_size_small_2_9,NEC: share small (2-9),nec_scale,raw,3,M3,baseline,3.234631848648786e-4,0.00201974176702539,0.873217079549756,NA,0.5815556448080867,0.07380487293180465,75,75
