"district_rename","country","year","Gender","total_migrants"
"BAITADI","Japan",2024,"Female",2
"BAITADI","Japan",2024,"Male",7
"BAITADI","Jordan",2015,"Female",1
"BAITADI","Jordan",2016,"Female",2
"BAITADI","Jordan",2016,"Male",2
"BAITADI","Jordan",2017,"Female",6
"BAITADI","Jordan",2018,"Male",1
"BAITADI","Jordan",2019,"Female",3
"BAITADI","Jordan",2022,"Female",2
"BAITADI","Jordan",2022,"Male",3
"BAITADI","Jordan",2023,"Male",2
"BAITADI","Jordan",2024,"Female",2
"BAITADI","Kenya",2020,"Male",1
"BAITADI","Kenya",2023,"Male",1
"BAITADI","Kuwait",2010,"Male",8
"BAITADI","Kuwait",2011,"Female",3
"BAITADI","Kuwait",2011,"Male",20
"BAITADI","Kuwait",2012,"Female",3
"BAITADI","Kuwait",2012,"Male",11
"BAITADI","Kuwait",2013,"Female",3
"BAITADI","Kuwait",2013,"Male",21
"BAITADI","Kuwait",2014,"Female",2
"BAITADI","Kuwait",2014,"Male",28
"BAITADI","Kuwait",2015,"Female",1
"BAITADI","Kuwait",2015,"Male",32
"BAITADI","Kuwait",2016,"Female",3
"BAITADI","Kuwait",2016,"Male",31
"BAITADI","Kuwait",2017,"Male",51
"BAITADI","Kuwait",2018,"Female",1
"BAITADI","Kuwait",2018,"Male",56
"BAITADI","Kuwait",2019,"Female",2
"BAITADI","Kuwait",2019,"Male",50
"BAITADI","Kuwait",2020,"Male",8
"BAITADI","Kuwait",2021,"Male",6
"BAITADI","Kuwait",2022,"Female",17
"BAITADI","Kuwait",2022,"Male",202
"BAITADI","Kuwait",2023,"Female",49
"BAITADI","Kuwait",2023,"Male",188
"BAITADI","Kuwait",2024,"Female",25
"BAITADI","Kuwait",2024,"Male",106
"BAITADI","Lebanon",2013,"Male",1
"BAITADI","Lebanon",2014,"Male",2
"BAITADI","Lebanon",2017,"Male",1
"BAITADI","Libya",2009,"Male",4
"BAITADI","Macao SAR China",2011,"Male",1
"BAITADI","Macao SAR China",2012,"Male",3
"BAITADI","Macao SAR China",2013,"Male",3
"BAITADI","Macao SAR China",2014,"Male",6
"BAITADI","Macao SAR China",2015,"Female",1
"BAITADI","Macao SAR China",2015,"Male",4
"BAITADI","Macao SAR China",2016,"Male",3
"BAITADI","Macao SAR China",2017,"Male",4
"BAITADI","Macao SAR China",2018,"Male",2
"BAITADI","Macao SAR China",2019,"Male",4
"BAITADI","Macao SAR China",2020,"Male",1
"BAITADI","Macao SAR China",2023,"Female",1
"BAITADI","Macao SAR China",2023,"Male",9
"BAITADI","Macao SAR China",2024,"Female",1
"BAITADI","Macao SAR China",2024,"Male",3
"BAITADI","Malaysia",2009,"Male",72
"BAITADI","Malaysia",2010,"Female",1
"BAITADI","Malaysia",2010,"Male",370
"BAITADI","Malaysia",2011,"Male",288
"BAITADI","Malaysia",2012,"Female",2
"BAITADI","Malaysia",2012,"Male",555
"BAITADI","Malaysia",2013,"Female",4
"BAITADI","Malaysia",2013,"Male",1123
"BAITADI","Malaysia",2014,"Female",5
"BAITADI","Malaysia",2014,"Male",1659
"BAITADI","Malaysia",2015,"Female",7
"BAITADI","Malaysia",2015,"Male",1002
"BAITADI","Malaysia",2016,"Female",3
"BAITADI","Malaysia",2016,"Male",417
"BAITADI","Malaysia",2017,"Female",2
"BAITADI","Malaysia",2017,"Male",720
"BAITADI","Malaysia",2018,"Female",3
"BAITADI","Malaysia",2018,"Male",460
"BAITADI","Malaysia",2019,"Male",301
