hhid,year,member_id,wt_hh,vmun_code,lgname,district77,district_name,is_internal,is_international,dest_india,dest_gulf,dest_malaysia,dest_other_country,s11q02b_raw,s11q02d_raw,s11q02a_raw,migrant_male,migrant_female,migrant_third_gender,migrant_age,months_away,long_term_migrant,reason_work,reason_education,reason_family,reason_disaster,earning_primary_rs,earning_secondary_rs,earning_total_rs,has_secondary_job,remit_sent_flag,remit_amount_rs,remit_freq_per_year,remit_via_formal,remit_via_informal,remit_via_bank_ime,remit_via_friends,remit_via_hundi,remit_via_other,remit_use_consumption,remit_use_human_capital,remit_use_business_investment,remit_use_land_housing,remit_use_investment_any,remit_use_debt,mig_cost_any,mig_cost_rs,mig_cost_loan_flag,cost_to_monthly_earning_ratio
2504,2018,30648,585.5533447265625,10102,Mikwakhola Gaunpalika,Taplejung,Taplejung,0,1,1,0,0,0,India,,,1,0,0,14,61,1,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,5500,0,
2504,2018,30647,585.5533447265625,10102,Mikwakhola Gaunpalika,Taplejung,Taplejung,0,1,1,0,0,0,India,,,1,0,0,16,61,1,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,5000,0,
2507,2016,13556,631.615234375,40807,Madhyabindu Nagarpalika,Nawalparasi East,Nawalparasi,0,1,0,1,0,0,United Arab Emirates,,,1,0,0,22,4,0,1,0,0,0,40000,0,40000,,1,120000,2,1,0,1,0,0,0,1,0,0,0,0,1,1,100000,1,2.5
2507,2017,13556,631.615234375,40807,Madhyabindu Nagarpalika,Nawalparasi East,Nawalparasi,0,1,0,1,0,0,United Arab Emirates,,,1,0,0,23,17,0,1,0,0,0,30000,0,30000,,1,300000,3,1,0,1,0,0,0,0,0,0,0,0,0,1,150000,1,5
2507,2018,13556,631.615234375,40807,Madhyabindu Nagarpalika,Nawalparasi East,Nawalparasi,0,1,0,1,0,0,United Arab Emirates,,,1,0,0,24,29,1,1,0,0,0,40000,0,40000,,1,250000,5,1,0,1,0,0,0,1,0,0,0,0,1,1,80000,1,2
2508,2016,30651,666.9111328125,51003,Tulsipur Sub-Metropolitian City,Dang,Dang,1,0,0,0,0,0,,,Banke,1,0,0,28,12,0,0,0,0,0,15000,0,15000,,1,35000,3,0,1,0,1,0,0,1,1,0,0,0,0,0,0,,0
2508,2017,30651,666.9111328125,51003,Tulsipur Sub-Metropolitian City,Dang,Dang,1,0,0,0,0,0,,,Banke,1,0,0,29,25,1,0,0,0,0,25000,0,25000,,1,150000,3,0,1,0,1,0,0,0,1,0,0,0,0,1,1000,0,0.04
2508,2018,30651,666.9111328125,51003,Tulsipur Sub-Metropolitian City,Dang,Dang,1,0,0,0,0,0,,,Banke,1,0,0,30,37,1,1,0,0,0,17000,0,17000,,1,100000,3,0,1,0,1,0,0,1,1,0,0,0,1,1,2000,0,0.11764705882352941
2509,2016,13567,547.52593994140625,70405,Dasharathchand Municipality,Baitadi,Baitadi,0,1,1,0,0,0,India,,,1,0,0,8,1,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,0,0,,
2509,2016,288,547.52593994140625,70405,Dasharathchand Municipality,Baitadi,Baitadi,0,1,1,0,0,0,India,,,0,1,0,4,1,0,0,1,1,0,0,0,0,,0,0,,,,,,,,,,,,,,0,0,,
2509,2016,13565,547.52593994140625,70405,Dasharathchand Municipality,Baitadi,Baitadi,0,1,1,0,0,0,India,,,1,0,0,33,1,0,1,0,0,0,10000,0,10000,,0,0,,,,,,,,,,,,,,1,1000,0,0.1
2509,2016,13566,547.52593994140625,70405,Dasharathchand Municipality,Baitadi,Baitadi,0,1,1,0,0,0,India,,,0,1,0,28,1,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1000,0,
2509,2017,13566,547.52593994140625,70405,Dasharathchand Municipality,Baitadi,Baitadi,0,1,1,0,0,0,India,,,0,1,0,29,14,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1000,0,
2509,2017,13567,547.52593994140625,70405,Dasharathchand Municipality,Baitadi,Baitadi,0,1,1,0,0,0,India,,,1,0,0,9,14,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,1,600,0,
2509,2017,288,547.52593994140625,70405,Dasharathchand Municipality,Baitadi,Baitadi,0,1,1,0,0,0,India,,,0,1,0,7,14,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,0,0,,
2509,2017,13565,547.52593994140625,70405,Dasharathchand Municipality,Baitadi,Baitadi,0,1,1,0,0,0,India,,,1,0,0,34,14,0,1,0,0,0,40000,0,40000,,1,25000,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1000,0,0.025
2509,2018,288,547.52593994140625,70405,Dasharathchand Municipality,Baitadi,Baitadi,0,1,1,0,0,0,India,,,0,1,0,8,26,1,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,1,5000,0,
2509,2018,13565,547.52593994140625,70405,Dasharathchand Municipality,Baitadi,Baitadi,0,1,1,0,0,0,India,,,1,0,0,35,26,1,1,0,0,0,55000,0,55000,,1,35000,1,1,0,1,0,0,0,1,1,0,0,0,0,1,5000,0,0.09090909090909091
2509,2018,13566,547.52593994140625,70405,Dasharathchand Municipality,Baitadi,Baitadi,0,1,1,0,0,0,India,,,0,1,0,30,26,1,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,1,5000,0,
2509,2018,13567,547.52593994140625,70405,Dasharathchand Municipality,Baitadi,Baitadi,0,1,1,0,0,0,India,,,1,0,0,10,26,1,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,1,5000,0,
2512,2017,13582,547.52593994140625,70703,Mellekh Gaunpalika,Achham,Achham,1,0,0,0,0,0,,,Kailali,1,0,0,18,24,0,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,300000,1,
2512,2017,13584,547.52593994140625,70703,Mellekh Gaunpalika,Achham,Achham,1,0,0,0,0,0,,,Kailali,1,0,0,12,60,1,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,5000,0,
2512,2018,13582,547.52593994140625,70703,Mellekh Gaunpalika,Achham,Achham,1,0,0,0,0,0,,,Kailali,1,0,0,19,36,1,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,7000,0,
2512,2018,13584,547.52593994140625,70703,Mellekh Gaunpalika,Achham,Achham,1,0,0,0,0,0,,,Kailali,1,0,0,14,72,1,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,6000,0,
2513,2016,30656,754.5958251953125,50406,Malika Gaunpalika,Gulmi,Gulmi,0,1,0,0,1,0,Malayasia,,,1,0,0,25,7,0,1,0,0,0,998,0,998,,1,100000,1,1,0,1,0,0,0,1,1,0,0,0,1,1,150000,1,150.3006012024048
2513,2017,30656,754.5958251953125,50406,Malika Gaunpalika,Gulmi,Gulmi,0,1,0,0,1,0,Malayasia,,,1,0,0,26,16,0,1,0,0,0,40000,0,40000,,1,150000,3,1,0,1,0,0,0,1,1,0,0,0,1,1,150000,1,3.75
2513,2018,30656,754.5958251953125,50406,Malika Gaunpalika,Gulmi,Gulmi,0,1,0,0,1,0,Malayasia,,,1,0,0,27,28,1,1,0,0,0,20000,0,20000,,0,0,,,,,,,,,,,,,,1,120000,1,6
2514,2016,30657,898.64581298828125,11112,Birtamod Municipality,Jhapa,Jhapa,0,1,0,1,0,0,Saudi Arabia,,,1,0,0,23,15,0,1,0,0,0,80000,0,80000,,1,400000,3,1,0,1,0,0,0,0,1,0,0,0,0,1,130000,0,1.625
2514,2016,30658,898.64581298828125,11112,Birtamod Municipality,Jhapa,Jhapa,1,0,0,0,0,0,,,Jhapa,0,1,0,19,13,0,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,180000,0,
2514,2017,30658,898.64581298828125,11112,Birtamod Municipality,Jhapa,Jhapa,1,0,0,0,0,0,,,Jhapa,0,1,0,20,26,1,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,5000,1,
2514,2017,30657,898.64581298828125,11112,Birtamod Municipality,Jhapa,Jhapa,0,1,0,1,0,0,Saudi Arabia,,,1,0,0,24,28,1,1,0,0,0,998,0,998,,1,200000,3,1,0,1,0,0,0,1,0,1,0,1,0,1,150000,1,150.3006012024048
2514,2018,30657,898.64581298828125,11112,Birtamod Municipality,Jhapa,Jhapa,0,1,0,1,0,0,Saudi Arabia,,,1,0,0,25,40,1,1,0,0,0,998,0,998,,1,120000,2,1,0,1,0,0,0,1,0,0,0,0,0,1,85000,0,85.17034068136273
2514,2018,30658,898.64581298828125,11112,Birtamod Municipality,Jhapa,Jhapa,1,0,0,0,0,0,,,Jhapa,0,1,0,21,38,1,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1000,0,
2517,2016,30659,547.52593994140625,70601,Purbichouki Gaunpalika,Doti,Doti,0,1,1,0,0,0,India,,,1,0,0,24,12,0,1,0,0,0,12000,0,12000,,1,60000,2,1,0,1,0,0,0,1,0,0,0,0,0,1,4000,0,0.3333333333333333
2517,2017,30659,547.52593994140625,70601,Purbichouki Gaunpalika,Doti,Doti,0,1,1,0,0,0,India,,,1,0,0,25,25,1,1,0,0,0,24000,0,24000,,1,192000,12,1,0,1,0,0,0,1,0,0,0,0,1,1,5000,0,0.20833333333333334
2517,2018,30659,547.52593994140625,70601,Purbichouki Gaunpalika,Doti,Doti,0,1,1,0,0,0,India,,,1,0,0,26,37,1,1,0,0,0,15500,0,15500,,1,50000,2,1,0,1,0,0,0,0,0,0,0,0,0,1,5000,1,0.3225806451612903
2518,2016,30660,618.27056884765625,50206,Tribeni Gaunpalika,Rolpa,Rolpa,0,1,0,1,0,0,Saudi Arabia,,,1,0,0,35,12,0,1,0,0,0,35000,0,35000,,1,180000,6,1,0,1,0,0,0,1,0,0,0,0,1,1,150000,1,4.285714285714286
2518,2017,30660,618.27056884765625,50206,Tribeni Gaunpalika,Rolpa,Rolpa,0,0,0,0,0,0,,,,0,0,0,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,,0,,
2520,2017,13622,990.53192138671875,20413,Pipara Gaunpalika,Mahottari,Mahottari,0,1,0,1,0,0,Qatar,,,1,0,0,26,24,0,1,0,0,0,40000,0,40000,,1,100000,3,1,0,1,0,0,0,1,0,1,0,1,0,1,150000,1,3.75
2520,2018,13622,990.53192138671875,20413,Pipara Gaunpalika,Mahottari,Mahottari,0,1,0,1,0,0,Qatar,,,1,0,0,27,36,1,1,0,0,0,25000,0,25000,,1,200000,6,1,0,1,0,0,0,1,1,1,0,1,0,1,150000,1,6
2522,2016,30662,631.615234375,50807,Siyari Gaunpalika,Rupandehi,Rupandehi,1,0,0,0,0,0,,,Rupandehi,0,1,0,22,48,1,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,300,0,
2522,2016,30661,631.615234375,50807,Siyari Gaunpalika,Rupandehi,Rupandehi,0,1,0,1,0,0,Qatar,,,1,0,0,26,24,0,1,0,0,0,3000,0,3000,,1,200000,2,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,0,33.333333333333336
2522,2016,30663,631.615234375,50807,Siyari Gaunpalika,Rupandehi,Rupandehi,1,0,0,0,0,0,,,Rupandehi,0,1,0,17,48,1,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,0,0,,
2522,2017,30663,631.615234375,50807,Siyari Gaunpalika,Rupandehi,Rupandehi,1,0,0,0,0,0,,,Rupandehi,0,1,0,18,61,1,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,100,0,
2522,2017,30661,631.615234375,50807,Siyari Gaunpalika,Rupandehi,Rupandehi,0,1,0,1,0,0,Qatar,,,1,0,0,27,37,1,1,0,0,0,40000,0,40000,,1,300000,3,1,0,1,0,0,0,0,0,0,0,0,0,1,200000,1,5
2522,2017,30662,631.615234375,50807,Siyari Gaunpalika,Rupandehi,Rupandehi,1,0,0,0,0,0,,,Rupandehi,0,1,0,23,61,1,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,100,0,
2522,2018,30663,631.615234375,50807,Siyari Gaunpalika,Rupandehi,Rupandehi,1,0,0,0,0,0,,,Rolpa,0,1,0,19,7,0,1,0,0,0,18000,0,18000,,1,30000,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1000,0,0.05555555555555555
2522,2018,30662,631.615234375,50807,Siyari Gaunpalika,Rupandehi,Rupandehi,0,0,0,0,0,0,,,,0,0,0,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,,0,,
2522,2018,30661,631.615234375,50807,Siyari Gaunpalika,Rupandehi,Rupandehi,0,1,0,1,0,0,Qatar,,,1,0,0,28,49,1,1,0,0,0,45000,0,45000,,1,300000,3,1,0,1,0,0,0,1,0,0,0,0,0,1,120000,1,2.6666666666666665
2525,2016,30664,990.53192138671875,20413,Pipara Gaunpalika,Mahottari,Mahottari,0,1,0,0,1,0,Malayasia,,,1,0,0,30,10,0,1,0,0,0,30000,0,30000,,1,200000,2,1,0,1,0,0,0,0,0,0,0,0,1,1,100000,1,3.3333333333333335
2525,2017,30664,990.53192138671875,20413,Pipara Gaunpalika,Mahottari,Mahottari,0,1,0,0,1,0,Malayasia,,,1,0,0,31,23,0,1,0,0,0,40000,0,40000,,1,120000,3,1,0,1,0,0,0,1,0,0,0,0,1,1,150000,1,3.75
2525,2018,30664,990.53192138671875,20413,Pipara Gaunpalika,Mahottari,Mahottari,0,1,0,0,1,0,Malayasia,,,1,0,0,43,35,1,1,0,0,0,40000,0,40000,,1,200000,7,1,0,1,0,0,0,1,1,0,0,0,0,1,200000,1,5
2526,2017,30665,547.52593994140625,,,,,0,1,1,0,0,0,India,,,1,0,0,46,73,1,1,0,0,0,35000,0,35000,,0,0,,,,,,,,,,,,,,1,5000,1,0.14285714285714285
2526,2017,13652,547.52593994140625,,,,,0,1,1,0,0,0,India,,,1,0,0,23,23,0,1,0,0,0,25000,0,25000,,1,30000,2,1,0,1,0,0,0,1,0,0,0,0,1,1,6000,1,0.24
2526,2017,30666,547.52593994140625,,,,,0,1,1,0,0,0,India,,,0,1,0,46,73,1,1,0,0,0,20000,0,20000,,0,0,,,,,,,,,,,,,,1,5000,0,0.25
2529,2016,30667,990.53192138671875,20308,Hansapur Municipality,Dhanusha,Dhanusha,0,1,0,1,0,0,Qatar,,,1,0,0,55,38,1,1,0,0,0,35000,0,35000,,1,370000,4,1,0,1,0,0,0,1,0,0,1,1,0,1,115000,1,3.2857142857142856
2529,2017,30667,990.53192138671875,20308,Hansapur Municipality,Dhanusha,Dhanusha,0,1,0,1,0,0,Qatar,,,1,0,0,56,51,1,1,0,0,0,30000,0,30000,,1,250000,5,1,0,1,0,0,0,0,1,0,0,0,0,1,110000,1,3.6666666666666665
2529,2018,30667,990.53192138671875,20308,Hansapur Municipality,Dhanusha,Dhanusha,0,1,0,1,0,0,Qatar,,,1,0,0,57,63,1,1,0,0,0,32000,0,32000,,1,275000,3,1,0,1,0,0,0,1,1,0,0,0,0,1,120000,0,3.75
2531,2016,13674,754.5958251953125,50407,Madane Gaunpalika,Gulmi,Gulmi,1,0,0,0,0,0,,,Gulmi,1,0,0,41,5,0,1,0,0,0,998,0,998,,1,15000,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1000,0,1.002004008016032
2531,2017,13674,754.5958251953125,50407,Madane Gaunpalika,Gulmi,Gulmi,1,0,0,0,0,0,,,Gulmi,1,0,0,41,18,0,1,0,0,0,998,0,998,,1,150000,4,0,1,0,1,0,1,1,1,0,0,0,0,1,500,0,0.501002004008016
2531,2018,13674,754.5958251953125,50407,Madane Gaunpalika,Gulmi,Gulmi,0,0,0,0,0,0,,,,0,0,0,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,,0,,
2533,2017,13694,990.53192138671875,20413,Pipara Gaunpalika,Mahottari,Mahottari,0,1,1,0,0,0,India,,,1,0,0,21,24,0,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,2000,0,
2533,2018,13694,990.53192138671875,20413,Pipara Gaunpalika,Mahottari,Mahottari,0,1,1,0,0,0,India,,,1,0,0,22,36,1,1,0,0,0,32000,0,32000,,1,100000,3,1,0,1,0,0,0,1,0,0,0,0,0,1,2000,0,0.0625
2536,2016,30669,634.085205078125,70803,Godawari Municipality,Kailali,Kailali,0,1,1,0,0,0,India,,,1,0,0,35,12,0,1,0,0,0,15000,0,15000,,1,50000,2,1,0,1,0,0,0,1,1,0,0,0,0,1,6000,0,0.4
2536,2016,30671,634.085205078125,70803,Godawari Municipality,Kailali,Kailali,0,1,1,0,0,0,India,,,1,0,0,3,12,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,0,0,,
2536,2016,30670,634.085205078125,70803,Godawari Municipality,Kailali,Kailali,0,1,1,0,0,0,India,,,0,1,0,33,12,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,1,6000,0,
2536,2017,30670,634.085205078125,70803,Godawari Municipality,Kailali,Kailali,0,1,1,0,0,0,India,,,0,1,0,34,25,1,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,1,2000,0,
2536,2017,30671,634.085205078125,70803,Godawari Municipality,Kailali,Kailali,0,1,1,0,0,0,India,,,1,0,0,4,25,1,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,0,0,,
2536,2017,30669,634.085205078125,70803,Godawari Municipality,Kailali,Kailali,0,1,1,0,0,0,India,,,1,0,0,36,25,1,1,0,0,0,12000,0,12000,,1,60000,2,1,0,1,0,0,0,1,1,0,0,0,0,1,2000,0,0.16666666666666666
2536,2018,30670,634.085205078125,70803,Godawari Municipality,Kailali,Kailali,0,1,1,0,0,0,India,,,0,1,0,35,37,1,1,0,1,0,35000,0,35000,,1,200000,2,1,0,1,0,0,0,1,1,0,0,0,1,1,6000,1,0.17142857142857143
2536,2018,30669,634.085205078125,70803,Godawari Municipality,Kailali,Kailali,0,1,1,0,0,0,India,,,1,0,0,37,37,1,1,0,0,0,16000,0,16000,,1,300000,2,1,0,1,0,0,0,1,1,0,0,0,1,1,6000,1,0.375
2536,2018,30671,634.085205078125,70803,Godawari Municipality,Kailali,Kailali,0,1,1,0,0,0,India,,,1,0,0,5,37,1,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,0,0,,
2537,2016,30672,898.64581298828125,11112,Birtamod Municipality,Jhapa,Jhapa,0,1,0,1,0,0,Saudi Arabia,,,1,0,0,38,8,0,1,0,0,0,50000,0,50000,,1,150000,1,1,0,1,0,0,0,1,0,0,0,0,0,1,120000,1,2.4
2537,2017,30672,898.64581298828125,11112,Birtamod Municipality,Jhapa,Jhapa,0,1,0,1,0,0,Saudi Arabia,,,1,0,0,39,21,0,1,0,0,0,50000,0,50000,,1,80000,12,1,0,1,0,0,0,1,1,0,1,1,0,1,150000,0,3
2537,2018,30672,898.64581298828125,11112,Birtamod Municipality,Jhapa,Jhapa,0,1,0,1,0,0,Saudi Arabia,,,1,0,0,40,33,1,1,0,0,0,998,0,998,,1,260000,3,1,0,1,0,0,0,1,1,0,0,0,0,1,95000,1,95.19038076152304
2538,2016,13714,487.4611206054687,30906,Panchkhal Municipality,Kabhrepalanchok,Kabhrepalanchok,0,1,0,0,1,0,Malayasia,,,1,0,0,21,26,1,1,0,0,0,40000,0,40000,,1,400000,4,1,0,1,0,0,0,1,0,0,1,1,1,1,160000,1,4
2538,2017,13714,487.4611206054687,30906,Panchkhal Municipality,Kabhrepalanchok,Kabhrepalanchok,0,1,0,0,1,0,Malayasia,,,1,0,0,22,39,1,1,0,0,0,40000,0,40000,,1,200000,2,1,0,1,0,0,0,1,0,0,0,0,1,1,200000,1,5
2538,2018,13714,487.4611206054687,30906,Panchkhal Municipality,Kabhrepalanchok,Kabhrepalanchok,0,0,0,0,0,0,,,,0,0,0,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,,0,,
2540,2016,30674,898.64581298828125,11211,Rangeli Municipality,Morang,Morang,1,0,0,0,0,0,,,Morang,1,0,0,25,25,1,1,0,0,0,25000,0,25000,,1,150000,6,0,1,0,1,0,0,1,0,0,0,0,0,1,300,0,0.012
2540,2017,30674,898.64581298828125,11211,Rangeli Municipality,Morang,Morang,1,0,0,0,0,0,,,Morang,1,0,0,26,38,1,1,0,0,0,32000,0,32000,,1,150000,3,1,0,1,0,0,0,1,0,0,0,0,1,1,2000,0,0.0625
2540,2018,30674,898.64581298828125,11211,Rangeli Municipality,Morang,Morang,1,0,0,0,0,0,,,Udayapur,1,0,0,27,7,0,1,0,0,0,30000,0,30000,,1,150000,3,1,0,1,0,0,0,1,1,0,0,0,1,1,1500,0,0.05
2544,2016,30676,544.4632568359375,10702,Pakhribas Municipality,Dhankuta,Dhankuta,1,0,0,0,0,0,,,Kathmandu,0,1,0,25,7,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1700,0,
2544,2016,30675,544.4632568359375,10702,Pakhribas Municipality,Dhankuta,Dhankuta,0,1,0,1,0,0,United Arab Emirates,,,1,0,0,28,17,0,1,0,0,0,998,0,998,,1,47000,2,1,0,1,0,0,0,1,0,0,0,0,0,1,110000,1,110.22044088176352
2544,2016,30677,544.4632568359375,10702,Pakhribas Municipality,Dhankuta,Dhankuta,1,0,0,0,0,0,,,Kathmandu,1,0,0,3,7,0,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,0,0,,
2544,2017,30677,544.4632568359375,10702,Pakhribas Municipality,Dhankuta,Dhankuta,1,0,0,0,0,0,,,Kathmandu,1,0,0,4,20,0,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1500,0,
2544,2017,30676,544.4632568359375,10702,Pakhribas Municipality,Dhankuta,Dhankuta,1,0,0,0,0,0,,,Kathmandu,0,1,0,26,20,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,10000,0,
2544,2017,30675,544.4632568359375,10702,Pakhribas Municipality,Dhankuta,Dhankuta,0,1,0,1,0,0,United Arab Emirates,,,1,0,0,29,30,1,1,0,0,0,25000,0,25000,,1,65000,2,1,0,1,0,0,0,0,1,0,0,0,1,1,120000,0,4.8
2544,2018,30675,544.4632568359375,10702,Pakhribas Municipality,Dhankuta,Dhankuta,0,1,0,1,0,0,United Arab Emirates,,,1,0,0,31,42,1,1,0,0,0,998,0,998,,1,15000,2,0,1,0,1,0,0,1,0,0,0,0,0,1,100000,1,100.20040080160321
2544,2018,30676,544.4632568359375,10702,Pakhribas Municipality,Dhankuta,Dhankuta,1,0,0,0,0,0,,,Kathmandu,0,1,0,28,32,1,0,1,0,0,998,0,998,,0,0,,,,,,,,,,,,,,1,2000,0,2.004008016032064
2544,2018,30677,544.4632568359375,10702,Pakhribas Municipality,Dhankuta,Dhankuta,1,0,0,0,0,0,,,Kathmandu,1,0,0,5,32,1,0,1,1,0,0,0,0,,0,0,,,,,,,,,,,,,,0,0,,
2545,2018,13738,631.615234375,50808,Tilottama Municipality,Rupandehi,Rupandehi,0,1,1,0,0,0,India,,,1,0,0,24,7,0,1,0,0,0,15000,0,15000,,1,10000,1,1,0,1,0,0,0,1,1,0,0,0,0,1,2500,0,0.16666666666666666
2545,2018,33255,631.615234375,50808,Tilottama Municipality,Rupandehi,Rupandehi,0,1,1,0,0,0,India,,,0,1,0,23,10,0,1,0,0,0,10000,0,10000,,1,60000,3,1,0,1,0,0,0,1,1,0,0,0,0,1,2500,0,0.25
2547,2016,30678,618.27056884765625,60704,Chhedagad Municipality,Jajarkot,Jajarkot,0,1,0,1,0,0,Qatar,,,1,0,0,18,7,0,1,0,0,0,40000,0,40000,,1,165000,1,1,0,1,0,0,0,1,0,0,0,0,1,1,70000,1,1.75
2547,2017,30678,618.27056884765625,60704,Chhedagad Municipality,Jajarkot,Jajarkot,0,1,0,1,0,0,Qatar,,,1,0,0,20,20,0,1,0,0,0,30000,0,30000,,1,17500,3,1,0,1,0,0,0,1,1,0,0,0,1,1,75000,1,2.5
2547,2018,30678,618.27056884765625,60704,Chhedagad Municipality,Jajarkot,Jajarkot,0,1,0,1,0,0,Qatar,,,1,0,0,21,32,1,1,0,0,0,25000,0,25000,,1,100000,4,1,0,1,0,0,0,1,1,0,0,0,0,1,250000,1,10
2548,2016,30679,898.64581298828125,11102,Buddhashanti Gaunpalika,Jhapa,Jhapa,0,1,0,0,0,1,Other,,,1,0,0,34,36,1,1,0,0,0,65000,0,65000,,1,300000,4,1,0,1,0,0,0,1,1,0,0,0,0,1,200000,1,3.076923076923077
2548,2017,30679,898.64581298828125,11102,Buddhashanti Gaunpalika,Jhapa,Jhapa,0,1,0,0,0,1,Other,,,1,0,0,35,49,1,1,0,0,0,998,0,998,,1,300000,3,1,0,1,0,0,0,1,1,0,0,0,0,1,150000,0,150.3006012024048
2548,2018,30679,898.64581298828125,11102,Buddhashanti Gaunpalika,Jhapa,Jhapa,0,1,0,0,1,0,Malayasia,,,1,0,0,36,61,1,1,0,0,0,998,0,998,,1,200000,5,1,0,1,0,0,0,1,0,0,0,0,0,1,100000,0,100.20040080160321
2551,2018,13763,990.53192138671875,20516,Balara Municipality,Sarlahi,Sarlahi,0,1,1,0,0,0,India,,,1,0,0,18,3,0,1,0,0,0,18000,0,18000,,0,0,,,,,,,,,,,,,,1,1000,0,0.05555555555555555
2552,2017,13768,544.4632568359375,10505,Diktel Rupakot Majhuwagadhi Municipality,Khotang,Khotang,1,0,0,0,0,0,,,Kathmandu,1,0,0,21,12,0,1,0,0,0,998,0,998,,0,0,,,,,,,,,,,,,,1,2000,0,2.004008016032064
2552,2018,13768,544.4632568359375,10505,Diktel Rupakot Majhuwagadhi Municipality,Khotang,Khotang,1,0,0,0,0,0,,,Kathmandu,1,0,0,22,24,0,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,2500,0,
2553,2017,13773,754.5958251953125,40103,Barpak Sulikot Gaunpalika,Gorkha,Gorkha,1,0,0,0,0,0,,,Kathmandu,0,1,0,28,60,1,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,1,2500,0,
2553,2017,13772,754.5958251953125,40103,Barpak Sulikot Gaunpalika,Gorkha,Gorkha,0,1,0,0,1,0,Malayasia,,,1,0,0,30,60,1,1,0,0,0,35000,0,35000,,1,150000,3,1,0,1,0,0,0,1,0,0,0,0,0,1,100000,1,2.857142857142857
2553,2017,13774,754.5958251953125,40103,Barpak Sulikot Gaunpalika,Gorkha,Gorkha,1,0,0,0,0,0,,,Kathmandu,1,0,0,12,60,1,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,1,500,0,
2553,2017,34033,754.5958251953125,40103,Barpak Sulikot Gaunpalika,Gorkha,Gorkha,1,0,0,0,0,0,,,Kathmandu,1,0,0,4,15,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,0,0,,
2553,2017,13775,754.5958251953125,40103,Barpak Sulikot Gaunpalika,Gorkha,Gorkha,1,0,0,0,0,0,,,Kathmandu,1,0,0,24,60,1,1,0,0,0,15000,0,15000,,0,0,,,,,,,,,,,,,,1,2500,0,0.16666666666666666
2553,2018,13774,754.5958251953125,40103,Barpak Sulikot Gaunpalika,Gorkha,Gorkha,1,0,0,0,0,0,,,Kathmandu,1,0,0,9,72,1,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,2000,0,
2553,2018,13775,754.5958251953125,40103,Barpak Sulikot Gaunpalika,Gorkha,Gorkha,1,0,0,0,0,0,,,Kathmandu,1,0,0,25,72,1,1,0,0,0,35000,0,35000,,1,40000,2,0,1,0,1,0,0,1,0,0,0,0,0,1,3500,0,0.1
